"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00975725844835792,0.0104712041884817,0.0109471680152308,0.0138029509757258,0.0173726796763446,0.02284626368396,0.0318895763921942
"0.05",0.049738219895288,0.0516420752022846,0.052594002855783,0.0556877677296525,0.0637791527843884,0.0806758686339838,0.101856258924322
"0.1",0.0997144217039505,0.102094240837696,0.104474059971442,0.1142313184198,0.129700142789148,0.160637791527844,0.206806282722513
"0.2",0.199666825321276,0.207044264635888,0.213945740123751,0.229890528319848,0.256782484531176,0.318181818181818,0.377439314612089
"0.3",0.299619228938601,0.30580675868634,0.313184198000952,0.331746787244169,0.359352689195621,0.430985245121371,0.510233222275107
"0.4",0.399571632555926,0.406711089957163,0.413612565445026,0.435030937648739,0.473584007615421,0.558067586863398,0.651118514992861
"0.5",0.499762018086625,0.508567348881485,0.514992860542599,0.542836744407425,0.587815326035221,0.678486435030938,0.786292241789624
"0.6",0.599714421703951,0.610423607805807,0.618039029033793,0.646120894811994,0.693479295573536,0.799143265111852,0.903855306996668
"0.7",0.699666825321276,0.712517848643503,0.722513089005236,0.752260828177059,0.807234650166587,0.912660637791528,1
"0.8",0.799619228938601,0.812232270347454,0.822703474535935,0.85149928605426,0.905997144217039,1,1
"0.9",0.899571632555926,0.910994764397906,0.919324131366016,0.950499762018087,1,1,1
"1",0.999762018086625,1,1,1,1,1,1
