"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00947418285172904,0.00994789199431549,0.0108953102794884,0.0127901468498342,0.0137375651350071,0.0194220748460445,0.0232117479867361
"0.05",0.049265750828991,0.0506868782567504,0.0525817148270962,0.0582662245381336,0.069161534817622,0.0909521553765988,0.113690194220748
"0.1",0.0994789199431549,0.101847465656087,0.105163429654192,0.111321648507816,0.127901468498342,0.16816674561819,0.219327333017527
"0.2",0.199431549028896,0.206537186167693,0.210800568450971,0.232117479867361,0.261961155850308,0.32449076267172,0.390336333491236
"0.3",0.299384178114638,0.305542396968261,0.314542870677404,0.330175272382757,0.368072003789673,0.423495973472288,0.514448128848887
"0.4",0.399336807200379,0.405495026054003,0.412126954050213,0.42586451918522,0.467077214590242,0.560871624822359,0.673140691615348
"0.5",0.49928943628612,0.510658455708195,0.519185220274751,0.546186641402179,0.591189009947892,0.708195168166746,0.812884888678352
"0.6",0.599242065371862,0.61013737565135,0.61819043107532,0.6608242539081,0.714827096162956,0.819516816674562,0.922311700615822
"0.7",0.699194694457603,0.706774040738986,0.715774514448129,0.75035528185694,0.803884414969209,0.898626243486499,1
"0.8",0.799147323543344,0.808621506395073,0.813832306963524,0.848413074372335,0.892941733775462,1,1
"0.9",0.899099952629086,0.91189009947892,0.924206537186168,0.972524869729986,1,1,1
"1",0.999526290857414,1,1,1,1,1,1
