"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00947418285172904,0.00994789199431549,0.0108953102794884,0.0127901468498342,0.0175272382756987,0.0322122216958787,0.0568450971103742
"0.05",0.049265750828991,0.0511605873993368,0.0525817148270962,0.0625296068214116,0.0824253908100426,0.137375651350071,0.209853150165798
"0.1",0.0994789199431549,0.106584557081952,0.112742775935576,0.13216485078162,0.170535291331123,0.251539554713406,0.366650876361914
"0.2",0.199431549028896,0.207958313595452,0.212695405021317,0.243960208432023,0.297015632401705,0.423969682614874,0.585978209379441
"0.3",0.299384178114638,0.311226906679299,0.323543344386547,0.358124111795358,0.426811937470393,0.589767882520133,0.765513974419706
"0.4",0.399336807200379,0.414969208905732,0.426811937470393,0.47134059687352,0.552818569398389,0.726196115585031,0.923259118900995
"0.5",0.49928943628612,0.518237801989578,0.535765040265277,0.590715300805306,0.669351018474657,0.855045002368546,1
"0.6",0.599242065371862,0.613927048792042,0.629559450497395,0.677404073898626,0.776882993841781,0.970156324017054,1
"0.7",0.699194694457603,0.716721932733302,0.731406916153482,0.792515395547134,0.886309805779252,1,1
"0.8",0.799147323543344,0.818569398389389,0.835149218379915,0.898152534343913,0.999526290857414,1,1
"0.9",0.899099952629086,0.923259118900995,0.944576030317385,1,1,1,1
"1",0.999526290857414,1,1,1,1,1,1
