"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","SNP effect","-log10(P)","Genotype for code 1"
"1","Trait1","mrMLM","PstI.TP506588","1","80675","9.2771e-06","0.0019","C"
"1","Trait1","mrMLM","PstI.TP863331","1","161269","-6.5167e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP424788","1","263370","0.1235","0.6623","A"
"1","Trait1","mrMLM","PstI.TP931820","1","284314","-1.7239e-05","0.0035","A"
"1","Trait1","mrMLM","NsiI.TP148773","1","285352","-1.6868e-05","0.0034","A"
"1","Trait1","mrMLM","NsiI.TP579900","1","335878","-1.0499e-05","0.0021","G"
"1","Trait1","mrMLM","PstI.TP1106845","1","416796","-8.261e-06","0.0017","A"
"1","Trait1","mrMLM","PstI.TP425356","1","569039","3.4451e-06","7e-04","C"
"1","Trait1","mrMLM","PstI.TP999740","1","569491","1.7524e-05","0.0036","A"
"1","Trait1","mrMLM","NsiI.TP585976","1","829048","2.181e-05","0.0045","C"
"1","Trait1","mrMLM","PstI.TP1152021","1","865447","1.5532e-05","0.0032","A"
"1","Trait1","mrMLM","PstI.TP716618","1","918921","0.1396","0.7317","G"
"1","Trait1","mrMLM","PstI.TP1246584","1","1015480","-0.0609","0.9129","C"
"1","Trait1","mrMLM","PstI.TP354591","1","1050082","-6.4642e-07","1e-04","C"
"1","Trait1","mrMLM","PstI.TP856852","1","1153760","3.0289e-05","0.0062","G"
"1","Trait1","mrMLM","PstI.TP775725","1","1175417","-0.2098","2.1166","A"
"1","Trait1","mrMLM","NsiI.TP72077","1","1422420","-2.201e-05","0.0045","A"
"1","Trait1","mrMLM","PstI.TP13650","1","1521127","6.5232e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP329515","1","1537490","-0.0841","1.1815","C"
"1","Trait1","mrMLM","NsiI.TP796534","1","1682668","-2.9138e-06","6e-04","A"
"1","Trait1","mrMLM","PstI.TP929619","1","1952038","1.748e-05","0.0036","A"
"1","Trait1","mrMLM","PstI.TP417865","1","2030761","-7.3055e-06","0.0015","C"
"1","Trait1","mrMLM","PstI.TP885267","1","2084430","-0.0828","0.551","A"
"1","Trait1","mrMLM","PstI.TP1294018","1","2280325","0.0823","0.6668","C"
"1","Trait1","mrMLM","PstI.TP56795","1","2315051","-0.0792","0.3327","G"
"1","Trait1","mrMLM","PstI.TP108989","1","2588793","-0.0809","0.6213","C"
"1","Trait1","mrMLM","PstI.TP966432","1","2596832","-1.0061e-05","0.0021","A"
"1","Trait1","mrMLM","PstI.TP441536","1","2816855","-0.0749","1.3401","C"
"1","Trait1","mrMLM","PstI.TP1085601","1","2820903","1.6419e-05","0.0034","A"
"1","Trait1","mrMLM","PstI.TP525202","1","2884119","-2.3141e-05","0.0047","A"
"1","Trait1","mrMLM","PstI.TP1268585","1","2988383","0.0381","0.3699","C"
"1","Trait1","mrMLM","PstI.TP849876","1","3050119","1.1677e-05","0.0024","C"
"1","Trait1","mrMLM","PstI.TP66009","1","3078783","-1.4089e-05","0.0029","A"
"1","Trait1","mrMLM","PstI.TP209693","1","3305106","-2.4509e-05","0.005","A"
"1","Trait1","mrMLM","PstI.TP626124","1","3342723","0.2204","1.3594","A"
"1","Trait1","mrMLM","PstI.TP1059573","1","3357749","6.1249e-06","0.0012","A"
"1","Trait1","mrMLM","NsiI.TP504485","1","3381640","6.4019e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP1244443","1","3397749","0.0428","0.4569","C"
"1","Trait1","mrMLM","PstI.TP1199997","1","3471828","1.7551e-05","0.0036","C"
"1","Trait1","mrMLM","PstI.TP757375","1","3471897","1.0657e-05","0.0022","A"
"1","Trait1","mrMLM","PstI.TP726521","1","3535515","-0.1725","1.2659","C"
"1","Trait1","mrMLM","PstI.TP374511","1","3576636","-3.8311e-06","8e-04","A"
"1","Trait1","mrMLM","PstI.TP1267977","1","3576713","1.3231e-05","0.0027","A"
"1","Trait1","mrMLM","PstI.TP1155202","1","3620639","0.0538","0.3899","A"
"1","Trait1","mrMLM","PstI.TP961085","1","3705536","1.739e-06","4e-04","A"
"1","Trait1","mrMLM","PstI.TP21889","1","3705780","-1.0621e-05","0.0022","A"
