SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP647611,4,59195320,0.00012382549113599,0.14,115,NA,NA,NA
NsiI.TP401041,6,59883335,0.000168141028133067,0.084,115,NA,NA,NA
PstI.TP372461,5,69064710,0.00032348059297784,0.14,115,NA,NA,NA
PstI.TP141279,11,   12718,0.000324760573538558,0.14,115,NA,NA,NA
PstI.TP789647,3,69354547,0.000664497041515801,0.36,115,NA,NA,NA
PstI.TP834454,11,    5776,0.000709718926644808,0.076,115,NA,NA,NA
PstI.TP683701,10,10614565,0.000802904903645905,0.444,115,NA,NA,NA
PstI.TP663427,1,70529598,0.00118947637982904,0.076,115,NA,NA,NA
PstI.TP831544,10, 5137704,0.00121401637514477,0.184,115,NA,NA,NA
PstI.TP1032333,3, 3528771,0.00152003047800039,0.14,115,NA,NA,NA
PstI.TP995173,2,70172526,0.00153911509790687,0.284,115,NA,NA,NA
PstI.TP433234,11,    3320,0.0020574751575618,0.164,115,NA,NA,NA
PstI.TP29613,3,56968925,0.00221131408797938,0.172,115,NA,NA,NA
PstI.TP965825,3,63530528,0.002364379415953,0.08,115,NA,NA,NA
NsiI.TP375218,1, 7321465,0.00245782131443124,0.116,115,NA,NA,NA
PstI.TP716618,1,  918921,0.00273609422470903,0.028,115,NA,NA,NA
PstI.TP1184713,9, 8036705,0.00276360789295214,0.432,115,NA,NA,NA
NsiI.TP648509,10,41353679,0.00285129059182888,0.0600000000000001,115,NA,NA,NA
NsiI.TP234267,3,70840629,0.00289249824587035,0.092,115,NA,NA,NA
PstI.TP1248247,3,62346879,0.00300344555381037,0.0639999999999999,115,NA,NA,NA
PstI.TP242731,3,28459042,0.0030131794639061,0.072,115,NA,NA,NA
PstI.TP816739,1,64060896,0.00308611215200674,0.132,115,NA,NA,NA
PstI.TP774963,6, 1911989,0.0032577896803622,0.16,115,NA,NA,NA
PstI.TP1286414,10,12122103,0.00355863638629262,0.036,115,NA,NA,NA
PstI.TP875497,1,17132096,0.00371789380155547,0.016,115,NA,NA,NA
NsiI.TP730441,3,70813388,0.00373823210654709,0.084,115,NA,NA,NA
PstI.TP100651,11,     821,0.00376985668078506,0.448,115,NA,NA,NA
NsiI.TP655257,1,80728948,0.00391946069318214,0.116,115,NA,NA,NA
PstI.TP749310,2, 9525754,0.00415992811663453,0.268,115,NA,NA,NA
PstI.TP1131586,6,52294517,0.00435926318187293,0.208,115,NA,NA,NA
PstI.TP436494,1,71906250,0.00460865841477279,0.32,115,NA,NA,NA
PstI.TP522635,11,    3904,0.0046646617797558,0.204,115,NA,NA,NA
NsiI.TP436966,3,  208286,0.00484610962374524,0.092,115,NA,NA,NA
PstI.TP964708,6,55409617,0.00485123238695979,0.0639999999999999,115,NA,NA,NA
PstI.TP151981,10,54680742,0.00506851820219949,0.4,115,NA,NA,NA
PstI.TP695158,2,55008713,0.00532608771017355,0.176,115,NA,NA,NA
PstI.TP476949,1, 5536792,0.00546223785012735,0.472,115,NA,NA,NA
PstI.TP778311,4, 4451472,0.00549527668637015,0.172,115,NA,NA,NA
PstI.TP790069,2,  699673,0.00551059550849792,0.26,115,NA,NA,NA
PstI.TP156491,8,62158572,0.00575250045067247,0.092,115,NA,NA,NA
PstI.TP119386,5,  372761,0.00644965236715831,0.056,115,NA,NA,NA
PstI.TP388391,3,69918190,0.00684630756196178,0.168,115,NA,NA,NA
