"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00943396226415094,0.010522496371553,0.0108853410740203,0.011611030478955,0.0156023222060958,0.0199564586357039,0.033744557329463
"0.05",0.0493468795355588,0.0515239477503628,0.0547895500725689,0.0624092888243832,0.0747460087082729,0.103047895500726,0.138243831640058
"0.1",0.0994194484760522,0.102685050798258,0.104499274310595,0.114658925979681,0.133526850507983,0.179608127721335,0.235849056603774
"0.2",0.199564586357039,0.204644412191582,0.20899854862119,0.229680696661829,0.256168359941945,0.317126269956459,0.407837445573295
"0.3",0.299346879535559,0.30732946298984,0.312409288824383,0.334905660377358,0.380986937590711,0.474600870827286,0.559143686502177
"0.4",0.399492017416546,0.409651669085631,0.419811320754717,0.445936139332366,0.487300435413643,0.575471698113208,0.677793904208999
"0.5",0.499637155297533,0.509071117561684,0.514150943396226,0.540275761973875,0.589259796806967,0.693759071117562,0.800072568940494
"0.6",0.599419448476052,0.611030478955007,0.62155297532656,0.652394775036285,0.706095791001451,0.812772133526851,0.920899854862119
"0.7",0.699564586357039,0.707184325108853,0.717706821480406,0.751451378809869,0.805878084179971,0.915094339622642,1
"0.8",0.799346879535559,0.812772133526851,0.826197387518142,0.854136429608128,0.909288824383164,1,1
"0.9",0.899492017416546,0.911828737300435,0.921625544267054,0.960812772133527,1,1,1
"1",0.999637155297533,1,1,1,1,1,1
