SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP1107519,9, 3315165,0.00136269297621932,0.0450819672131147,122,0.425635654761891,0.480478453674255,0.0136718935895248
PstI.TP85647,10,60886778,0.00173839842243957,0.0532786885245902,122,0.425635654761891,0.477973098886477,0.014030150648224
PstI.TP532669,4, 3498516,0.00209796688635648,0.491803278688525,122,0.425635654761891,0.476051100109276,0.0062544410659646
NsiI.TP351136,2,61077854,0.0023467671534794,0.0368852459016393,122,0.425635654761891,0.474910611351836,-0.013412266585795
NsiI.TP436966,3,  208286,0.00278294241741912,0.0983606557377049,122,0.425635654761891,0.47318341748561,0.0112128935385958
NsiI.TP533643,3,  471619,0.00306651809490681,0.0737704918032787,122,0.425635654761891,0.472204439687294,0.0200579746593249
PstI.TP720017,11,    4972,0.00307903798391758,0.0655737704918032,122,0.425635654761891,0.472163391411683,0.0167533735202283
PstI.TP746826,5, 1609271,0.00345095104327333,0.0286885245901639,122,0.425635654761891,0.471016991924765,0.0183554502292141
PstI.TP308053,1, 8330660,0.00445553718099719,0.10655737704918,122,0.425635654761891,0.468464086647499,-0.0104278782495108
NsiI.TP66747,11,    9923,0.0049252839265158,0.0409836065573771,122,0.425635654761891,0.467468623749895,0.0143515244881632
PstI.TP9255,11,      64,0.00562842216669596,0.102459016393443,122,0.425635654761891,0.466148742953044,-0.00751168551139257
PstI.TP535893,1,73975816,0.00585719537480562,0.0450819672131147,122,0.425635654761891,0.465755903433517,0.0124079058614189
PstI.TP639463,6,60717357,0.00597750294901196,0.163934426229508,122,0.425635654761891,0.46555564686502,-0.00681244074067233
NsiI.TP179941,8,55948810,0.00610975520863487,0.0491803278688525,122,0.425635654761891,0.465340272775174,-0.011673821726277
PstI.TP163375,2,71379619,0.00616302702518821,0.0573770491803278,122,0.425635654761891,0.465254879873981,-0.0159482239755464
PstI.TP1086009,9,47254131,0.00632189814149605,0.0737704918032787,122,0.425635654761891,0.465004692557768,-0.0135915856697639
PstI.TP1057124,9, 9148132,0.00647396233839953,0.377049180327869,122,0.425635654761891,0.464771255824205,-0.00530558933051896
PstI.TP532426,7,64966356,0.00667023409209718,0.487704918032787,122,0.425635654761891,0.464478223415389,0.00550648578283813
NsiI.TP800074,1, 6979429,0.00793947977701658,0.0368852459016393,122,0.425635654761891,0.46277570675149,-0.0135796662977845
PstI.TP762971,11,    5268,0.00827648787959679,0.0901639344262295,122,0.425635654761891,0.462371081268773,0.00976191248586407
PstI.TP1019197,11,    7072,0.00845651249580954,0.0327868852459016,122,0.425635654761891,0.462161894574914,0.0138903040505
PstI.TP1234552,10,60231357,0.00864346965760205,0.229508196721311,122,0.425635654761891,0.461949495664386,0.00578882679352944
NsiI.TP622507,11,   16837,0.00916570609947779,0.0942622950819673,122,0.425635654761891,0.461380587227183,-0.0113420693800756
PstI.TP576366,2,  375350,0.009394322830415,0.0409836065573771,122,0.425635654761891,0.461142064862161,0.0126215687605152
PstI.TP41440,3,59899767,0.00950637780836985,0.0737704918032787,122,0.425635654761891,0.461027350983974,-0.00926945007017668
PstI.TP350552,11,    2761,0.0102260042757378,0.0532786885245902,122,0.425635654761891,0.460322615567905,0.0123587128041522
PstI.TP807327,11,    5594,0.0117111368115195,0.0286885245901639,122,0.425635654761891,0.459018593368179,0.0159130088689962
PstI.TP1100905,3,73743770,0.0117148313033379,0.0737704918032787,122,0.425635654761891,0.459015568380989,-0.0142105498179763
PstI.TP13629,2,74748191,0.0121399752285957,0.0614754098360656,122,0.425635654761891,0.458674009330108,-0.0132576876898212
NsiI.TP502976,3, 7719502,0.013610995212739,0.069672131147541,122,0.425635654761891,0.457581697160713,-0.018451904173042
PstI.TP365645,1,61353360,0.0139393279756677,0.114754098360656,122,0.425635654761891,0.45735474355389,0.00829270157892337
PstI.TP585913,8,55579533,0.014100894390628,0.151639344262295,122,0.425635654761891,0.457245105675951,-0.00726373791577465
PstI.TP622431,7,60027444,0.0144586197719231,0.229508196721311,122,0.425635654761891,0.457006954876657,-0.00614659021631496
PstI.TP437672,11,    3353,0.0144720798586663,0.069672131147541,122,0.425635654761891,0.456998115626372,0.0102509718190934
PstI.TP94114,1,68081418,0.0147527443505583,0.0532786885245902,122,0.425635654761891,0.456815713127795,0.0149630761900688
PstI.TP256804,4, 2309598,0.0149979115592897,0.0942622950819673,122,0.425635654761891,0.456659326027306,-0.0110600671520287
PstI.TP1062021,9,59189842,0.0153826419812436,0.0942622950819672,122,0.425635654761891,0.456419222662545,0.00722546556870636
PstI.TP502131,1,59426545,0.0157961931453721,0.0204918032786885,122,0.425635654761891,0.456168040629561,0.0137952629205298
PstI.TP1124649,11,    7892,0.0167171069025581,0.0778688524590164,122,0.425635654761891,0.455632573215388,-0.00873440198149271
PstI.TP1001032,4, 6463834,0.0170814799022765,0.221311475409836,122,0.425635654761891,0.45542918513164,-0.00663561323447033
PstI.TP1216566,1,79599777,0.0175994105026334,0.0778688524590164,122,0.425635654761891,0.455147771449846,0.0100644169145819
PstI.TP856852,1, 1153760,0.0190293151003321,0.188524590163934,122,0.425635654761891,0.454413746166059,-0.00819483592373352
