"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00924295774647887,0.0101232394366197,0.0110035211267606,0.0118838028169014,0.0154049295774648,0.0233274647887324,0.0338908450704225
"0.05",0.0492957746478873,0.0523767605633803,0.0536971830985915,0.0611795774647887,0.0726232394366197,0.0946302816901408,0.126320422535211
"0.1",0.0994718309859155,0.10387323943662,0.105633802816901,0.117517605633803,0.134683098591549,0.188820422535211,0.25044014084507
"0.2",0.199383802816901,0.202904929577465,0.205985915492958,0.223591549295775,0.259683098591549,0.325264084507042,0.414172535211268
"0.3",0.299295774647887,0.306338028169014,0.31205985915493,0.33362676056338,0.375880281690141,0.474471830985915,0.582306338028169
"0.4",0.399207746478873,0.410651408450704,0.41681338028169,0.444982394366197,0.501320422535211,0.606073943661972,0.732834507042254
"0.5",0.49955985915493,0.508362676056338,0.52112676056338,0.553697183098592,0.60387323943662,0.732394366197183,0.848591549295775
"0.6",0.599471830985915,0.613556338028169,0.625880281690141,0.668133802816901,0.727992957746479,0.841989436619718,0.972711267605634
"0.7",0.699383802816901,0.713468309859155,0.723151408450704,0.754401408450704,0.809859154929577,0.933978873239437,1
"0.8",0.799295774647887,0.809859154929577,0.825704225352113,0.860475352112676,0.921214788732394,1,1
"0.9",0.899207746478873,0.910651408450704,0.921654929577465,0.962147887323944,1,1,1
"1",0.99955985915493,1,1,1,1,1,1
