SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,110,1.64955815682224,NA,0.00745553112638321
PstI.TP863331,1,  161269,110,-1.22791726305584,NA,-0.00191355067418035
PstI.TP424788,1,  263370,110,-1.26647347562205,NA,-0.00348663413252964
PstI.TP931820,1,  284314,110,1.22142083908063,NA,0.00328105779893282
NsiI.TP148773,1,  285352,110,-1.23220792996006,NA,-0.00173028108562172
PstI.TP1106845,1,  416796,110,0.339859181406951,NA,0.00107911640035842
PstI.TP999740,1,  569491,110,1.61683107467222,NA,0.00259549256560834
PstI.TP1152021,1,  865447,110,0.851372025388514,NA,0.00206588307560485
PstI.TP716618,1,  918921,110,0.427994340300161,NA,0.00112389912593164
PstI.TP1246584,1, 1015480,110,-0.204494744302874,NA,-0.000209008913889579
PstI.TP354591,1, 1050082,110,-0.595139467144891,NA,-0.000690692246536198
PstI.TP856852,1, 1153760,110,-1.79269991416574,NA,-0.00312027110736534
PstI.TP775725,1, 1175417,110,0.790677197305269,NA,0.00137312251642305
NsiI.TP72077,1, 1422420,110,0.782355957444054,NA,0.00177075219121255
PstI.TP929619,1, 1952038,110,-0.411052513551049,NA,-0.000950141745156848
PstI.TP417865,1, 2030761,110,0.452906647669982,NA,0.000700933107847735
PstI.TP885267,1, 2084430,110,0.461538052577707,NA,0.00103246066733577
PstI.TP56795,1, 2315051,110,-0.844544631357515,NA,-0.00316044448269788
PstI.TP966432,1, 2596832,110,0.202151879594414,NA,0.000476098917571099
PstI.TP441536,1, 2816855,110,1.21577472827584,NA,0.00111240849370033
PstI.TP1085601,1, 2820903,110,0.674714252247954,NA,0.00131441834257954
PstI.TP525202,1, 2884119,110,-0.152805755362916,NA,-0.00026712719240475
PstI.TP1268585,1, 2988383,110,-2.35125909655805,NA,-0.00374226137902627
PstI.TP59735,1, 3027630,110,-0.166604159790007,NA,-0.000798245318881677
PstI.TP849876,1, 3050119,110,0.190713264719873,NA,0.000309718056041702
PstI.TP209693,1, 3305106,110,0.334421163528138,NA,0.000739002474763735
PstI.TP626124,1, 3342723,110,-0.814416990688981,NA,-0.00215611844374157
PstI.TP1059573,1, 3357749,110,1.32317208715747,NA,0.00220768620955248
NsiI.TP504485,1, 3381640,110,0.735333392031533,NA,0.00172175269138974
PstI.TP1244443,1, 3397749,110,0.518557004627489,NA,0.00073910002368172
PstI.TP1199997,1, 3471828,110,1.13941987825396,NA,0.00367376068615551
PstI.TP757375,1, 3471897,110,-1.37634549820882,NA,-0.0032469501881063
PstI.TP726521,1, 3535515,110,0.098174243104879,NA,0.000202773218317797
PstI.TP374511,1, 3576636,110,0.363697712783886,NA,0.000540022976248256
PstI.TP1267977,1, 3576713,110,1.2225381089138,NA,0.00195843928947263
PstI.TP1155202,1, 3620639,110,-1.14971763683751,NA,-0.00271778130842281
PstI.TP961085,1, 3705536,110,-0.205088603195098,NA,-0.000205282066379161
PstI.TP21889,1, 3705780,110,-1.36592728918207,NA,-0.00159539362864603
PstI.TP1053336,1, 3955998,110,-0.379362452092705,NA,-0.000686452343460604
NsiI.TP403662,1, 3957731,110,-0.444807054202128,NA,-0.00066208314841941
