SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP85647,10,60886778,3.74234518481304e-05,0.0532786885245902,112,NA,NA,0.0551247445722961,NA
PstI.TP724939,3,66915295,0.000296754286219459,0.0655737704918032,112,NA,NA,0.218559531800632,NA
PstI.TP377200,1,56910407,0.000904683418005705,0.270491803278688,112,NA,NA,0.234355311447044,NA
PstI.TP865711,11,    6040,0.00109887443214632,0.467213114754098,112,NA,NA,0.234355311447044,NA
NsiI.TP560012,11,   16067,0.00133257109153944,0.311475409836066,112,NA,NA,0.234355311447044,NA
PstI.TP1231486,2,73904492,0.00161059396230835,0.25,112,NA,NA,0.234355311447044,NA
PstI.TP350552,11,    2761,0.00163254315110088,0.0532786885245902,112,NA,NA,0.234355311447044,NA
NsiI.TP557652,10,55121411,0.0016389860792342,0.180327868852459,112,NA,NA,0.234355311447044,NA
PstI.TP109054,11,     901,0.00169120416076389,0.069672131147541,112,NA,NA,0.234355311447044,NA
PstI.TP314157,11,    2482,0.00186627877128327,0.188524590163934,112,NA,NA,0.234355311447044,NA
PstI.TP29613,3,56968925,0.00197187499155762,0.168032786885246,112,NA,NA,0.234355311447044,NA
NsiI.TP59381,6,54443739,0.00204437334346262,0.118852459016393,112,NA,NA,0.234355311447044,NA
PstI.TP1001032,4, 6463834,0.00206830892655232,0.221311475409836,112,NA,NA,0.234355311447044,NA
PstI.TP1198035,9,52938506,0.00222744052524042,0.0532786885245902,112,NA,NA,0.234358563834224,NA
PstI.TP139749,2,13559614,0.00242283844428421,0.262295081967213,112,NA,NA,0.237782443932726,NA
PstI.TP41452,4,57358774,0.00258283713708324,0.0614754098360656,112,NA,NA,0.237782443932726,NA
PstI.TP188641,3, 6088178,0.00313570137826915,0.139344262295082,112,NA,NA,0.259806776264164,NA
NsiI.TP622507,11,   16837,0.00317482822318734,0.0942622950819673,112,NA,NA,0.259806776264164,NA
PstI.TP757921,1,26848011,0.00362404518155983,0.397540983606557,112,NA,NA,0.280958871180928,NA
PstI.TP669832,2,76707459,0.0039358481914422,0.139344262295082,112,NA,NA,0.287483052136438,NA
PstI.TP356699,1, 5752437,0.00444339266677823,0.0532786885245902,112,NA,NA,0.287483052136438,NA
PstI.TP337951,4,40615943,0.00459005899316672,0.336065573770492,112,NA,NA,0.287483052136438,NA
PstI.TP125348,7,63881820,0.00461110555045021,0.069672131147541,112,NA,NA,0.287483052136438,NA
PstI.TP1124649,11,    7892,0.00471041233117241,0.0778688524590164,112,NA,NA,0.287483052136438,NA
PstI.TP270940,5,68495452,0.00497032457589585,0.344262295081967,112,NA,NA,0.287483052136438,NA
