"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00898876404494382,0.00955056179775281,0.0101123595505618,0.0101123595505618,0.0157303370786517,0.0275280898876404,0.0376404494382022
"0.05",0.049438202247191,0.051123595505618,0.0528089887640449,0.0606741573033708,0.0735955056179775,0.102247191011236,0.135393258426966
"0.1",0.099438202247191,0.102808988764045,0.103370786516854,0.114606741573034,0.132022471910112,0.173595505617978,0.221910112359551
"0.2",0.199438202247191,0.20561797752809,0.210112359550562,0.22247191011236,0.251123595505618,0.304494382022472,0.387078651685393
"0.3",0.299438202247191,0.304494382022472,0.307865168539326,0.338202247191011,0.379213483146067,0.467415730337079,0.552247191011236
"0.4",0.399438202247191,0.411797752808989,0.417977528089888,0.443820224719101,0.492696629213483,0.579775280898876,0.689325842696629
"0.5",0.499438202247191,0.51123595505618,0.516292134831461,0.541573033707865,0.590449438202247,0.701123595505618,0.815168539325843
"0.6",0.599438202247191,0.610112359550562,0.617977528089888,0.648876404494382,0.706741573033708,0.820224719101124,0.930337078651685
"0.7",0.699438202247191,0.707303370786517,0.71685393258427,0.756179775280899,0.812921348314607,0.924719101123595,1
"0.8",0.799438202247191,0.810674157303371,0.819101123595506,0.846629213483146,0.906741573033708,1,1
"0.9",0.899438202247191,0.912359550561798,0.924719101123595,0.952247191011236,1,1,1
"1",0.999438202247191,1,1,1,1,1,1
