SNP,Chromosome,Position,DF,t Value,std Error,effect
NsiI.TP620354,1,    2563,114,-2.46315139115453,0.267724076668206,-0.659444931890854
PstI.TP453248,1,    3988,114,0.117434912933814,0.21745819903992,0.0255371846709971
GFSSContig17137_1860,1,   35412,114,-0.854000687471696,0.356688770073846,-0.304612454856498
GFSSContig17137_940,1,   36536,114,-0.258138461892443,0.335787300219169,-0.0866796172015922
PstI.TP1112203,1,   63590,114,0.739711627078288,0.108251691416233,0.0800750347914785
PstI.TP506588,1,   80675,114,-1.62883519694771,0.108960167809728,-0.177478156393814
PstI.TP989644,1,   80828,114,-0.541894070666252,0.202741675269861,-0.10986451170568
PstI.TP312105,1,   81356,114,0.422710803516446,0.138110728413705,0.0583808969819989
NsiI.TP481742,1,  154583,114,-0.765391867953742,0.357270474060917,-0.273451915506204
PstI.TP863331,1,  161269,114,-0.0688055514871849,0.13307080980506,-0.00915601045548342
NsiI.TP71772,1,  180079,114,0.894189866457713,0.3716571331274,0.332332042239246
NsiI.TP611047,1,  185165,114,-0.226687359586299,0.126371742861847,-0.0286468767156709
NsiI.TP611046,1,  185173,114,0.0830056384067132,0.10642100300597,0.00883354329439326
PstI.TP1169914,1,  194807,114,-1.09806021390055,0.116962398308443,-0.12843175610489
NsiI.TP96063,1,  195779,114,-0.00315264979149662,0.124162376382864,-0.00039144049001516
NsiI.TP521153,1,  258294,114,0.360731350751167,0.123948605795839,0.044712147992457
PstI.TP271714,1,  262844,114,0.187181301269348,0.194441738380467,0.03639585761113
PstI.TP424788,1,  263370,114,-1.93885325887603,0.126291620386958,-0.244860919755987
PstI.TP811380,1,  281841,114,0.78919731849079,0.11683903394692,0.092209052285964
PstI.TP931820,1,  284314,114,-0.49576767239895,0.130198046690144,-0.0645479825584625
NsiI.TP426085,1,  284999,114,-0.288999269979572,0.127960598110771,-0.0369805194401621
NsiI.TP148773,1,  285352,114,0.453017288943913,0.126727746711522,0.0574098602492247
NsiI.TP148774,1,  285397,114,-0.0959285863317893,0.132159657446295,-0.0126778891089166
PstI.TP301730,1,  298129,114,0.540178951075536,0.125941351612644,0.0680308672111534
PstI.TP710662,1,  335281,114,0.500289744373584,0.251043147946089,0.125594312312689
NsiI.TP579900,1,  335878,114,0.750894688513518,0.34023477863,0.255480488120839
