"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00947418285172904,0.00994789199431549,0.00994789199431549,0.0108953102794884,0.0127901468498342,0.0194220748460445,0.02936996684036
"0.05",0.049265750828991,0.0521080056845097,0.0540028422548555,0.05873993368072,0.063950734249171,0.089057318806253,0.120795831359545
"0.1",0.0994789199431549,0.103268593083847,0.107058266224538,0.116058739933681,0.133112269066793,0.17621980104216,0.234486025580294
"0.2",0.199431549028896,0.203694931312174,0.214116532449076,0.230222643297016,0.260540028422549,0.324017053529133,0.396968261487447
"0.3",0.299384178114638,0.304121269540502,0.310279488394126,0.329701563240171,0.366650876361914,0.4405495026054,0.521080056845097
"0.4",0.399336807200379,0.410232117479867,0.414495499763145,0.43391757460919,0.466603505447655,0.565608716248224,0.65419232591189
"0.5",0.49928943628612,0.50734249171009,0.519185220274751,0.546186641402179,0.594504973945997,0.697773567029844,0.803410705826622
"0.6",0.599242065371862,0.609663666508764,0.617243012790147,0.651350071056371,0.709142586451919,0.81572714353387,0.933680720037897
"0.7",0.699194694457603,0.709142586451919,0.71956418758882,0.756513500710564,0.803884414969209,0.922311700615822,1
"0.8",0.799147323543344,0.80909521553766,0.823306489815253,0.855045002368546,0.914732354334439,1,1
"0.9",0.899099952629086,0.911416390336333,0.923732828043581,0.960208432022738,1,1,1
"1",0.999526290857414,1,1,1,1,1,1
