"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00947418285172904,0.0104216011369019,0.0108953102794884,0.0132638559924207,0.0180009474182852,0.0331596399810516,0.0577925153955471
"0.05",0.049265750828991,0.0511605873993368,0.0525817148270962,0.0634770251065846,0.0814779725248697,0.135007105637139,0.208905731880625
"0.1",0.0994789199431549,0.105163429654192,0.112269066792989,0.130270014211274,0.16816674561819,0.248697299857887,0.36049265750829
"0.2",0.199431549028896,0.207484604452866,0.213169114163903,0.242065371861677,0.294173377546187,0.420653718616769,0.581241117953576
"0.3",0.299384178114638,0.311700615821885,0.324017053529133,0.355755566082425,0.423969682614874,0.586925627664614,0.759355755566082
"0.4",0.399336807200379,0.414495499763145,0.427759355755566,0.468972051160587,0.550450023685457,0.724774988157271,0.916153481762198
"0.5",0.49928943628612,0.517764092846992,0.538133585978209,0.592136428233065,0.668403600189484,0.850781620085268,1
"0.6",0.599242065371862,0.612032212221696,0.628612032212222,0.678351492183799,0.772145902415917,0.965419232591189,1
"0.7",0.699194694457603,0.718616769303648,0.733775461866414,0.792041686404548,0.885836096636665,1,1
"0.8",0.799147323543344,0.819043107531975,0.835149218379915,0.894836570345808,0.995262908574135,1,1
"0.9",0.899099952629086,0.924206537186168,0.945049739459972,1,1,1,1
"1",0.999526290857414,1,1,1,1,1,1
