SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.0511244157388337,NA,0.0295445505652409,124
PstI.TP453248,1,3988,0.482777028662249,NA,0.0808345748213998,124
GFSSContig17137_1860,1,35412,0.614895568122578,NA,0.059043545579883,124
GFSSContig17137_940,1,36536,0.390439757318443,NA,0.0645161290322581,124
PstI.TP1112203,1,63590,0.988754667631663,NA,0.425795862496752,124
PstI.TP506588,1,80675,0.188145019523727,NA,0.462850070718976,124
PstI.TP989644,1,80828,0.254104701218728,NA,0.112038022442949,124
PstI.TP312105,1,81356,0.108200624602441,NA,0.319644047561296,124
NsiI.TP481742,1,154583,0.157679676736161,NA,0.0524904255124093,124
PstI.TP863331,1,161269,0.612892667747235,NA,0.297227770166667,124
NsiI.TP71772,1,180079,0.0521980184268346,NA,0.0445605250508285,124
NsiI.TP611047,1,185165,0.802712396815537,NA,0.338950037407509,124
NsiI.TP611046,1,185173,0.908924871592527,NA,0.395378178086544,124
PstI.TP1169914,1,194807,0.486488926541453,NA,0.414208677723074,124
NsiI.TP96063,1,195779,0.386386623113654,NA,0.352490782159079,124
NsiI.TP521153,1,258294,0.449240710107773,NA,0.254685364682155,124
PstI.TP271714,1,262844,0.505366591758428,NA,0.277876274063989,124
PstI.TP424788,1,263370,0.201290649287337,NA,0.400141853250464,124
PstI.TP811380,1,281841,0.76732254448501,NA,0.296519484635656,124
PstI.TP931820,1,284314,0.244547442073916,NA,0.164301279845854,124
NsiI.TP426085,1,284999,0.868479233302323,NA,0.429522731537946,124
NsiI.TP148773,1,285352,0.880346766661144,NA,0.249858305105844,124
NsiI.TP148774,1,285397,0.334702509682382,NA,0.371653081094349,124
PstI.TP301730,1,298129,0.024804742341268,NA,0.491590030682577,124
PstI.TP710662,1,335281,0.102713788185153,NA,0.0568220539610649,124
NsiI.TP579900,1,335878,0.532087491262822,NA,0.0552708132136763,124
NsiI.TP443857,1,339059,0.424664276598474,NA,0.053976266043107,124
PstI.TP1043924,1,365760,0.783730664881382,NA,0.143793019745666,124
PstI.TP1043926,1,365816,0.85368681876818,NA,0.210087585068711,124
NsiI.TP414280,1,378096,0.43945367190505,NA,0.20371820576771,124
NsiI.TP807695,1,389941,0.827172171069875,NA,0.15267554549708,124
NsiI.TP687955,1,398596,0.186242404110126,NA,0.46860067159352,124
PstI.TP948856,1,403321,0.912553561041678,NA,0.498207559293574,124
PstI.TP1037554,1,403777,0.694728556954956,NA,0.0593527535109137,124
NsiI.TP122940,1,430012,0.987321282713112,NA,0.167308369119806,124
NsiI.TP703893,1,450123,0.120578926468478,NA,0.217014508785433,124
PstI.TP1026667,1,480929,0.184534635492654,NA,0.48937159416126,124
NsiI.TP413787,1,481003,0.791778066429888,NA,0.178832527963742,124
NsiI.TP591161,1,512907,0.116208698223229,NA,0.421137303457455,124
NsiI.TP260303,1,526218,0.982492414716146,NA,0.22735720490671,124
NsiI.TP160827,1,542721,0.449669678118235,NA,0.133067424462599,124
PstI.TP425356,1,569039,0.170411874620143,NA,0.0759298763971316,124
PstI.TP999740,1,569491,0.0222607812669866,NA,0.39210911431775,124
PstI.TP184304,1,572620,0.40537976025127,NA,0.124399558494878,124
PstI.TP1132231,1,588023,0.597382887116173,NA,0.301107059902083,124
PstI.TP536170,1,662254,0.32994474154673,NA,0.228338200624052,124
PstI.TP854736,1,683267,0.245524386245972,NA,0.0658446985251929,124
NsiI.TP35313,1,692280,0.394791583564955,NA,0.266506465483408,124
PstI.TP83381,1,713539,0.758904987510735,NA,0.298761834609303,124
PstI.TP94792,1,731905,0.319708500247245,NA,0.309515535740484,124
PstI.TP968891,1,748410,0.483451289119879,NA,0.228710927126122,124
NsiI.TP802651,1,754114,0.615078077419327,NA,0.130063122574721,124
PstI.TP1039014,1,759496,0.10100580173792,NA,0.377363431429957,124
PstI.TP1248576,1,760805,0.0732880422088955,NA,0.318014046854513,124
NsiI.TP241552,1,773227,0.486962570063187,NA,0.115510126911839,124
NsiI.TP241535,1,773253,0.853035095231518,NA,0.392814893151304,124
NsiI.TP282375,1,773642,0.397088465027483,NA,0.416126639778048,124
NsiI.TP559422,1,781613,0.00956422422259162,NA,0.343048908467391,124
PstI.TP579974,1,783866,0.419759230719244,NA,0.420144114526436,124
PstI.TP1090052,1,815564,0.820422911626205,NA,0.233309597413031,124
PstI.TP1216290,1,817784,0.00472355926934749,NA,0.349065860244156,124
NsiI.TP199750,1,819727,0.317694318014823,NA,0.173887135503151,124
NsiI.TP619705,1,820317,0.535039530616693,NA,0.0879670153468703,124
PstI.TP537601,1,822113,0.911023541263422,NA,0.124904221528707,124
NsiI.TP585976,1,829048,0.781374818526979,NA,0.0404107673360166,124
NsiI.TP358960,1,864806,0.733228899116926,NA,0.409855590895337,124
PstI.TP1152021,1,865447,0.935878836002183,NA,0.449776434892347,124
PstI.TP139718,1,866121,0.90367739623123,NA,0.277456017507384,124
NsiI.TP603024,1,882892,0.541149862892014,NA,0.362188355615471,124
PstI.TP2218,1,905152,0.841272948341954,NA,0.157734929874231,124
NsiI.TP410050,1,907438,0.150179108603111,NA,0.460435993665725,124
NsiI.TP410051,1,907440,0.807468373341229,NA,0.329722029693182,124
PstI.TP716618,1,918921,0.412572404736493,NA,0.144066129620981,124
PstI.TP34534,1,923689,0.498048327788236,NA,0.11299425186841,124
PstI.TP724910,1,925871,0.464692776629985,NA,0.365786616292868,124
PstI.TP383349,1,950724,0.813675692242041,NA,0.374389437896284,124
NsiI.TP809841,1,955990,0.848572413623021,NA,0.0805634919556666,124
PstI.TP39577,1,959521,0.486516043865024,NA,0.222379718197064,124
PstI.TP1246584,1,1015480,0.952864977681224,NA,0.0723559956015019,124
NsiI.TP443042,1,1033284,0.966235208678525,NA,0.112058459068849,124
PstI.TP354591,1,1050082,0.897618822806475,NA,0.0648566277901675,124
PstI.TP1060928,1,1054924,0.758434081975811,NA,0.278710327801013,124
PstI.TP968458,1,1145895,0.302399276476045,NA,0.0565798669730352,124
PstI.TP979329,1,1145899,0.614952841143541,NA,0.426994068994133,124
PstI.TP856852,1,1153760,0.559368139257691,NA,0.122125851621819,124
PstI.TP1010387,1,1174408,0.0945209274724812,NA,0.0622608683234984,124
NsiI.TP379925,1,1174994,0.7019740234891,NA,0.177207502858767,124
PstI.TP775725,1,1175417,0.485707175049001,NA,0.182967985498551,124
PstI.TP885953,1,1195721,0.437891607383903,NA,0.254791354019065,124
PstI.TP530416,1,1196937,0.541009384482263,NA,0.379953696904223,124
NsiI.TP809990,1,1199529,0.953398638771619,NA,0.0688353559579016,124
NsiI.TP621329,1,1209175,0.343875451229249,NA,0.0572667019181988,124
PstI.TP136460,1,1229717,0.352135888920549,NA,0.0662427478776621,124
NsiI.TP226174,1,1247110,0.719274929259089,NA,0.157286455245523,124
NsiI.TP622,1,1250740,0.934901132215418,NA,0.42096858347162,124
