SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP651320,5,35481232,0.000438960262190173,0.245833333333333,120,0.050563603517212,0.154975664535921,-0.543964945844781
PstI.TP890801,2,72613106,0.000441365262600456,0.0833333333333334,120,0.050563603517212,0.154884879960088,-0.603716271188373
PstI.TP1227925,6,50604731,0.000659510888754166,0.158333333333333,120,0.050563603517212,0.14824584765079,0.515914236549719
PstI.TP809778,10, 8543510,0.000939499802764989,0.0333333333333333,120,0.050563603517212,0.142453360103221,0.971888470364989
NsiI.TP648509,10,41353679,0.00141130310674942,0.0958333333333333,120,0.050563603517212,0.135859873178187,-0.590882267950573
PstI.TP187778,4,55772813,0.0023463356184724,0.0708333333333333,120,0.050563603517212,0.127728984819204,0.577762339630379
PstI.TP552710,11,    4086,0.00236208662295782,0.0208333333333333,120,0.050563603517212,0.127622779396555,1.12730397670039
PstI.TP1025634,2,71277610,0.00256897145726429,0.0666666666666667,120,0.050563603517212,0.126291838484441,0.664555567662789
PstI.TP315020,1,77386737,0.00309189029217887,0.15,120,0.050563603517212,0.123366956211148,-0.441562264079304
PstI.TP347563,6,51192256,0.00358314513962446,0.3,120,0.050563603517212,0.121051255167875,-0.323481784672293
PstI.TP727388,10,53174248,0.004891007257509,0.0875,120,0.050563603517212,0.116201228184984,0.593852061593401
PstI.TP749310,2, 9525754,0.00514624918391283,0.2625,120,0.050563603517212,0.115413136940247,0.426686055833547
PstI.TP313639,4,51533595,0.00623392062957552,0.0708333333333333,120,0.050563603517212,0.112455223270507,-0.5346843679234
PstI.TP1019197,11,    7072,0.00634465346577849,0.0333333333333333,120,0.050563603517212,0.112184609304339,0.787282824673628
PstI.TP893479,7,57292079,0.00709303858461068,0.0208333333333333,120,0.050563603517212,0.110474884272154,0.990869845345063
PstI.TP944548,7, 8285238,0.00737559443459975,0.05,120,0.050563603517212,0.109877565590374,0.652042404243584
PstI.TP1183011,1,18308062,0.00755829395791304,0.0125,120,0.050563603517212,0.109503845437968,1.15162575897821
PstI.TP278923,10,21876858,0.00781720774947295,0.0416666666666667,120,0.050563603517212,0.108989975003777,0.674353199858707
PstI.TP1021466,1,68344473,0.00805389328466246,0.0416666666666666,120,0.050563603517212,0.108535444802985,-0.567041971111302
PstI.TP506588,1,   80675,0.00830197036920701,0.0125,120,0.050563603517212,0.108073685756288,1.27335565399303
PstI.TP219830,2,76708479,0.00853496370288371,0.025,120,0.050563603517212,0.107652867413808,-0.808044908239872
PstI.TP180781,3,54937150,0.00881614795654127,0.0916666666666667,120,0.050563603517212,0.107160618405486,0.481514983951595
PstI.TP166160,10,18059383,0.00899818151919621,0.179166666666667,120,0.050563603517212,0.106850566290282,0.364910471775183
PstI.TP966761,8, 4674732,0.00961010137031141,0.0166666666666667,120,0.050563603517212,0.105854131993374,-1.06116964644897
PstI.TP273897,3,67574112,0.00982031077863109,0.0416666666666666,120,0.050563603517212,0.10552698715725,-0.624111478533101
PstI.TP882172,11,    6160,0.0101354610000846,0.0208333333333334,120,0.050563603517212,0.105049923143942,-0.785080961456454
PstI.TP427397,6,49196509,0.0109018819770249,0.075,120,0.050563603517212,0.103951310457561,0.560322788927653
PstI.TP1068347,7,62120815,0.011045434206139,0.120833333333333,120,0.050563603517212,0.103754499498787,-0.440843799532147
PstI.TP258621,1,74361721,0.0111376699544481,0.0875,120,0.050563603517212,0.103629443929501,0.514146744995803
PstI.TP277119,2,66298262,0.0118953453126662,0.0291666666666667,120,0.050563603517212,0.102641241171102,0.722582938293565
PstI.TP707030,4,55665489,0.0129822073596166,0.1,120,0.050563603517212,0.101332656069913,-0.421141146215313
PstI.TP144070,5, 2971536,0.0135335823947577,0.0166666666666667,120,0.050563603517212,0.100711836917745,-0.838593338004017
PstI.TP84880,1,63680478,0.0136218610115269,0.133333333333333,120,0.050563603517212,0.100614895883226,-0.488392194449645
PstI.TP622318,7,63611772,0.0142781802180033,0.1125,120,0.050563603517212,0.0999141030951587,-0.423951835689426
PstI.TP663882,7,57555118,0.0149027839658352,0.120833333333333,120,0.050563603517212,0.0992777333100336,0.440237413391296
PstI.TP464711,10,50362823,0.0149819585242857,0.0208333333333334,120,0.050563603517212,0.0991990631265921,0.725577536794992
PstI.TP702574,6,57893505,0.0154676399335045,0.025,120,0.050563603517212,0.0987257840798756,0.751590661487381
PstI.TP793079,3,52368295,0.0158721966093789,0.108333333333333,120,0.050563603517212,0.0983432665997797,-0.491630356061215
