Name,Chromosome,Position,P.value,maf,effect
PstI.TP453248,1,3988,0.233157896740737,0.0785848841689776,-0.0803961965445203
GFSSContig17137_940,1,36536,0.408811122805833,0.0522875816993464,0.0644167880837551
PstI.TP1112203,1,63590,0.164335702953137,0.446396646729394,-0.0452552732762343
PstI.TP506588,1,80675,0.927619623920719,0.454910063113128,-0.0030103963050267
PstI.TP989644,1,80828,0.580343203968866,0.0973380051171612,0.0380103682491216
PstI.TP312105,1,81356,0.264988372088489,0.344025241160789,-0.0432019789764401
PstI.TP863331,1,161269,0.742752861427291,0.280106166671024,0.0122355825203768
NsiI.TP611047,1,185165,0.815015925756552,0.343332056460988,0.00763363097934554
NsiI.TP611046,1,185173,0.588333323965456,0.362920876357722,-0.0177952250899085
PstI.TP1169914,1,194807,0.83673707545135,0.440283120419251,-0.00707547548050842
NsiI.TP96063,1,195779,0.908171360781058,0.337966385540691,-0.00407978404804053
NsiI.TP521153,1,258294,0.148814004125805,0.284843040657433,-0.0519143399120597
PstI.TP271714,1,262844,0.787238775044965,0.248082731921141,0.0103334209865311
PstI.TP424788,1,263370,0.637587628965879,0.386389475836977,-0.0156484144756153
PstI.TP811380,1,281841,0.442853967206036,0.303650351264134,0.025626074613966
PstI.TP931820,1,284314,0.564849522672614,0.152767050332588,-0.0242916352253857
NsiI.TP426085,1,284999,0.974019573118588,0.410201429481734,-0.00105486457588272
NsiI.TP148773,1,285352,0.163291944332065,0.238064637855741,0.0478361814076873
NsiI.TP148774,1,285397,0.432078762101356,0.360032562455551,0.0274031191847849
PstI.TP301730,1,298129,0.231164925065481,0.486648129442089,-0.042669789234546
PstI.TP710662,1,335281,0.0195252363042831,0.0656597038638697,-0.171453418897469
PstI.TP1043924,1,365760,0.709486435659646,0.138040020043324,0.0206964359643443
PstI.TP1043926,1,365816,0.706195245284021,0.209482748683138,-0.0150562694064506
NsiI.TP414280,1,378096,0.151449593648202,0.181811266096579,0.0521094290935169
NsiI.TP807695,1,389941,0.343937829942018,0.159489371126316,-0.0385896028975025
NsiI.TP687955,1,398596,0.692895826067941,0.468016230572526,-0.0129918665358064
PstI.TP948856,1,403321,0.901724418874487,0.472040932337234,0.00389358581609632
NsiI.TP122940,1,430012,0.711906585327461,0.165447762850875,-0.018940286055227
NsiI.TP703893,1,450123,0.474950666572353,0.221632673786887,0.0253511812357831
PstI.TP1026667,1,480929,0.701502122845351,0.488118154745073,0.0121730027225262
NsiI.TP413787,1,481003,0.11996858049514,0.171079957303948,0.0735537387830002
NsiI.TP591161,1,512907,0.906700736566232,0.436085134828264,0.0040733328567365
NsiI.TP260303,1,526218,0.487676994320845,0.233282963453805,-0.0294939391966663
NsiI.TP160827,1,542721,0.798469255132112,0.128353350744706,0.0148942665428158
PstI.TP425356,1,569039,0.310793435630689,0.0615379390408125,-0.0716892847052923
PstI.TP999740,1,569491,0.965033550428074,0.386415229904582,-0.00150405604140269
PstI.TP184304,1,572620,0.55121780387573,0.126964348061209,-0.0288404380994027
PstI.TP1132231,1,588023,0.619466281717262,0.270307284798353,0.0189440620126741
PstI.TP536170,1,662254,0.875726709656969,0.237345992662631,-0.00644781229718764
PstI.TP854736,1,683267,0.174153055129184,0.0533643308308752,-0.106387804496821
NsiI.TP35313,1,692280,0.600966312805629,0.268279749803546,0.0187182524606384
PstI.TP83381,1,713539,0.189887417363333,0.296567639919011,0.0432119601759293
PstI.TP94792,1,731905,0.215639974647955,0.309672721776601,0.0433514137096902
PstI.TP968891,1,748410,0.504538960115282,0.240916045513981,-0.0267467144070976
NsiI.TP802651,1,754114,0.625664853797267,0.13155442613899,-0.0244223378300488
PstI.TP1039014,1,759496,0.262707946581673,0.367928532662187,-0.0396450654071731
PstI.TP1248576,1,760805,0.54871677253962,0.302734045588584,-0.0243595011197548
NsiI.TP241552,1,773227,0.710516189437937,0.129563762987373,-0.0177916834666516
NsiI.TP241535,1,773253,0.721004051780841,0.400059129089946,-0.011418964745421
NsiI.TP282375,1,773642,0.56754587671239,0.396076492369137,0.0192955298684824
NsiI.TP559422,1,781613,0.699606824074881,0.372687973889866,-0.0139938287286247
PstI.TP579974,1,783866,0.990235748483075,0.408154135092663,0.000412816943016425
PstI.TP1090052,1,815564,0.630953412283492,0.238187395774176,-0.0195739374523983
PstI.TP1216290,1,817784,0.42416666477708,0.328654684119447,0.0250710122700546
NsiI.TP199750,1,819727,0.622673376618002,0.17360787452543,-0.0243917850290945
NsiI.TP619705,1,820317,0.586535273064457,0.088210980778535,-0.0325691950456085
PstI.TP537601,1,822113,0.276382209229033,0.118015374647297,-0.0737461718574577
NsiI.TP358960,1,864806,0.384374166937168,0.407333942947855,-0.0347575129740663
PstI.TP1152021,1,865447,0.892843384108506,0.436420117167654,0.00474593200981668
PstI.TP139718,1,866121,0.452826265950928,0.256808658518563,-0.0300300655283512
NsiI.TP603024,1,882892,0.328814130540072,0.378505595400774,0.0351503871421778
PstI.TP2218,1,905152,0.468600483793918,0.163785171924213,-0.0288790264368869
NsiI.TP410050,1,907438,0.792661447503245,0.486935679419341,-0.00814438719175326
NsiI.TP410051,1,907440,0.820485020999082,0.345777902280863,0.00813514574263754
PstI.TP716618,1,918921,0.204215643776958,0.139635294594782,-0.0535298622216941
PstI.TP34534,1,923689,0.176808823730082,0.118116561385931,-0.0696264324841208
PstI.TP724910,1,925871,0.851360632237885,0.373132610686053,0.00662123349942956
PstI.TP383349,1,950724,0.922832011677998,0.375322158817903,0.00329434638505923
NsiI.TP809841,1,955990,0.789746994579402,0.0727204296411212,-0.0179645341147375
PstI.TP39577,1,959521,0.890692777159916,0.235784869649908,-0.00539053201456055
PstI.TP1246584,1,1015480,0.755973794599455,0.0627322128080137,-0.0190615391550304
NsiI.TP443042,1,1033284,0.809531288895953,0.0974934192832502,-0.0112104920079421
PstI.TP354591,1,1050082,0.594032592709555,0.0590994891894168,0.0386743057040549
PstI.TP1060928,1,1054924,0.246701915603161,0.274902487891017,-0.0449076420940766
PstI.TP968458,1,1145895,0.813047248218389,0.0556595000304337,-0.0185899225351448
PstI.TP979329,1,1145899,0.837052345449632,0.434295846766487,-0.00822090286078997
PstI.TP856852,1,1153760,0.173417713641436,0.12264726238094,0.0752201281444378
PstI.TP1010387,1,1174408,0.966538379213572,0.0603621612808614,-0.00316756480750713
NsiI.TP379925,1,1174994,0.920668145063806,0.199174708199262,0.00446771954780112
PstI.TP775725,1,1175417,0.902542008074982,0.202973924453445,0.00413232426589533
PstI.TP885953,1,1195721,0.472770540449905,0.244875581824088,0.0261472169116385
PstI.TP530416,1,1196937,0.706280306994376,0.362040717617176,-0.0143694117406086
NsiI.TP809990,1,1199529,0.992037941051249,0.0655920531946392,-0.000642687703487022
NsiI.TP621329,1,1209175,0.763869661616088,0.0562161505742266,-0.023645462088616
PstI.TP136460,1,1229717,0.278658862139034,0.0707446028361972,0.065199004359785
NsiI.TP226174,1,1247110,0.578342672609656,0.153764262835444,-0.0270489163946451
NsiI.TP622,1,1250740,0.281790771794685,0.455834639730555,-0.0350317160573096
PstI.TP952646,1,1257515,0.308207443062297,0.302256096359109,-0.035460984743537
NsiI.TP429501,1,1266624,0.695606818575495,0.469935348359861,-0.0124347577223688
PstI.TP112674,1,1270544,0.155126953107296,0.0883626721370043,-0.085085579313534
NsiI.TP321202,1,1270981,0.632137045983543,0.48841132367259,0.0162736076922163
NsiI.TP321203,1,1270985,0.968440721131735,0.329511188442047,0.00141433644225599
PstI.TP761288,1,1274696,0.473965454144732,0.37919389519601,-0.0289445622144811
NsiI.TP83302,1,1275020,0.131599433017193,0.186522872465839,-0.0579083181364376
PstI.TP52331,1,1328877,0.710306367388206,0.105313477175684,-0.0193531993247801
NsiI.TP139486,1,1336169,0.79385710304481,0.196548987870256,-0.0115749386071006
PstI.TP219964,1,1343660,0.00958250028019723,0.105083052400379,-0.137887384162844
NsiI.TP280619,1,1353156,0.682690895586325,0.38148398687102,0.0165762516460367
NsiI.TP476134,1,1354429,0.89234513554742,0.154633611545284,0.00651225522652771
PstI.TP919568,1,1369588,0.0996777127610142,0.0686647931019034,0.117896649531082
PstI.TP949573,1,1384375,0.979658606579238,0.404312431856985,0.000814913698304554
PstI.TP646654,1,1399111,0.656809356609027,0.122613786672762,-0.0202489516363545
NsiI.TP279368,1,1408065,0.73377521020324,0.347005107430196,0.0130698268416013
NsiI.TP408020,1,1421422,0.48477763700442,0.174325797900787,-0.0310086276433346
NsiI.TP72077,1,1422420,0.780554630990049,0.278473892674659,-0.0106153312777683
GFSSContig11377_769,1,1481480,0.877393086823723,0.268456242194889,0.00579023175581419
NsiI.TP229070,1,1511230,0.531890806395817,0.208016974364967,-0.0281004920964071
PstI.TP13650,1,1521127,0.565793202832006,0.486233227261762,0.0176568689078013
PstI.TP329515,1,1537490,0.33004480567508,0.0954558064111563,0.054704385291085
PstI.TP1121399,1,1542224,0.421873043684856,0.0992438908938742,-0.0429141797863174
NsiI.TP735901,1,1547162,0.156256653521802,0.0524581779820498,0.114549293374482
