Name,Chromosome,Position,P.value,maf,effect
PstI.TP453248,1,3988,0.138522886128588,0.0785848841689776,-0.0464580696472322
GFSSContig17137_940,1,36536,0.05636223967562,0.0522875816993464,-0.0767509617697034
PstI.TP1112203,1,63590,0.00577464126312916,0.446396646729394,0.0443917719734694
PstI.TP506588,1,80675,0.216064143411483,0.454910063113128,-0.0219210292268633
PstI.TP989644,1,80828,0.0760230925991553,0.0973380051171612,-0.0606997387594657
PstI.TP312105,1,81356,0.651062228366481,0.344025241160789,-0.0102961921898347
PstI.TP863331,1,161269,0.320849350976939,0.280106166671024,0.0193829190607808
NsiI.TP611047,1,185165,0.484694013300538,0.343332056460988,-0.0120484888052937
NsiI.TP611046,1,185173,0.278175926067679,0.362920876357722,-0.0185677190812877
PstI.TP1169914,1,194807,0.467864228876863,0.440283120419251,0.0125199021710316
NsiI.TP96063,1,195779,0.0370856525229153,0.337966385540691,0.0399034075468583
NsiI.TP521153,1,258294,0.975002658167837,0.284843040657433,-0.000607109262140582
PstI.TP271714,1,262844,0.755346101367552,0.248082731921141,0.00704401131988343
PstI.TP424788,1,263370,0.433557390253712,0.386389475836977,-0.0158404935617348
PstI.TP811380,1,281841,0.058398988370056,0.303650351264134,-0.0341877515730445
PstI.TP931820,1,284314,0.955537704945278,0.152767050332588,0.00130294543839422
NsiI.TP426085,1,284999,0.79115696223,0.410201429481734,-0.00469366636564067
NsiI.TP148773,1,285352,0.435393612556194,0.238064637855741,-0.0153419665255785
NsiI.TP148774,1,285397,0.624385883981399,0.360032562455551,-0.0103643291361148
PstI.TP301730,1,298129,0.5767412069217,0.486648129442089,0.0106506569962249
PstI.TP710662,1,335281,0.106633741785666,0.0656597038638697,0.0645505520960712
PstI.TP1043924,1,365760,0.164685800776003,0.138040020043324,0.038831864775028
PstI.TP1043926,1,365816,0.241578706949464,0.209482748683138,-0.0266518465705727
NsiI.TP414280,1,378096,0.0763240642397633,0.181811266096579,-0.0345004916145003
NsiI.TP807695,1,389941,0.192202591251499,0.159489371126316,-0.0328893537295333
NsiI.TP687955,1,398596,0.220003036393741,0.468016230572526,0.0225604079676157
PstI.TP948856,1,403321,0.421317795370648,0.472040932337234,0.0142826905158733
NsiI.TP122940,1,430012,0.402508428200213,0.165447762850875,0.0186124894632201
NsiI.TP703893,1,450123,0.511411837925096,0.221632673786887,0.0139127797918884
PstI.TP1026667,1,480929,0.0349646765351582,0.488118154745073,-0.0354241364387062
NsiI.TP413787,1,481003,0.628820777868826,0.171079957303948,0.0120348902794585
NsiI.TP591161,1,512907,0.0314609621582599,0.436085134828264,0.0364181059980483
NsiI.TP260303,1,526218,0.17911949474648,0.233282963453805,0.0318347588099782
NsiI.TP160827,1,542721,0.54783365067786,0.128353350744706,-0.0192948935752355
PstI.TP425356,1,569039,0.89780260389469,0.0615379390408125,0.00425152758040902
PstI.TP999740,1,569491,0.443741441179955,0.386415229904582,-0.0133393860712523
PstI.TP184304,1,572620,0.632042742286594,0.126964348061209,0.0136815080449989
PstI.TP1132231,1,588023,0.492724525664853,0.270307284798353,-0.0136354070706449
PstI.TP536170,1,662254,0.112707201328404,0.237345992662631,0.032148902559739
PstI.TP854736,1,683267,0.68990056477434,0.0533643308308752,0.0140091464433737
NsiI.TP35313,1,692280,0.33317577340068,0.268279749803546,-0.0201391909447091
PstI.TP83381,1,713539,0.369433960736801,0.296567639919011,-0.0164315369357138
PstI.TP94792,1,731905,0.727854230816224,0.309672721776601,-0.00649906043589954
PstI.TP968891,1,748410,0.169807446527678,0.240916045513981,-0.0294836808621377
NsiI.TP802651,1,754114,0.915099860770807,0.13155442613899,0.00293195888721853
PstI.TP1039014,1,759496,0.180585974482782,0.367928532662187,-0.0243357758835087
PstI.TP1248576,1,760805,0.133490533299215,0.302734045588584,0.0340998720250085
NsiI.TP241552,1,773227,0.623165205716391,0.129563762987373,-0.0133310291002897
NsiI.TP241535,1,773253,0.646872276558721,0.400059129089946,0.00831569067650656
NsiI.TP282375,1,773642,0.63039621909382,0.396076492369137,-0.0092686641659884
NsiI.TP559422,1,781613,0.161175446312122,0.372687973889866,-0.0249900758637433
PstI.TP579974,1,783866,0.483760649872883,0.408154135092663,0.0139355176694717
