SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP1131100,1,75760470,3.65695329002497e-08,0.367924528301887,103,NA,NA,0.000100749063140188,NA
PstI.TP1040729,4,54844080,1.78384882760591e-07,0.216981132075472,103,NA,NA,0.000242496745883298,NA
PstI.TP444825,1, 6930877,3.16550075669971e-07,0.0613207547169812,103,NA,NA,0.000242496745883298,NA
PstI.TP457393,1,60097068,3.983838062029e-07,0.19811320754717,103,NA,NA,0.000242496745883298,NA
PstI.TP626124,1, 3342723,4.40102987084025e-07,0.0660377358490566,103,NA,NA,0.000242496745883298,NA
PstI.TP105605,3,54845915,6.73675608537199e-07,0.0849056603773585,103,NA,NA,0.000244113030236926,NA
NsiI.TP503258,6,51868615,7.52327651100134e-07,0.202830188679245,103,NA,NA,0.000244113030236926,NA
NsiI.TP383201,4,62497766,7.69762544581644e-07,0.155660377358491,103,NA,NA,0.000244113030236926,NA
PstI.TP310149,11,    2456,7.97465434530793e-07,0.127358490566038,103,NA,NA,0.000244113030236926,NA
PstI.TP75872,3,55474631,9.24007667595842e-07,0.0801886792452831,103,NA,NA,0.000244356435622316,NA
PstI.TP710636,6,45894338,9.75651830070954e-07,0.202830188679245,103,NA,NA,0.000244356435622316,NA
PstI.TP9547,1, 5534818,1.17779316932316e-06,0.320754716981132,103,NA,NA,0.000270401681790442,NA
PstI.TP426528,2,75226780,1.64137644355284e-06,0.386792452830189,103,NA,NA,0.000347845546306775,NA
NsiI.TP255391,3,64648824,2.18779536225418e-06,0.0990566037735849,103,NA,NA,0.000421679742260653,NA
NsiI.TP346008,4,67938088,2.29589696330664e-06,0.113207547169811,103,NA,NA,0.000421679742260653,NA
PstI.TP498552,11,    3782,2.48907728529711e-06,0.150943396226415,103,NA,NA,0.000428587995062097,NA
PstI.TP533117,1,18662889,3.27192749662852e-06,0.0990566037735849,103,NA,NA,0.000519705070641051,NA
PstI.TP18098,2,23769344,3.58960034756814e-06,0.0801886792452831,103,NA,NA,0.000519705070641051,NA
NsiI.TP394481,1,72690463,3.83930223350826e-06,0.311320754716981,103,NA,NA,0.000519705070641051,NA
NsiI.TP447144,3,63530717,3.90517241792175e-06,0.0849056603773585,103,NA,NA,0.000519705070641051,NA
