SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,116,0.0456847391050823,NA,0.00813864159489533
PstI.TP863331,1,  161269,116,0.799461632079207,NA,0.0764484497443596
PstI.TP424788,1,  263370,116,0.294905566550512,NA,0.0455715643440716
PstI.TP931820,1,  284314,116,-0.157805796117531,NA,-0.0240275821771893
NsiI.TP148773,1,  285352,116,0.0347696236590212,NA,0.00300263716687859
PstI.TP1106845,1,  416796,116,-1.74944404257325,NA,-0.342947650766874
PstI.TP999740,1,  569491,116,0.35305207494294,NA,0.0339992224264111
PstI.TP1152021,1,  865447,116,0.419881304234424,NA,0.0607035150608976
PstI.TP716618,1,  918921,116,1.62892937053386,NA,0.246944890484314
PstI.TP1246584,1, 1015480,116,-1.80886061215849,NA,-0.1092465320801
PstI.TP354591,1, 1050082,116,0.0147188505925924,NA,0.00104023069272049
PstI.TP856852,1, 1153760,116,1.11471775873432,NA,0.108905798979568
PstI.TP775725,1, 1175417,116,1.19586438614193,NA,0.116505423318013
NsiI.TP72077,1, 1422420,116,-1.32471176119952,NA,-0.14265958218316
PstI.TP929619,1, 1952038,116,-0.560316971113779,NA,-0.0802362157068206
PstI.TP417865,1, 2030761,116,-0.307090567386885,NA,-0.0280223800651657
PstI.TP885267,1, 2084430,116,0.595678732662831,NA,0.0849153525640414
PstI.TP56795,1, 2315051,116,-1.43613261357824,NA,-0.341246576262882
PstI.TP966432,1, 2596832,116,0.401742512845086,NA,0.051640533766516
PstI.TP441536,1, 2816855,116,-0.561308374833698,NA,-0.0303558035718511
PstI.TP1085601,1, 2820903,116,1.07936814376937,NA,0.122407430664049
PstI.TP525202,1, 2884119,116,-1.25282988293125,NA,-0.13429379420676
PstI.TP1268585,1, 2988383,116,-1.4921112514808,NA,-0.140825330720661
PstI.TP59735,1, 3027630,116,0.37419859657846,NA,0.0941990310857131
PstI.TP849876,1, 3050119,116,1.41467572179605,NA,0.143915144286954
PstI.TP209693,1, 3305106,116,-1.10627752415088,NA,-0.144570296874032
PstI.TP626124,1, 3342723,116,-1.21549035264543,NA,-0.205504686479718
PstI.TP1059573,1, 3357749,116,-1.78818549297408,NA,-0.168913457170823
NsiI.TP504485,1, 3381640,116,-0.696315048503423,NA,-0.0981318116008794
PstI.TP1244443,1, 3397749,116,-1.42666299410472,NA,-0.119394085898617
PstI.TP1199997,1, 3471828,116,-0.259574723581211,NA,-0.0532428507356392
PstI.TP757375,1, 3471897,116,-1.57135486036925,NA,-0.223423954024675
PstI.TP726521,1, 3535515,116,0.546138013650813,NA,0.0719591500205595
PstI.TP374511,1, 3576636,116,1.0925983120923,NA,0.100714945442813
PstI.TP1267977,1, 3576713,116,-0.412820124826821,NA,-0.040713743454762
PstI.TP1155202,1, 3620639,116,-0.409077825847899,NA,-0.0555533084426846
PstI.TP961085,1, 3705536,116,0.564165806374111,NA,0.0341159094505228
PstI.TP21889,1, 3705780,116,1.68966411282472,NA,0.117710784090512
PstI.TP1053336,1, 3955998,116,0.645113364824189,NA,0.0576424578374158
NsiI.TP403662,1, 3957731,116,-0.141775486758243,NA,-0.013462848473303
PstI.TP891020,1, 4033768,116,0.998226019665765,NA,0.111000483400256
PstI.TP629259,1, 4276027,116,-0.21844605489714,NA,-0.0146412764611733
PstI.TP629254,1, 4276045,116,0.786528875986782,NA,0.12424101318032
PstI.TP140451,1, 4460094,116,0.811713289664493,NA,0.0698546334431925
PstI.TP403850,1, 4535788,116,-1.71453184087502,NA,-0.32651356478924
NsiI.TP468762,1, 4620729,116,0.327792102346145,NA,0.0359085263610768
PstI.TP307588,1, 4762662,116,-0.19673289230767,NA,-0.0202134379547321
PstI.TP920636,1, 4777048,116,-1.04335874768915,NA,-0.106726940199116
PstI.TP947391,1, 4891496,116,-0.144529032128042,NA,-0.0202609964000683
PstI.TP683907,1, 4900973,116,-0.65029738798891,NA,-0.0556311593010387
PstI.TP402429,1, 4990016,116,-0.539769632341999,NA,-0.0587232961758594
PstI.TP1126882,1, 5115206,116,-0.848611746177638,NA,-0.116357963285819
PstI.TP684655,1, 5379329,116,-0.648002793297164,NA,-0.0411794371501433
NsiI.TP556033,1, 5459542,116,0.0304105803557065,NA,0.00230015822569685
NsiI.TP367540,1, 5460609,116,0.744893319135859,NA,0.15526546951917
PstI.TP928135,1, 5502147,116,0.641816384194203,NA,0.0838750114756574
PstI.TP476949,1, 5536792,116,0.785654153606288,NA,0.0434349001219556
PstI.TP677745,1, 5751851,116,0.228759698612709,NA,0.016995260551313
PstI.TP739422,1, 5776555,116,0.603802642983235,NA,0.135369750276475
PstI.TP705967,1, 5858828,116,0.0388242321200986,NA,0.00394150378148289
PstI.TP1252197,1, 5912854,116,1.57024314939601,NA,0.163564207404037
PstI.TP116123,1, 5967108,116,1.5469659571098,NA,0.191812668861942
PstI.TP804275,1, 5979740,116,0.749117830954924,NA,0.11211459621524
PstI.TP523933,1, 6018181,116,-1.30123149446414,NA,-0.0837274994206762
PstI.TP722242,1, 6187691,116,1.96735556164289,NA,0.33813834928013
NsiI.TP488601,1, 6409370,116,1.74635623151727,NA,0.101930928349431
PstI.TP1015835,1, 6514843,116,-0.0299397290920305,NA,-0.0024626544265097
PstI.TP547229,1, 6574881,116,-0.997647821492728,NA,-0.105425665921503
PstI.TP272307,1, 6679965,116,1.02364680742673,NA,0.0768253078448839
PstI.TP841428,1, 6731433,116,-1.24862402823016,NA,-0.270433435392289
PstI.TP1136661,1, 6752030,116,-1.12038690057767,NA,-0.198601169262501
PstI.TP444825,1, 6930877,116,-1.21549035264543,NA,-0.205504686479718
NsiI.TP350497,1, 6933742,116,-0.0745662934573379,NA,-0.0135473991606453
NsiI.TP800074,1, 6979429,116,1.18831236127146,NA,0.188717214910691
PstI.TP806450,1, 7007771,116,0.215377653695277,NA,0.0153190041891483
