SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP506588,1,   80675,0.425583762026355,0.0211864406779661,118,0.352231874800276,0.355771574571552,0.996101522498283,-0.115604900459202
PstI.TP863331,1,  161269,0.158271774311205,0.0677966101694916,118,0.352231874800276,0.363396603100796,0.996101522498283,0.109456851014824
PstI.TP424788,1,  263370,0.754739449347978,0.0254237288135593,118,0.352231874800276,0.352774750556945,0.996101522498283,0.0390624177946404
PstI.TP931820,1,  284314,0.827968427791883,0.0296610169491526,118,0.352231874800276,0.352494505360148,0.996101522498283,-0.0266582201660615
NsiI.TP148773,1,  285352,0.721870043527782,0.127118644067797,118,0.352231874800276,0.35293680751625,0.996101522498283,0.0249210171977851
PstI.TP1106845,1,  416796,0.159696145806786,0.0127118644067797,118,0.352231874800276,0.363319898255078,0.996101522498283,-0.222982799515609
PstI.TP999740,1,  569491,0.920465900305139,0.0889830508474576,118,0.352231874800276,0.352287310974652,0.996101522498283,-0.00778115148018217
PstI.TP1152021,1,  865447,0.593525791500885,0.0296610169491525,118,0.352231874800276,0.353817827348345,0.996101522498283,0.0623640690775921
PstI.TP716618,1,  918921,0.343937962094775,0.0254237288135593,118,0.352231874800276,0.357231654744594,0.996101522498283,0.116073102497808
PstI.TP1246584,1, 1015480,0.0340951750940375,0.436440677966102,118,0.352231874800276,0.377688868989137,0.940997278621157,-0.104964724565254
PstI.TP354591,1, 1050082,0.883735275465009,0.309322033898305,118,0.352231874800276,0.352350794281387,0.996101522498283,-0.00837136601792295
PstI.TP856852,1, 1153760,0.858906794052375,0.186440677966102,118,0.352231874800276,0.352407611369637,0.996101522498283,0.0140669891498277
PstI.TP775725,1, 1175417,0.203804082068943,0.0635593220338984,118,0.352231874800276,0.361274390524275,0.996101522498283,0.100241316405952
NsiI.TP72077,1, 1422420,0.0606716344025036,0.0423728813559322,118,0.352231874800276,0.372099404548787,0.940997278621157,-0.164473604218136
PstI.TP929619,1, 1952038,0.910080286128758,0.0254237288135594,118,0.352231874800276,0.352302800593403,0.996101522498283,0.0130225285937278
PstI.TP417865,1, 2030761,0.501276384717541,0.355932203389831,118,0.352231874800276,0.354751395289697,0.996101522498283,-0.0497758140187727
PstI.TP885267,1, 2084430,0.620661348477867,0.0720338983050848,118,0.352231874800276,0.353595277272971,0.996101522498283,0.0572979642162994
PstI.TP56795,1, 2315051,0.290887855046716,0.0127118644067796,118,0.352231874800276,0.358464564908555,0.996101522498283,-0.204302319774833
PstI.TP966432,1, 2596832,0.46474287237457,0.038135593220339,118,0.352231874800276,0.355210497019111,0.996101522498283,-0.0759711878194317
PstI.TP441536,1, 2816855,0.64365357743215,0.364406779661017,118,0.352231874800276,0.353422876912908,0.996101522498283,-0.0202879821196002
PstI.TP1085601,1, 2820903,0.289260255673151,0.0508474576271186,118,0.352231874800276,0.358506974789064,0.996101522498283,0.0972904475530736
PstI.TP525202,1, 2884119,0.243986576775196,0.0677966101694916,118,0.352231874800276,0.359824113411861,0.996101522498283,-0.101703254664241
PstI.TP1268585,1, 2988383,0.29695307658251,0.372881355932203,118,0.352231874800276,0.358309178646915,0.996101522498283,-0.0799653812771479
PstI.TP59735,1, 3027630,0.191491731155972,0.0127118644067796,118,0.352231874800276,0.361788842862433,0.996101522498283,0.268276659100777
PstI.TP849876,1, 3050119,0.351292614164361,0.0932203389830508,118,0.352231874800276,0.35708084874037,0.996101522498283,0.0771940359195097
PstI.TP209693,1, 3305106,0.223851597075381,0.0423728813559322,118,0.352231874800276,0.360511397556943,0.996101522498283,-0.129045776124444
PstI.TP626124,1, 3342723,0.298023558578827,0.0550847457627119,118,0.352231874800276,0.358282179592141,0.996101522498283,-0.143463536673593
PstI.TP1059573,1, 3357749,0.378545507661406,0.156779661016949,118,0.352231874800276,0.356558011959346,0.996101522498283,-0.0674665205393904
