SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,110,1.51835223261753,NA,0.35613719689123
PstI.TP863331,1,  161269,110,-1.14323845194778,NA,-0.088019221450601
PstI.TP424788,1,  263370,110,-1.24946607045517,NA,-0.176764603948271
PstI.TP931820,1,  284314,110,1.08236677220044,NA,0.14061435145189
NsiI.TP148773,1,  285352,110,-1.15250229918482,NA,-0.0810883946765123
PstI.TP1106845,1,  416796,110,0.539939901830883,NA,0.0789806129537571
PstI.TP999740,1,  569491,110,1.35507029888153,NA,0.108150355110422
PstI.TP1152021,1,  865447,110,0.44031700994835,NA,0.0498280153765177
PstI.TP716618,1,  918921,110,0.40405303569271,NA,0.0535585208695618
PstI.TP1246584,1, 1015480,110,-0.13173243120528,NA,-0.00673636707463729
PstI.TP354591,1, 1050082,110,-0.620651635581588,NA,-0.035660364335576
PstI.TP856852,1, 1153760,110,-1.5666649009572,NA,-0.1302902573274
PstI.TP775725,1, 1175417,110,0.336252727794822,NA,0.0279821539105104
NsiI.TP72077,1, 1422420,110,0.761048440001369,NA,0.088843309924404
PstI.TP929619,1, 1952038,110,-0.624770859916206,NA,-0.0638949630019798
PstI.TP417865,1, 2030761,110,0.442300879264523,NA,0.0340114435470796
PstI.TP885267,1, 2084430,110,0.603770254205666,NA,0.0678798471644537
PstI.TP56795,1, 2315051,110,-0.950163368598685,NA,-0.173621978933073
PstI.TP966432,1, 2596832,110,0.30766552978882,NA,0.034705494799591
PstI.TP441536,1, 2816855,110,0.868236962052255,NA,0.0386628180420881
PstI.TP1085601,1, 2820903,110,0.763330131512935,NA,0.0764236157609707
PstI.TP525202,1, 2884119,110,-0.482930199364706,NA,-0.0436176042900767
PstI.TP1268585,1, 2988383,110,-2.44105862330965,NA,-0.199301273397256
PstI.TP59735,1, 3027630,110,-0.385251880864332,NA,-0.0954989982873772
PstI.TP849876,1, 3050119,110,0.285771761333484,NA,0.0237606314930633
PstI.TP209693,1, 3305106,110,0.233905170862696,NA,0.0253923391163316
PstI.TP626124,1, 3342723,110,-0.857062424586491,NA,-0.116982862129632
PstI.TP1059573,1, 3357749,110,1.41856560893489,NA,0.122116378493269
NsiI.TP504485,1, 3381640,110,0.436158999257917,NA,0.0506842181536222
PstI.TP1244443,1, 3397749,110,0.707484374137435,NA,0.0506672013217446
PstI.TP1199997,1, 3471828,110,1.06490918526664,NA,0.175516634647879
PstI.TP757375,1, 3471897,110,-1.69661246852035,NA,-0.197819416410003
PstI.TP726521,1, 3535515,110,0.0800432305016939,NA,0.00801781545303298
PstI.TP374511,1, 3576636,110,0.454902636069366,NA,0.0342949059140537
PstI.TP1267977,1, 3576713,110,1.39480938529347,NA,0.106191479101695
PstI.TP1155202,1, 3620639,110,-0.976599123136867,NA,-0.119290228449712
PstI.TP961085,1, 3705536,110,-0.0225440276858993,NA,-0.00113515551338614
PstI.TP21889,1, 3705780,110,-1.25081483919374,NA,-0.0745080990598717
PstI.TP1053336,1, 3955998,110,-0.315357143538533,NA,-0.0295886616579269
NsiI.TP403662,1, 3957731,110,-0.326955451018809,NA,-0.0249011344762319
PstI.TP891020,1, 4033768,110,0.380585449784649,NA,0.0335240103010004
PstI.TP629259,1, 4276027,110,-2.38434490179238,NA,-0.129193540532487
PstI.TP629254,1, 4276045,110,-1.52614947942793,NA,-0.215859388140443
PstI.TP140451,1, 4460094,110,0.674482534416745,NA,0.0515149975095427
PstI.TP403850,1, 4535788,110,0.571599271714868,NA,0.0919685614579333
NsiI.TP468762,1, 4620729,110,1.77850535292345,NA,0.163048550866752
PstI.TP307588,1, 4762662,110,-1.05650912786785,NA,-0.0983616550440247
PstI.TP920636,1, 4777048,110,-0.759095001711308,NA,-0.0637370816808493
PstI.TP947391,1, 4891496,110,2.06172526601127,NA,0.27404340019306
PstI.TP683907,1, 4900973,110,2.01760632573616,NA,0.138198545897457
PstI.TP402429,1, 4990016,110,0.296206874461289,NA,0.0263878949180263
PstI.TP1126882,1, 5115206,110,-0.215365462405131,NA,-0.0258879837881455
PstI.TP684655,1, 5379329,110,0.453064835902254,NA,0.0244902487829022
NsiI.TP556033,1, 5459542,110,-0.411224161123574,NA,-0.0248564524939576
NsiI.TP367540,1, 5460609,110,0.267914825731542,NA,0.0444218544597264
PstI.TP928135,1, 5502147,110,-0.524244422108468,NA,-0.0558855858623511
PstI.TP476949,1, 5536792,110,2.41290096975199,NA,0.106328243580203
PstI.TP677745,1, 5751851,110,-1.22609781694063,NA,-0.0750662922009433
PstI.TP739422,1, 5776555,110,0.993028553166794,NA,0.366416866146105
PstI.TP705967,1, 5858828,110,0.3801748280439,NA,0.0343676010867916
PstI.TP1252197,1, 5912854,110,0.939084273369111,NA,0.0801479224617759
PstI.TP116123,1, 5967108,110,0.669803807808194,NA,0.0670890763448966
PstI.TP804275,1, 5979740,110,0.0460805626066646,NA,0.00512362196695915
PstI.TP523933,1, 6018181,110,-0.0760055582533868,NA,-0.00396726576210799
PstI.TP722242,1, 6187691,110,-1.8631425928048,NA,-0.274496979573414
NsiI.TP488601,1, 6409370,110,-0.239189551123036,NA,-0.0117887725031665
PstI.TP1015835,1, 6514843,110,1.85577209042846,NA,0.124992284217457
PstI.TP547229,1, 6574881,110,0.739250647847006,NA,0.0590517733507748
PstI.TP272307,1, 6679965,110,0.105844411725116,NA,0.00628308736089091
PstI.TP841428,1, 6731433,110,-0.314925302860076,NA,-0.0524283546511181
PstI.TP1136661,1, 6752030,110,-0.845940589535333,NA,-0.115411244181466
PstI.TP444825,1, 6930877,110,-0.857062424586491,NA,-0.116982862129632
NsiI.TP350497,1, 6933742,110,-0.0820242150548312,NA,-0.0150982364370376
NsiI.TP800074,1, 6979429,110,-0.890500731233062,NA,-0.121251818873237
PstI.TP806450,1, 7007771,110,1.37450864594408,NA,0.0827751948122306
PstI.TP443586,1, 7215893,110,0.0880343489270319,NA,0.00428703516362053
PstI.TP488378,1, 7260223,110,1.2936296288324,NA,0.308542047035651
NsiI.TP375218,1, 7321465,110,-0.658844210649243,NA,-0.0499844953447925
PstI.TP712786,1, 7449325,110,0.924660682451501,NA,0.0654064553319152
PstI.TP1173447,1, 7571007,110,1.4250811837582,NA,0.131978984426862
PstI.TP614866,1, 7824409,110,-0.818414819784656,NA,-0.107663106179183
PstI.TP973605,1, 7933170,110,1.62543297464922,NA,0.142827043656081
PstI.TP972953,1, 7984963,110,-1.51371330930455,NA,-0.0728965874975038
PstI.TP36329,1, 8029204,110,-0.335315581271389,NA,-0.0454140549882376
PstI.TP308053,1, 8330660,110,-2.16504790320633,NA,-0.176917684179091
PstI.TP424566,1, 8533790,110,-1.13473579940663,NA,-0.0809295372750425
PstI.TP302093,1, 8923298,110,0.544197924274528,NA,0.0469309075722626
PstI.TP461927,1, 9014162,110,-1.10562386100715,NA,-0.101642205629964
PstI.TP443245,1, 9039678,110,-0.0297127582652654,NA,-0.00299378219911767
PstI.TP550784,1, 9140137,110,0.948688445744375,NA,0.114907478667648
PstI.TP581769,1, 9144035,110,-0.242016730413549,NA,-0.0275776845435078
PstI.TP745827,1, 9270379,110,0.406561676166856,NA,0.0368601589084466
PstI.TP456141,1, 9284445,110,-0.47838049372102,NA,-0.0438534390250178
PstI.TP974726,1, 9504539,110,0.466817352954128,NA,0.0385123981683375
NsiI.TP134750,1, 9511955,110,1.59249558783376,NA,0.241758733274549
PstI.TP701371,1, 9558859,110,-0.365275888824214,NA,-0.0366118795326905
PstI.TP336334,1, 9630139,110,-0.738936920761067,NA,-0.0369654883246999
PstI.TP390724,1, 9756005,110,1.70645743857966,NA,0.131921900975679
PstI.TP258967,1, 9761381,110,0.369171314406656,NA,0.0913239134983236
PstI.TP1278278,1, 9821711,110,-1.68010903440256,NA,-0.080635343293204
PstI.TP377612,1, 9851429,110,-0.859579003657218,NA,-0.0521505500839519
PstI.TP377610,1, 9851445,110,-1.35320872238024,NA,-0.128691575651781
PstI.TP1001875,1, 9929490,110,0.349096584371806,NA,0.0565404856412796
PstI.TP120265,1, 9929566,110,-1.13763478744615,NA,-0.0853185613776464
PstI.TP145867,1, 9990979,110,-0.0954503383592271,NA,-0.0210434183293347
PstI.TP498398,1,10010021,110,0.864776756051943,NA,0.0753478057543251
PstI.TP1106149,1,10181736,110,-0.188678861509339,NA,-0.0115271932029575
PstI.TP593918,1,10465079,110,0.878253086456361,NA,0.0789143111005853
NsiI.TP360999,1,10465743,110,-1.64190463265568,NA,-0.172867282563942
PstI.TP323026,1,10477035,110,-0.232009583404099,NA,-0.0349149113093116
PstI.TP91211,1,10530796,110,0.493841233711016,NA,0.0325551932137455
PstI.TP488889,1,10576905,110,-0.455284307727436,NA,-0.0363526438389348
PstI.TP948493,1,10639570,110,0.985049267834635,NA,0.0896103231862003
PstI.TP980214,1,10687788,110,-0.271450095580364,NA,-0.0151218761705049
PstI.TP667320,1,10965394,110,-0.984604407040455,NA,-0.15136634526242
PstI.TP869093,1,11187262,110,0.636096918709049,NA,0.0451825434121039
PstI.TP835148,1,11456164,110,-0.824611355817153,NA,-0.0688341599635559
PstI.TP319571,1,11815150,110,-1.28732481993943,NA,-0.0705531437324429
PstI.TP1288084,1,11935767,110,-0.140918756907678,NA,-0.0100223376217581
PstI.TP939213,1,11990855,110,-2.41704539970521,NA,-0.366490578667445
PstI.TP301133,1,12137712,110,-1.13666344763528,NA,-0.173082685979702
PstI.TP181460,1,12172878,110,0.448128718845964,NA,0.0279887814220921
PstI.TP308387,1,12249163,110,-0.299229045227262,NA,-0.0166559845087138
PstI.TP419952,1,13194145,110,-2.1520220677585,NA,-0.26677922796809
PstI.TP770895,1,13263569,110,2.21777269839334,NA,0.184681567796599
PstI.TP726878,1,13263594,110,-0.0314998546221524,NA,-0.0021933609748777
