SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP620354,1,    2563,0.157870349003136,0.0410414197769591,121,NA,NA,0.821838019859265,NA
GFSSContig17137_940,1,   36536,0.289918177085678,0.0808345748213998,121,NA,NA,0.892695114494341,NA
PstI.TP989644,1,   80828,0.406005867042524,0.193612603177584,121,NA,NA,0.920719535526114,NA
PstI.TP312105,1,   81356,0.461393711138847,0.416423992334501,121,NA,NA,0.930182769769846,NA
NsiI.TP481742,1,  154583,0.991923620341087,0.295198594684769,121,NA,NA,1,NA
PstI.TP863331,1,  161269,0.112495326319996,0.0645161290322581,121,NA,NA,0.781392627053363,NA
NsiI.TP71772,1,  180079,0.786202418204383,0.221782537639579,121,NA,NA,0.981550240571766,NA
NsiI.TP611047,1,  185165,0.661384911169905,0.0443548387096774,121,NA,NA,0.966014914867808,NA
NsiI.TP611046,1,  185173,0.437950649869694,0.10642563590511,121,NA,NA,0.923598574805743,NA
PstI.TP1169914,1,  194807,0.234366546017502,0.0348666002097252,121,NA,NA,0.873123386931793,NA
NsiI.TP96063,1,  195779,0.316159229580624,0.377127800854126,121,NA,NA,0.901876944170585,NA
PstI.TP1189410,1,  250990,0.705998427800907,0.0942532590141497,121,NA,NA,0.971501082565913,NA
NsiI.TP521153,1,  258294,0.59063730493139,0.0600097459463824,121,NA,NA,0.957057771401835,NA
PstI.TP271714,1,  262844,0.926766614467726,0.0736879019484056,121,NA,NA,0.994121563742447,NA
PstI.TP931820,1,  284314,0.523189064444723,0.0282258064516129,121,NA,NA,0.943896096499502,NA
NsiI.TP426085,1,  284999,0.823942308868933,0.0216870169890613,121,NA,NA,0.985235647530767,NA
NsiI.TP148773,1,  285352,0.84033016715009,0.120967741935484,121,NA,NA,0.986147697316758,NA
PstI.TP710662,1,  335281,0.278907790194044,0.0337891263528228,121,NA,NA,0.89100477709465,NA
NsiI.TP579900,1,  335878,0.116034001998045,0.0202828500830398,121,NA,NA,0.782890448183382,NA
NsiI.TP443857,1,  339059,0.112617801976624,0.0611820331189106,121,NA,NA,0.781392627053363,NA
PstI.TP1043926,1,  365816,0.72054945869178,0.121485343659032,121,NA,NA,0.973261917676002,NA
NsiI.TP414280,1,  378096,0.0240711819370866,0.315423150882954,121,NA,NA,0.603147883868358,NA
NsiI.TP807695,1,  389941,0.0374579052425983,0.216235613938984,121,NA,NA,0.649689107761539,NA
NsiI.TP701463,1,  396123,0.751794697582816,0.0213673815416811,121,NA,NA,0.976627617723639,NA
PstI.TP585790,1,  399151,0.11211040608181,0.0471973182712115,121,NA,NA,0.781370924091228,NA
NsiI.TP622255,1,  399695,0.575944303951263,0.00104355379592536,121,NA,NA,0.953548966290695,NA
PstI.TP948856,1,  403321,0.000479536180078829,0.419434285980477,121,NA,NA,0.256202714203376,NA
PstI.TP1037554,1,  403777,0.681717414892927,0.0704868593303063,121,NA,NA,0.968828508207187,NA
NsiI.TP122940,1,  430012,0.298549764628394,0.133135463209497,121,NA,NA,0.896963911794036,NA
NsiI.TP755662,1,  447763,0.38265136319056,0.0208355938739913,121,NA,NA,0.91808113005569,NA
NsiI.TP703893,1,  450123,0.405261036999072,0.43928806104718,121,NA,NA,0.920719535526114,NA
PstI.TP1026667,1,  480929,0.0665717068279654,0.0143632884337531,121,NA,NA,0.725496292231221,NA
NsiI.TP413787,1,  481003,0.493911907091808,0.177688947990682,121,NA,NA,0.938916039800809,NA
PstI.TP213420,1,  508729,0.343986366266173,0.0407113677084792,121,NA,NA,0.913305005391572,NA
NsiI.TP591161,1,  512907,0.499055190308874,0.174018793915323,121,NA,NA,0.939017088852442,NA
PstI.TP747136,1,  552332,0.567765857982497,0.0501779317256426,121,NA,NA,0.951794053982401,NA
PstI.TP184304,1,  572620,0.404089978750841,0.440869115839932,121,NA,NA,0.920719535526114,NA
PstI.TP1132231,1,  588023,0.200764556664838,0.186856789803046,121,NA,NA,0.850597263132677,NA
NsiI.TP144536,1,  588858,0.393876361490474,0.0104514541294699,121,NA,NA,0.920456274715839,NA
PstI.TP536170,1,  662254,0.50498277935944,0.295834643837214,121,NA,NA,0.939578492760606,NA
PstI.TP1181766,1,  679657,0.0438274638255357,0.0150783352416886,121,NA,NA,0.662330745036604,NA
PstI.TP854736,1,  683267,0.184902094040041,0.0492294997394035,121,NA,NA,0.841792732610255,NA
PstI.TP83381,1,  713539,0.428600759520904,0.116935483870968,121,NA,NA,0.921826947948528,NA
PstI.TP94792,1,  731905,0.000127513340285194,0.357148578601959,121,NA,NA,0.164935955392092,NA
NsiI.TP802651,1,  754114,0.112166367617017,0.0652982772739212,121,NA,NA,0.781370924091228,NA
NsiI.TP513479,1,  757107,0.0349067098895901,0.2175801321918,121,NA,NA,0.636170840788126,NA
PstI.TP1039014,1,  759496,0.659134464350375,0.146467583396432,121,NA,NA,0.965504883083744,NA
PstI.TP1248576,1,  760805,0.782977091136295,0.162602394763079,121,NA,NA,0.980910540509293,NA
NsiI.TP241552,1,  773227,0.497829547760675,0.357407225853359,121,NA,NA,0.938947756028924,NA
NsiI.TP241535,1,  773253,0.819095281965018,0.0874235998256212,121,NA,NA,0.985201936000602,NA
NsiI.TP282375,1,  773642,0.87736388730156,0.148036204621174,121,NA,NA,0.989698190734903,NA
PstI.TP579974,1,  783866,0.712002157099043,0.0714413352530614,121,NA,NA,0.971886411005948,NA
PstI.TP1090052,1,  815564,0.185750708817499,0.311068400618672,121,NA,NA,0.842012629315192,NA
NsiI.TP199750,1,  819727,0.946321061676331,0.120503896592993,121,NA,NA,0.995676653297213,NA
PstI.TP537601,1,  822113,0.701756900575298,0.0515538066277523,121,NA,NA,0.970976219753408,NA
PstI.TP686078,1,  827145,0.31612793618749,0.0802160851208525,121,NA,NA,0.901876944170585,NA
NsiI.TP585976,1,  829048,0.695310951612859,0.133196119027159,121,NA,NA,0.969482166568234,NA
NsiI.TP603024,1,  882892,0.167305798848057,0.356513988518707,121,NA,NA,0.829608837804804,NA
PstI.TP2218,1,  905152,0.325236796227068,0.312522378239586,121,NA,NA,0.905345768968705,NA
NsiI.TP410050,1,  907438,0.404160106981941,0.111640348125809,121,NA,NA,0.920719535526114,NA
PstI.TP34534,1,  923689,0.126110162310873,0.249219933571523,121,NA,NA,0.793718524880929,NA
PstI.TP383349,1,  950724,0.414644672802708,0.0985462151380239,121,NA,NA,0.921270532647166,NA
PstI.TP39577,1,  959521,0.042927398635116,0.0271489286564786,121,NA,NA,0.661434568888038,NA
PstI.TP1246584,1, 1015480,0.0157544996853256,0.454641430548562,121,NA,NA,0.555825911003542,NA
NsiI.TP443042,1, 1033284,0.0342000593798428,0.231973738328897,121,NA,NA,0.636170840788126,NA
PstI.TP646979,1, 1034275,0.99581823452516,0.00679349853748501,121,NA,NA,1,NA
PstI.TP354591,1, 1050082,0.47595601363443,0.30241935483871,121,NA,NA,0.933466133727351,NA
NsiI.TP309907,1, 1143439,0.428043126938676,0.0603329534579646,121,NA,NA,0.921826947948528,NA
PstI.TP968458,1, 1145895,0.994414687560117,0.305312989845846,121,NA,NA,1,NA
PstI.TP979329,1, 1145899,0.880514586867974,0.0179635504495687,121,NA,NA,0.990161108750404,NA
NsiI.TP379925,1, 1174994,0.376937944787196,0.32846948507456,121,NA,NA,0.916846098147806,NA
PstI.TP775725,1, 1175417,0.719479622073437,0.0604838709677419,121,NA,NA,0.973239276381684,NA
PstI.TP885953,1, 1195721,0.498426385283239,0.215441027489383,121,NA,NA,0.938947756028924,NA
PstI.TP530416,1, 1196937,0.405025570504235,0.0865265451990568,121,NA,NA,0.920719535526114,NA
NsiI.TP809990,1, 1199529,0.421850200680431,0.356850213126817,121,NA,NA,0.921826947948528,NA
NsiI.TP621329,1, 1209175,0.532437757135656,0.0436045442724652,121,NA,NA,0.945241536974321,NA
