SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
NsiI.TP436966,3,  208286,0.000720453791836618,0.0990566037735849,106,0.406055469225595,0.480827167025552,0.0837312028918597
NsiI.TP634700,7,56479768,0.00175819154562722,0.0613207547169812,106,0.406055469225595,0.469482554370272,0.105426079562613
PstI.TP1107519,9, 3315165,0.00184500560202844,0.0471698113207547,106,0.406055469225595,0.468878746447778,0.0891381308802669
PstI.TP245404,1,79960134,0.00192264615082439,0.150943396226415,106,0.406055469225595,0.468363092326277,-0.0556666816243241
PstI.TP217258,3, 3992070,0.00207002265530685,0.0424528301886793,106,0.406055469225595,0.467440908208556,0.10184835308713
PstI.TP1159423,11,    8140,0.00210317907202228,0.405660377358491,106,0.406055469225595,0.467242793600134,0.0431251820028802
NsiI.TP533643,3,  471619,0.00229492157531487,0.0424528301886793,106,0.406055469225595,0.466156892398786,0.129938515383536
NsiI.TP45036,3,  389776,0.00229492173626268,0.0424528301886792,106,0.406055469225595,0.466156892398786,-0.129938513914992
NsiI.TP481176,1, 7350098,0.00239520527792592,0.245283018867925,106,0.406055469225595,0.465625734574981,-0.0441582912018308
PstI.TP1257104,3, 2916484,0.00307667132848697,0.254716981132075,106,0.406055469225595,0.46253183566051,0.0389882192013388
PstI.TP740179,3, 8414014,0.00366283649671323,0.0424528301886793,106,0.406055469225595,0.460392865848982,0.100283787054273
PstI.TP506408,2, 7240618,0.00391524374969075,0.0141509433962265,106,0.406055469225595,0.459579023831529,0.163947663202634
PstI.TP8376,4,59384691,0.00452933264855268,0.19811320754717,106,0.406055469225595,0.457806567693126,0.0449510303111639
PstI.TP308053,1, 8330660,0.00487289481197792,0.113207547169811,106,0.406055469225595,0.456920719703751,-0.066940192909587
PstI.TP736289,1, 4314719,0.00499922476561852,0.0283018867924528,106,0.406055469225595,0.456611188327095,0.101976438336407
NsiI.TP351136,2,61077854,0.00529127810520715,0.0377358490566038,106,0.406055469225595,0.455925625776428,-0.0799840990580458
PstI.TP437672,11,    3353,0.00548667045716534,0.0801886792452831,106,0.406055469225595,0.455488555459776,0.07238931910647
NsiI.TP635035,1,74846699,0.00570457445563819,0.0188679245283019,106,0.406055469225595,0.45501980111703,-0.200257341243935
PstI.TP85647,10,60886778,0.00580398794148065,0.0566037735849056,106,0.406055469225595,0.454812087343861,0.0788245697946215
PstI.TP570326,10,50662192,0.00607832449467052,0.0660377358490566,106,0.406055469225595,0.454257522307156,0.0771594096254504
PstI.TP38986,11,     318,0.00614534538555283,0.0377358490566038,106,0.406055469225595,0.45412599314221,0.0887558273721235
PstI.TP746826,5, 1609271,0.00629582884636504,0.0283018867924528,106,0.406055469225595,0.453836030074535,0.113467639424633
PstI.TP576366,2,  375350,0.00682637774222005,0.0471698113207547,106,0.406055469225595,0.452868292087594,0.0814005965118177
NsiI.TP152407,2,59441712,0.00749963762925116,0.0707547169811321,106,0.406055469225595,0.451747173384642,-0.0727047041392118
NsiI.TP360999,1,10465743,0.00761468562222312,0.089622641509434,106,0.406055469225595,0.451566121347546,-0.0973671501626678
PstI.TP13843,2,57967122,0.007637967840467,0.0424528301886792,106,0.406055469225595,0.451529828354661,-0.0863806607856273
PstI.TP365645,1,61353360,0.0078498336913967,0.108490566037736,106,0.406055469225595,0.451204764090251,0.0608193702974662
PstI.TP532669,4, 3498516,0.00835910314648478,0.466981132075472,106,0.406055469225595,0.450459350522578,0.0346736833158047
PstI.TP94114,1,68081418,0.00850142627546518,0.0235849056603774,106,0.406055469225595,0.450259484940105,0.113851169328431
PstI.TP856852,1, 1153760,0.00855459567428065,0.179245283018868,106,0.406055469225595,0.450185702452689,-0.0630746816085899
PstI.TP9255,11,      64,0.00921133271700086,0.10377358490566,106,0.406055469225595,0.449311942065295,-0.0457005334863072
PstI.TP639463,6,60717357,0.0099094844723971,0.174528301886792,106,0.406055469225595,0.448451617314108,-0.0407232880168723
PstI.TP762971,11,    5268,0.0106021116449138,0.0707547169811321,106,0.406055469225595,0.447658451808108,0.0611360313086177
PstI.TP1234552,10,60231357,0.0108853739483688,0.25,106,0.406055469225595,0.447349544301041,0.0343522003854964
NsiI.TP560012,11,   16067,0.0109526599212032,0.297169811320755,106,0.406055469225595,0.447277400422306,-0.0346234832497209
NsiI.TP743958,11,   18247,0.0112736156793713,0.0424528301886793,106,0.406055469225595,0.446939524155823,0.0838745385065465
NsiI.TP57283,6,49505312,0.0117399778218801,0.132075471698113,106,0.406055469225595,0.446466079883111,-0.0465528740969757
NsiI.TP457503,11,   14566,0.0122519577497113,0.0377358490566038,106,0.406055469225595,0.445968449303388,-0.0989904170665767
PstI.TP714069,4,62405613,0.012294063798675,0.0235849056603774,106,0.406055469225595,0.445928495297059,0.0856779258465272
PstI.TP133700,2,57163911,0.0124774331679674,0.0283018867924528,106,0.406055469225595,0.445756149810945,0.0867326273138014
NsiI.TP55777,4,64398950,0.0126678561901569,0.108490566037736,106,0.406055469225595,0.445579958801781,0.0492459807605819
NsiI.TP179941,8,55948810,0.0128663914291533,0.0471698113207547,106,0.406055469225595,0.445399185622862,-0.0752685739985978
NsiI.TP227369,10,  177463,0.0129708056019571,0.080188679245283,106,0.406055469225595,0.445305280819073,-0.0715451439261942
PstI.TP1009631,1, 4625223,0.0132207752887297,0.0707547169811321,106,0.406055469225595,0.445083646610222,0.081693101900009
NsiI.TP502976,3, 7719502,0.0132339267922545,0.0377358490566038,106,0.406055469225595,0.445072107957664,-0.116999108985179
PstI.TP532426,7,64966356,0.0134101190760982,0.476415094339623,106,0.406055469225595,0.444918666410543,0.0313499444161062
PstI.TP912712,2,58773993,0.0134375999007985,0.0283018867924528,106,0.406055469225595,0.444894924335282,-0.0847322684099098
PstI.TP807327,11,    5594,0.0136385644677889,0.0235849056603774,106,0.406055469225595,0.44472282637658,0.0993958675034006
NsiI.TP326794,1,58346265,0.0136961369222484,0.0330188679245283,106,0.406055469225595,0.444674018921716,-0.0743069801571535
NsiI.TP579169,7,40226521,0.0138893240976963,0.0377358490566038,106,0.406055469225595,0.444511782833563,-0.0918343364875821
PstI.TP502131,1,59426545,0.0139839685945333,0.0235849056603774,106,0.406055469225595,0.444433163341541,0.0853093307331733
PstI.TP582861,3,66513476,0.0141725142438316,0.0613207547169812,106,0.406055469225595,0.444278184795665,0.054736970270271
NsiI.TP66747,11,    9923,0.0145315071400634,0.0471698113207547,106,0.406055469225595,0.443988994708404,0.0783517480191546
PstI.TP1129352,10, 4682258,0.014657365295504,0.0849056603773585,106,0.406055469225595,0.443889371092377,-0.0782649245971547
PstI.TP836173,11,    5793,0.0149282060122116,0.165094339622642,106,0.406055469225595,0.44367800175986,0.0435654021562674
PstI.TP527171,11,    3934,0.0150599213186931,0.0141509433962264,106,0.406055469225595,0.443576656730739,-0.0989224606927595
PstI.TP1100905,3,73743770,0.0155432096276609,0.080188679245283,106,0.406055469225595,0.443212603214191,-0.0840934180082031
PstI.TP337951,4,40615943,0.0155501598957038,0.35377358490566,106,0.406055469225595,0.443207454347873,0.0383693387174069
PstI.TP41452,4,57358774,0.0171167165458403,0.0660377358490566,106,0.406055469225595,0.442104661873066,-0.0510375109644088
NsiI.TP337751,1,60167980,0.0171917490307564,0.386792452830189,106,0.406055469225595,0.442054532068276,-0.0312850019733356
NsiI.TP680194,11,   17508,0.0173808109209212,0.0188679245283019,106,0.406055469225595,0.441929232089785,-0.0898571957943607
PstI.TP1068306,7,38997173,0.0178982735513432,0.0801886792452831,106,0.406055469225595,0.441593474238704,-0.0533964580757565
PstI.TP805691,4,66925540,0.0180107433788911,0.10377358490566,106,0.406055469225595,0.441521846858969,-0.0501555193660324
PstI.TP1175455,6,49891048,0.0180432456741044,0.0377358490566038,106,0.406055469225595,0.441501235352566,0.0773264313835594
PstI.TP535893,1,73975816,0.0182286613455406,0.0518867924528302,106,0.406055469225595,0.441384394131839,0.0651743065066475
PstI.TP210560,11,    1723,0.0184272755032348,0.0707547169811321,106,0.406055469225595,0.44126061214498,0.0616694876537843
NsiI.TP408031,2,72193245,0.0187816388530882,0.0471698113207547,106,0.406055469225595,0.441043204084023,0.0599105689546539
NsiI.TP274765,6,47625849,0.0189829002672154,0.320754716981132,106,0.406055469225595,0.440921639991482,-0.0326069612824154
PstI.TP201653,11,    1648,0.0193289754050272,0.0235849056603774,106,0.406055469225595,0.440715742125072,-0.0905702858446651
PstI.TP720017,11,    4972,0.0195664005782014,0.0330188679245284,106,0.406055469225595,0.44057671793858,0.0800515938993307
PstI.TP1153192,3, 6746550,0.0199596554450554,0.0188679245283019,106,0.406055469225595,0.44035030443801,0.0934765215804847
PstI.TP1281273,9,52305676,0.0199781332118814,0.264150943396226,106,0.406055469225595,0.440339778872031,-0.0383665893097064
PstI.TP1105986,6,45582438,0.0201387015533984,0.141509433962264,106,0.406055469225595,0.440248767288282,0.0426865718977264
PstI.TP1057124,9, 9148132,0.0201870175519481,0.386792452830189,106,0.406055469225595,0.440221530830975,-0.0285145763927199
PstI.TP692748,11,    4800,0.0203622508162218,0.0566037735849056,106,0.406055469225595,0.440123324731472,-0.0733674039375206
PstI.TP1254872,7,56573064,0.0206116246080961,0.0707547169811321,106,0.406055469225595,0.439985083766398,-0.0410020203767655
PstI.TP350552,11,    2761,0.0206594127710682,0.0566037735849056,106,0.406055469225595,0.439958791979925,0.0705025401339346
PstI.TP1169104,4,19508414,0.0206809968877061,0.358490566037736,106,0.406055469225595,0.439946940718522,0.0339278634364442
PstI.TP459896,11,    3510,0.0207849473640857,0.0801886792452831,106,0.406055469225595,0.439890036031088,0.0705099843584133
PstI.TP262001,6,54443824,0.0210302255968115,0.278301886792453,106,0.406055469225595,0.439756948679689,-0.032727110852527
PstI.TP570804,4, 4364673,0.0216666332008597,0.35377358490566,106,0.406055469225595,0.439419116371569,0.0435704745153383
PstI.TP622431,7,60027444,0.0216977028917574,0.19811320754717,106,0.406055469225595,0.439402891797136,-0.0373369280440592
PstI.TP317589,5,59272686,0.0218351218414395,0.0235849056603774,106,0.406055469225595,0.439331424593479,-0.0977517354221347
NsiI.TP819458,11,   19172,0.0220643157654108,0.108490566037736,106,0.406055469225595,0.439213276260911,-0.0447356201127175
NsiI.TP800074,1, 6979429,0.022742069542013,0.0377358490566038,106,0.406055469225595,0.438871323493137,-0.0809204549058566
PstI.TP1198035,9,52938506,0.0228739479987458,0.0518867924528302,106,0.406055469225595,0.438806035598186,0.0632924279691547
PstI.TP1226186,3, 7342289,0.0229244947587891,0.292452830188679,106,0.406055469225595,0.438781117056448,0.0289418336673322
PstI.TP838226,7,56380657,0.0235313057391929,0.0471698113207547,106,0.406055469225595,0.438486416546747,0.0659426694464987
