SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP436966,3,208286,0.000193281262802293,NA,0.0990566037735849,106
PstI.TP1159423,11,8140,0.000434233432199122,NA,0.405660377358491,106
PstI.TP1052140,6,19137861,0.000863295463225819,NA,0.0990566037735849,106
PstI.TP457393,1,60097068,0.00195090407946928,NA,0.207547169811321,106
PstI.TP895159,11,6243,0.00247536723262635,NA,0.160377358490566,106
NsiI.TP394481,1,72690463,0.00271677806350378,NA,0.316037735849057,106
PstI.TP688032,2,65120135,0.00279132320372722,NA,0.0188679245283019,106
PstI.TP1126710,1,18437271,0.00293620528069925,NA,0.0235849056603774,106
NsiI.TP819458,11,19172,0.00343138660573929,NA,0.108490566037736,106
NsiI.TP481176,1,7350098,0.00357788046001468,NA,0.245283018867925,106
NsiI.TP579169,7,40226521,0.00384410986136734,NA,0.0377358490566038,106
PstI.TP1176910,11,8293,0.00388653433985724,NA,0.0188679245283019,106
NsiI.TP560012,11,16067,0.00483749718369122,NA,0.297169811320755,106
PstI.TP740179,3,8414014,0.00498343722100782,NA,0.0424528301886793,106
PstI.TP365645,1,61353360,0.00521070651136082,NA,0.108490566037736,106
PstI.TP325958,3,54129415,0.00562509140394113,NA,0.283018867924528,106
NsiI.TP179941,8,55948810,0.00563860867945938,NA,0.0471698113207547,106
PstI.TP1071296,11,7466,0.00565413253167471,NA,0.132075471698113,106
PstI.TP245404,1,79960134,0.00567139786643048,NA,0.150943396226415,106
PstI.TP217258,3,3992070,0.00574097587848807,NA,0.0424528301886793,106
NsiI.TP66747,11,9923,0.00618848258208924,NA,0.0471698113207547,106
NsiI.TP55777,4,64398950,0.00674990398088881,NA,0.108490566037736,106
PstI.TP532426,7,64966356,0.00680535223630031,NA,0.476415094339623,106
PstI.TP490779,11,3725,0.00689514697572579,NA,0.0613207547169811,106
PstI.TP865711,11,6040,0.00690569484054707,NA,0.481132075471698,106
PstI.TP582448,11,4183,0.00697169269054133,NA,0.0471698113207547,106
PstI.TP360841,2,2832783,0.00751987234520395,NA,0.400943396226415,106
NsiI.TP457503,11,14566,0.00762585712830277,NA,0.0377358490566038,106
NsiI.TP529124,3,63127607,0.00766800043719455,NA,0.141509433962264,106
PstI.TP13843,2,57967122,0.00767076512227796,NA,0.0424528301886792,106
PstI.TP568461,3,74315454,0.00769635805834607,NA,0.0235849056603774,106
PstI.TP85647,10,60886778,0.00826463062853465,NA,0.0566037735849056,106
PstI.TP838226,7,56380657,0.00857292749334779,NA,0.0471698113207547,106
PstI.TP1226186,3,7342289,0.00933067229375146,NA,0.292452830188679,106
NsiI.TP57283,6,49505312,0.0102295124189522,NA,0.132075471698113,106
PstI.TP1100905,3,73743770,0.0104972088331618,NA,0.080188679245283,106
PstI.TP731882,3,19716780,0.010830546866554,NA,0.0660377358490566,106
PstI.TP708955,4,2043677,0.0109187014980285,NA,0.10377358490566,106
PstI.TP444076,11,3404,0.0109355099934282,NA,0.183962264150943,106
PstI.TP692748,11,4800,0.011075312517954,NA,0.0566037735849056,106
PstI.TP1009631,1,4625223,0.0110841477588211,NA,0.0707547169811321,106
PstI.TP935651,4,66370793,0.0111782674370753,NA,0.212264150943396,106
PstI.TP576366,2,375350,0.0114534864716575,NA,0.0471698113207547,106
PstI.TP527171,11,3934,0.0125423940582223,NA,0.0141509433962264,106
PstI.TP332845,3,68039381,0.0125484865798238,NA,0.452830188679245,106
PstI.TP352846,1,71717994,0.0130604115351887,NA,0.278301886792453,106
PstI.TP629259,1,4276027,0.0132388336136999,NA,0.377358490566038,106
PstI.TP537424,3,53114444,0.0134354862934419,NA,0.334905660377358,106
PstI.TP772632,2,65920887,0.0135285094285269,NA,0.179245283018868,106
NsiI.TP616446,9,56031936,0.0135546275094214,NA,0.44811320754717,106
PstI.TP1107519,9,3315165,0.01357212274254,NA,0.0471698113207547,106
PstI.TP901545,1,71391273,0.013663647665848,NA,0.0330188679245283,106
PstI.TP1257104,3,2916484,0.0140602059243107,NA,0.254716981132075,106
PstI.TP288641,1,27158173,0.0144238898737626,NA,0.0518867924528302,106
NsiI.TP533643,3,471619,0.0144285309860843,NA,0.0424528301886793,106
NsiI.TP45036,3,389776,0.0144285309860845,NA,0.0424528301886792,106
PstI.TP437672,11,3353,0.0144606085205857,NA,0.0801886792452831,106
PstI.TP770895,1,13263569,0.0144938728350693,NA,0.127358490566038,106
PstI.TP9218,11,63,0.0145939775626121,NA,0.117924528301887,106
PstI.TP548709,2,61335066,0.0148685530429839,NA,0.0660377358490566,106
NsiI.TP743958,11,18247,0.0149066943477452,NA,0.0424528301886793,106
PstI.TP476949,1,5536792,0.0149190590147055,NA,0.5,106
PstI.TP938416,11,6563,0.0152006477027331,NA,0.0518867924528302,106
PstI.TP719659,10,54993631,0.0153317955759951,NA,0.433962264150943,106
PstI.TP683907,1,4900973,0.0153499645576787,NA,0.174528301886792,106
PstI.TP504809,4,5155593,0.0156697238371916,NA,0.424528301886792,106
PstI.TP1281273,9,52305676,0.0161065320972201,NA,0.264150943396226,106
PstI.TP532669,4,3498516,0.016129759374789,NA,0.466981132075472,106
PstI.TP570326,10,50662192,0.0161714055543834,NA,0.0660377358490566,106
NsiI.TP227369,10,177463,0.0164517178612388,NA,0.080188679245283,106
PstI.TP38986,11,318,0.0166881223608783,NA,0.0377358490566038,106
NsiI.TP440927,1,20252244,0.0170047755105316,NA,0.0943396226415094,106
PstI.TP308053,1,8330660,0.0170289323168625,NA,0.113207547169811,106
PstI.TP1067903,9,48843269,0.0172898329811306,NA,0.5,106
NsiI.TP274765,6,47625849,0.0177008136653781,NA,0.320754716981132,106
PstI.TP679208,7,2374884,0.0179217396795074,NA,0.0613207547169811,106
NsiI.TP360999,1,10465743,0.0182445005833059,NA,0.089622641509434,106
PstI.TP919648,11,6431,0.0188720793401118,NA,0.0141509433962264,106
PstI.TP1019197,11,7072,0.0205777466739683,NA,0.0377358490566038,106
PstI.TP690712,11,4775,0.0211250738693587,NA,0.0188679245283019,106
PstI.TP819138,3,57316499,0.0214327194953626,NA,0.0235849056603774,106
PstI.TP1031399,1,1661159,0.0215965531223255,NA,0.174528301886792,106
PstI.TP541575,2,74276308,0.0217886535875008,NA,0.0943396226415094,106
PstI.TP1234552,10,60231357,0.02179543738042,NA,0.25,106
PstI.TP639463,6,60717357,0.022291153949501,NA,0.174528301886792,106
PstI.TP720017,11,4972,0.0232021993967589,NA,0.0330188679245284,106
PstI.TP1268585,1,2988383,0.023278287406385,NA,0.382075471698113,106
NsiI.TP388907,2,71256645,0.023595525317301,NA,0.283018867924528,106
PstI.TP133700,2,57163911,0.0236331643495049,NA,0.0283018867924528,106
PstI.TP1175461,11,8280,0.0236497660450528,NA,0.25,106
PstI.TP634696,2,61336578,0.0238624720959405,NA,0.0141509433962264,106
PstI.TP569914,5,1262747,0.0240923394788734,NA,0.268867924528302,106
NsiI.TP663012,9,52480175,0.0241091376889903,NA,0.311320754716981,106
NsiI.TP152407,2,59441712,0.0250073744030251,NA,0.0707547169811321,106
PstI.TP972096,2,3042190,0.0251683225763706,NA,0.0283018867924528,106
NsiI.TP279812,2,66497329,0.025341531179978,NA,0.169811320754717,106
PstI.TP350262,8,2905616,0.025417619733092,NA,0.471698113207547,106
PstI.TP210560,11,1723,0.0255200093097303,NA,0.0707547169811321,106
NsiI.TP246083,3,49774550,0.025848752730065,NA,0.0141509433962264,106
PstI.TP248632,4,6371322,0.0260993442145996,NA,0.0754716981132075,106
PstI.TP1199327,11,8475,0.0264404596668573,NA,0.160377358490566,106
PstI.TP686919,3,15422502,0.0264415162812242,NA,0.259433962264151,106
NsiI.TP85817,11,10079,0.0268472407203417,NA,0.0188679245283019,106
PstI.TP850689,6,49449385,0.0270885366426705,NA,0.0283018867924528,106
NsiI.TP408031,2,72193245,0.0272206482254126,NA,0.0471698113207547,106
PstI.TP337951,4,40615943,0.0273151050060065,NA,0.35377358490566,106
PstI.TP762971,11,5268,0.0273470154421672,NA,0.0707547169811321,106
NsiI.TP646777,2,13780108,0.0279106095176556,NA,0.0188679245283019,106
NsiI.TP517346,3,18784331,0.0280583884014141,NA,0.0330188679245283,106
PstI.TP419952,1,13194145,0.028060917193369,NA,0.0471698113207547,106
PstI.TP836276,8,58576029,0.0281329474671812,NA,0.0141509433962265,106
PstI.TP737962,11,5096,0.028179445452406,NA,0.410377358490566,106
PstI.TP450060,7,8209747,0.0287263066940921,NA,0.0990566037735849,106
NsiI.TP337751,1,60167980,0.0296655869016087,NA,0.386792452830189,106
PstI.TP809778,10,8543510,0.0299645968173645,NA,0.0330188679245283,106
