"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00955794504181601,0.0102747909199522,0.0117084826762246,0.0133811230585424,0.0157706093189964,0.0241338112305854,0.0379928315412186
"0.05",0.0497013142174432,0.0511350059737157,0.0535244922341697,0.0592592592592593,0.0731182795698925,0.104181600955794,0.133811230585424
"0.1",0.0996415770609319,0.104898446833931,0.107048984468339,0.116845878136201,0.132377538829152,0.170609318996416,0.231063321385902
"0.2",0.199761051373955,0.206929510155317,0.212664277180406,0.231063321385902,0.260931899641577,0.330227001194743,0.410035842293907
"0.3",0.299641577060932,0.305137395459976,0.313978494623656,0.335722819593787,0.380884109916368,0.459976105137395,0.556511350059737
"0.4",0.399761051373955,0.408602150537634,0.419354838709677,0.442293906810036,0.486499402628435,0.585424133811231,0.690083632019116
"0.5",0.499641577060932,0.510872162485066,0.521863799283154,0.549342891278375,0.594982078853047,0.703703703703704,0.814336917562724
"0.6",0.599761051373955,0.607885304659498,0.618876941457587,0.653285543608124,0.708721624850657,0.817921146953405,0.934767025089606
"0.7",0.699641577060932,0.709199522102748,0.724253285543608,0.753643966547192,0.80884109916368,0.9221027479092,1
"0.8",0.799761051373955,0.811469534050179,0.821744324970131,0.857347670250896,0.912544802867383,1,1
"0.9",0.899641577060932,0.909916367980884,0.923775388291517,0.959617682198327,1,1,1
"1",0.999761051373955,1,1,1,1,1,1
