SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP119679,11,     995,0.000122532144514453,0.0542056701933749,104,NA,NA,0.971575339974064,NA
NsiI.TP403617,11,   13555,0.0001351834280918,0.207307065150863,104,NA,NA,0.971575339974064,NA
PstI.TP351899,6,46132630,0.000430557887126834,0.37938407146297,104,NA,NA,0.971575339974064,NA
PstI.TP88913,6,50606419,0.000509926935467307,0.243522917332474,104,NA,NA,0.971575339974064,NA
NsiI.TP563229,3,13084031,0.000634843492766761,0.193163963753988,104,NA,NA,0.971575339974064,NA
NsiI.TP701971,11,   17760,0.000662351847250246,0.126222163678784,104,NA,NA,0.971575339974064,NA
PstI.TP23524,11,     187,0.000670206687872514,0.102961944483356,104,NA,NA,0.971575339974064,NA
PstI.TP1144993,11,    8022,0.000758151750033195,0.368539285709896,104,NA,NA,0.971575339974064,NA
PstI.TP1167993,10,58303417,0.000794339834521018,0.479739735807384,104,NA,NA,0.971575339974064,NA
NsiI.TP594902,1,17688614,0.000978944702456858,0.469259867921452,104,NA,NA,0.971575339974064,NA
PstI.TP443240,1,67519986,0.00101112095155602,0.423690315331881,104,NA,NA,0.971575339974064,NA
PstI.TP977809,5,51809124,0.00109749948325718,0.303446471623097,104,NA,NA,0.971575339974064,NA
NsiI.TP420913,4,66929585,0.001146165515508,0.107843137254902,104,NA,NA,0.971575339974064,NA
PstI.TP1071411,6,46252009,0.00143307274583586,0.120699953391814,104,NA,NA,0.971575339974064,NA
NsiI.TP389580,7,20897063,0.00143561550331516,0.105442983554964,104,NA,NA,0.971575339974064,NA
PstI.TP650798,2,67010862,0.00149552283442583,0.122718729800041,104,NA,NA,0.971575339974064,NA
PstI.TP360715,10,58959795,0.00160643356031063,0.11225482184357,104,NA,NA,0.971575339974064,NA
PstI.TP302826,3,12312514,0.00163296080960669,0.117865873229931,104,NA,NA,0.971575339974064,NA
PstI.TP439021,6,58540159,0.00165381771575753,0.050505476259913,104,NA,NA,0.971575339974064,NA
PstI.TP1080029,6,54377110,0.00168786083552639,0.101585825669744,104,NA,NA,0.971575339974064,NA
NsiI.TP558889,11,   16049,0.00169586757830654,0.412741302766823,104,NA,NA,0.971575339974064,NA
PstI.TP1227925,6,50604731,0.00171920629978638,0.0622112461034796,104,NA,NA,0.971575339974064,NA
PstI.TP898259,1,79442910,0.00178678449091386,0.397028199437252,104,NA,NA,0.971575339974064,NA
PstI.TP684409,11,    4733,0.00179227701722383,0.119989233867869,104,NA,NA,0.971575339974064,NA
PstI.TP113702,8, 6470565,0.00186189924893508,0.128442852877575,104,NA,NA,0.971575339974064,NA
NsiI.TP237994,4, 4237089,0.0019334978788628,0.130790315064339,104,NA,NA,0.971575339974064,NA
PstI.TP237773,10,58184327,0.00199016830764136,0.263778301679566,104,NA,NA,0.971575339974064,NA
PstI.TP1261043,11,    8880,0.00199041464769257,0.269380352055144,104,NA,NA,0.971575339974064,NA
PstI.TP1248141,1,57379416,0.00201938700864294,0.108962213992656,104,NA,NA,0.971575339974064,NA
PstI.TP807834,11,    5599,0.00215747255605968,0.21217194317992,104,NA,NA,0.971575339974064,NA
PstI.TP396662,11,    3090,0.00225438204963891,0.0910848141369872,104,NA,NA,0.971575339974064,NA
PstI.TP1226590,1,75797707,0.00227077960242446,0.166666666666667,104,NA,NA,0.971575339974064,NA
NsiI.TP51456,11,    9739,0.00232616539753914,0.499714682860422,104,NA,NA,0.971575339974064,NA
PstI.TP804706,4,54445856,0.00234047136555807,0.0577631406263415,104,NA,NA,0.971575339974064,NA
PstI.TP505977,11,    3823,0.00243701509625849,0.363702813322687,104,NA,NA,0.971575339974064,NA
NsiI.TP328498,5, 1641741,0.0024544897184512,0.0918391263643239,104,NA,NA,0.971575339974064,NA
NsiI.TP702251,11,   17761,0.00248998068128148,0.221706145937357,104,NA,NA,0.971575339974064,NA
NsiI.TP127729,4, 7462596,0.00251043133301464,0.0858593056013548,104,NA,NA,0.971575339974064,NA
