SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP458472,11,   14587,3.01301264677396e-05,0.289402681358796,124,0.437038666811867,0.529547033629926,0.79043373775468,1.60424533174774
NsiI.TP563229,3,13084031,7.82611703436276e-05,0.191997137535315,124,0.437038666811867,0.519257100960116,0.960837445809514,1.57843346419011
PstI.TP490113,11,    3718,0.000172195353065225,0.499815611789663,124,0.437038666811867,0.510922236851982,0.960837445809514,-1.1141164830582
PstI.TP636384,11,    4471,0.000315397511984496,0.124406839357402,124,0.437038666811867,0.504630211788231,0.960837445809514,-2.38859284857
PstI.TP57213,1,59006419,0.000437662076524646,0.105275393371762,124,0.437038666811867,0.501263069443972,0.960837445809514,2.00660268598398
PstI.TP635969,11,    4469,0.000473566641977022,0.179313859211066,124,0.437038666811867,0.500456864008478,0.960837445809514,-2.83467583312843
PstI.TP43108,8,60204357,0.000550827138623526,0.225391956223714,124,0.437038666811867,0.498916111596467,0.960837445809514,-1.41647902841133
NsiI.TP465623,11,   14681,0.000612062006537835,0.45315714809882,124,0.437038666811867,0.49784500030666,0.960837445809514,1.06950606938762
NsiI.TP452428,3,62411078,0.000616356313804999,0.0416207395017339,124,0.437038666811867,0.497774061691567,0.960837445809514,-3.18703602090295
PstI.TP161086,8,61954442,0.000678474033997347,0.166277621461255,124,0.437038666811867,0.496801131185106,0.960837445809514,-1.76058326069364
NsiI.TP561910,11,   16093,0.000707194672470007,0.477508540821743,124,0.437038666811867,0.496381803680664,0.960837445809514,1.05875357697323
NsiI.TP224601,1,58622993,0.000833268650594449,0.135839788460396,124,0.437038666811867,0.494727131417339,0.960837445809514,1.79492487189048
PstI.TP475953,11,    3611,0.000840936333333841,0.111953111520041,124,0.437038666811867,0.494634956617266,0.960837445809514,-1.81984013437977
PstI.TP816389,1,17750979,0.00111858683471341,0.0594443300510867,124,0.437038666811867,0.491775473865698,0.960837445809514,1.88669021595168
PstI.TP49186,11,     416,0.00113418022890552,0.150240455029566,124,0.437038666811867,0.49163729476979,0.960837445809514,-1.47741096560209
NsiI.TP519516,11,   15519,0.00115479375770257,0.209692080145089,124,0.437038666811867,0.491457597772773,0.960837445809514,-1.26230197505812
NsiI.TP442078,1,70293091,0.00115970559995457,0.136407129690832,124,0.437038666811867,0.491415265626975,0.960837445809514,-1.64041466689752
PstI.TP610776,11,    4312,0.00120046270631735,0.0835682587633257,124,0.437038666811867,0.491070955786301,0.960837445809514,3.1010956523132
NsiI.TP520698,1, 3113038,0.00125172669681183,0.437927889966285,124,0.437038666811867,0.490654565338492,0.960837445809514,1.09104309673776
NsiI.TP552932,1,74123343,0.00125451623838926,0.476487443506725,124,0.437038666811867,0.490632413042952,0.960837445809514,0.953814272368302
PstI.TP103690,7,17217896,0.00125542962318605,0.149193548387097,124,0.437038666811867,0.490625170677387,0.960837445809514,1.6462332588902
PstI.TP971132,11,    6737,0.00134583352169657,0.0846774193548387,124,0.437038666811867,0.489933919636342,0.960837445809514,-2.1256905385869
NsiI.TP280405,7,62276910,0.00137798096996264,0.101261264328803,124,0.437038666811867,0.489699566351547,0.960837445809514,1.53501263814524
PstI.TP376790,1,28681754,0.00138302226887742,0.29275820753927,124,0.437038666811867,0.48966332631055,0.960837445809514,-1.14954398646376
PstI.TP12521,11,     101,0.00143733454399582,0.0991193047285031,124,0.437038666811867,0.48928129603405,0.960837445809514,1.89899081363182
PstI.TP197060,1,72303333,0.00146892229636048,0.141129032258065,124,0.437038666811867,0.489065881080259,0.960837445809514,-1.60854518891665
PstI.TP1087876,3,62102839,0.0015620445061134,0.119814600450139,124,0.437038666811867,0.488457520774117,0.960837445809514,1.50086929730859
PstI.TP1019450,11,    7074,0.00159153835088741,0.494260670201824,124,0.437038666811867,0.488272599578422,0.960837445809514,1.09061728890759
PstI.TP1173316,9,48311669,0.00161006164634557,0.229838709677419,124,0.437038666811867,0.488158256097925,0.960837445809514,1.30872758590876
NsiI.TP526924,4,59758476,0.0016289631274752,0.265580616747967,124,0.437038666811867,0.488042965316082,0.960837445809514,1.13831791849716
NsiI.TP465044,11,   14673,0.00170893174126154,0.348197256577968,124,0.437038666811867,0.487569967261054,0.960837445809514,1.1024910705344
PstI.TP178400,3,11041210,0.00174630784530761,0.179517412182786,124,0.437038666811867,0.487356653734972,0.960837445809514,1.15935859228338
NsiI.TP765606,4, 6898244,0.00175736858240395,0.0694266957869029,124,0.437038666811867,0.487294428258985,0.960837445809514,-1.55551348649934
NsiI.TP437493,3,69421292,0.00182373327600478,0.0884772423590667,124,0.437038666811867,0.486929339526228,0.960837445809514,-2.02987198986723
PstI.TP139285,11,    1152,0.00184740601374974,0.0670768103625822,124,0.437038666811867,0.486802410658217,0.960837445809514,-2.07428065363567
NsiI.TP238541,3,13817896,0.00186665374536289,0.309235244034462,124,0.437038666811867,0.486700436243143,0.960837445809514,-1.30495142514499
PstI.TP334880,11,    2646,0.00190858891791025,0.0594860216171588,124,0.437038666811867,0.486481963404725,0.960837445809514,2.11318988903998
PstI.TP137221,10,58604051,0.00193679781113558,0.0725189063291158,124,0.437038666811867,0.486337764877629,0.960837445809514,1.72316636075175
PstI.TP477641,11,    3628,0.00202484198402375,0.111633688093824,124,0.437038666811867,0.485901229288603,0.960837445809514,1.60927272094404
PstI.TP239694,7, 9517259,0.00205238582337141,0.0645161290322581,124,0.437038666811867,0.485768669948187,0.960837445809514,2.35353815644074
PstI.TP526552,11,    3931,0.00213082523646099,0.166779441349011,124,0.437038666811867,0.485400976979031,0.960837445809514,1.35199190523021
PstI.TP976305,9,57621267,0.00216047782830115,0.137307797081624,124,0.437038666811867,0.485265597517099,0.960837445809514,1.8903260704895
PstI.TP468410,11,    3560,0.00220717283433,0.132309727969348,124,0.437038666811867,0.485056244484524,0.960837445809514,-1.88249417269437
PstI.TP271888,6,55007560,0.00221182818085048,0.317399506083148,124,0.437038666811867,0.485035623331553,0.960837445809514,0.981435017501985
PstI.TP1294018,1, 2280325,0.00221791362202809,0.462231282589319,124,0.437038666811867,0.485008734823356,0.960837445809514,1.1446535818165
NsiI.TP675623,6,46224826,0.00226948513728251,0.178892019629847,124,0.437038666811867,0.484783872526629,0.960837445809514,-1.54072194671069
NsiI.TP346583,1,74361642,0.0022830062087319,0.179302980177724,124,0.437038666811867,0.484725788914736,0.960837445809514,1.52712787643308
NsiI.TP218177,11,   11568,0.0023376665863745,0.484198675812894,124,0.437038666811867,0.484494539266316,0.960837445809514,0.873430490550875
PstI.TP721525,11,    4984,0.0023591595905488,0.133399761418064,124,0.437038666811867,0.48440513250866,0.960837445809514,1.2755248018293
NsiI.TP756875,11,   18426,0.00239914220141685,0.302393380124265,124,0.437038666811867,0.484241024174541,0.960837445809514,-2.14968344987754
PstI.TP677463,11,    4705,0.0025149581400466,0.41347586945919,124,0.437038666811867,0.483781109598685,0.960837445809514,1.65785674807096
NsiI.TP189044,5,   34971,0.00253715347783017,0.150614178549556,124,0.437038666811867,0.483695467444679,0.960837445809514,-1.28877962983444
PstI.TP209987,9,50529695,0.00256217136020606,0.0568631129301049,124,0.437038666811867,0.483599855592141,0.960837445809514,2.425360573248
PstI.TP267051,2,71195963,0.00258568592152788,0.28223165873953,124,0.437038666811867,0.483510862630677,0.960837445809514,1.07801035596709
PstI.TP749153,11,    5180,0.00272967379339464,0.0751537747683919,124,0.437038666811867,0.482983496742157,0.960837445809514,1.64657610040256
PstI.TP390120,11,    3039,0.00277813123809491,0.256274780038357,124,0.437038666811867,0.482812449375971,0.960837445809514,1.88125739032006
PstI.TP629259,1, 4276027,0.0028053648007513,0.120398091582463,124,0.437038666811867,0.482717664785603,0.960837445809514,-1.63177283418435
NsiI.TP355777,11,   13039,0.00280699515859162,0.0781779042913171,124,0.437038666811867,0.482712020581283,0.960837445809514,2.16424317266585
PstI.TP115083,1,18065275,0.00285330087949381,0.174098407953081,124,0.437038666811867,0.482553109521202,0.960837445809514,1.16127440368131
PstI.TP454285,2,63153549,0.00289044675216803,0.117676275437612,124,0.437038666811867,0.482427544458345,0.960837445809514,-1.54551471792063
PstI.TP258281,11,    2103,0.00293410097753731,0.0666595287394353,124,0.437038666811867,0.482282089891098,0.960837445809514,1.67858244911735
NsiI.TP746676,7,63800582,0.00296051905211954,0.122644404688328,124,0.437038666811867,0.482195146205571,0.960837445809514,1.30137474798981
PstI.TP1088168,8,12690309,0.00297314232314909,0.180672761056831,124,0.437038666811867,0.482153884400212,0.960837445809514,1.46928650159828
NsiI.TP628429,2,23760021,0.00301687679732149,0.0544685252386867,124,0.437038666811867,0.482012314393757,0.960837445809514,-2.45285433685498
PstI.TP849929,6,57879722,0.00302741577063357,0.217762766576295,124,0.437038666811867,0.48197851602552,0.960837445809514,-1.05340917096106
PstI.TP732951,11,    5054,0.00304815921108058,0.181013513407664,124,0.437038666811867,0.481912345294452,0.960837445809514,-3.3828067134255
NsiI.TP369993,2,17729968,0.003069329842327,0.091622864021912,124,0.437038666811867,0.481845289294355,0.960837445809514,1.6278109237333
PstI.TP338192,11,    2664,0.00310712324532818,0.0854418329443609,124,0.437038666811867,0.481726760386079,0.960837445809514,2.55515743461654
PstI.TP1166146,8,60933540,0.00313628108841052,0.0934688850937113,124,0.437038666811867,0.481636327013134,0.960837445809514,-2.0879778142694
NsiI.TP403795,3,58936080,0.003149628670152,0.112862327732035,124,0.437038666811867,0.481595218482537,0.960837445809514,-1.86530284245053
NsiI.TP50587,11,    9728,0.00317745700631659,0.27957805520698,124,0.437038666811867,0.481510086637809,0.960837445809514,-1.00237071515543
PstI.TP916617,2,66641704,0.00320224426744743,0.170247778349926,124,0.437038666811867,0.481434903537939,0.960837445809514,-1.33212099095415
NsiI.TP690223,6, 6293609,0.00322741287745105,0.0585457348711185,124,0.437038666811867,0.481359175932517,0.960837445809514,-2.65824883595586
PstI.TP733612,3,70684605,0.00333157367197137,0.16633723673659,124,0.437038666811867,0.481052127658262,0.960837445809514,1.94473000189225
PstI.TP1132676,5,14529610,0.00338367045420339,0.206904386021624,124,0.437038666811867,0.480902253276261,0.960837445809514,-1.19591300709912
PstI.TP282989,9, 4902407,0.00339372824337076,0.0702896385930419,124,0.437038666811867,0.480873593100161,0.960837445809514,4.99997875943061
PstI.TP1222468,10,56178068,0.00341668811885091,0.318849683878033,124,0.437038666811867,0.48080849506471,0.960837445809514,-0.931412386718445
PstI.TP219866,11,    1798,0.00343948721087297,0.117314557775392,124,0.437038666811867,0.480744298351049,0.960837445809514,1.30475142116058
PstI.TP351899,6,46132630,0.0034484725504055,0.381032575897967,124,0.437038666811867,0.480719118444843,0.960837445809514,-0.917080782680863
PstI.TP1185087,11,    8371,0.00345984125376261,0.115023395215574,124,0.437038666811867,0.480687356478417,0.960837445809514,3.25492326600478
NsiI.TP265075,11,   12083,0.00351600537692165,0.237559640890701,124,0.437038666811867,0.480532009829069,0.960837445809514,0.937837639380861
PstI.TP652759,11,    4604,0.00353200670757121,0.467496988505007,124,0.437038666811867,0.480488219933473,0.960837445809514,-0.946030140314146
NsiI.TP188795,5,53911914,0.00355112604927443,0.115361628095008,124,0.437038666811867,0.480436165038876,0.960837445809514,2.41992694548265
NsiI.TP164937,11,   10950,0.00355806857294733,0.0609153972254671,124,0.437038666811867,0.480417334720559,0.960837445809514,1.77993836946325
NsiI.TP202846,11,   11383,0.00356907767179011,0.376089572973437,124,0.437038666811867,0.480387552225439,0.960837445809514,1.01262912346146
PstI.TP508233,1, 4588529,0.00358803475339736,0.141178055441392,124,0.437038666811867,0.48033649003182,0.960837445809514,-1.24459470432851
NsiI.TP181568,3,12237706,0.00361414884070605,0.105056182682549,124,0.437038666811867,0.480266604414369,0.960837445809514,1.53618590296695
PstI.TP144140,11,    1218,0.0036493489989665,0.102186702632288,124,0.437038666811867,0.480173223883888,0.960837445809514,2.26298981057949
PstI.TP648736,4,60109935,0.00370239860348758,0.161423138563308,124,0.437038666811867,0.480034234865251,0.960837445809514,1.21943956867931
PstI.TP748644,8, 6174836,0.00371410849858125,0.0996928263720137,124,0.437038666811867,0.480003832371042,0.960837445809514,2.62892040053307
PstI.TP244212,10,50286739,0.00376152736459572,0.118473084388019,124,0.437038666811867,0.479881722640055,0.960837445809514,1.51900535126972
NsiI.TP169154,5, 2479134,0.00378124709156902,0.332037270120548,124,0.437038666811867,0.479831409279091,0.960837445809514,1.03594623765095
NsiI.TP757455,1,68916800,0.0037917562576038,0.152074048203799,124,0.437038666811867,0.479804706568543,0.960837445809514,-1.65668308032817
PstI.TP700186,7,64454411,0.00387814608403646,0.376216327671185,124,0.437038666811867,0.479588054153967,0.960837445809514,-1.4343080654389
PstI.TP55548,6,38407576,0.00389350359453138,0.361774883163015,124,0.437038666811867,0.479550062411569,0.960837445809514,-0.907060566404065
PstI.TP393060,11,    3059,0.00390443847013842,0.0634170472244482,124,0.437038666811867,0.479523105741196,0.960837445809514,2.79839064979083
NsiI.TP555974,11,   16010,0.00395626464137616,0.344740502179764,124,0.437038666811867,0.479396395922806,0.960837445809514,1.10122774488401
PstI.TP227789,1, 7378209,0.00397916028561777,0.0722697294730785,124,0.437038666811867,0.479340963663562,0.960837445809514,1.87121988274041
PstI.TP448761,1,73324734,0.00409329536312855,0.33277441537664,124,0.437038666811867,0.479069461463985,0.960837445809514,1.30384813073964
NsiI.TP586241,11,   16398,0.00414363986024796,0.094296467889162,124,0.437038666811867,0.478952180600885,0.960837445809514,1.34942949188674
PstI.TP124624,2,75731187,0.00414385716231178,0.12887572311243,124,0.437038666811867,0.478951677580151,0.960837445809514,1.13651836558991
PstI.TP756404,11,    5225,0.00415864040668149,0.308175509787373,124,0.437038666811867,0.478917520510193,0.960837445809514,0.858438394209031
PstI.TP104310,11,     857,0.00417447893281822,0.139501968704935,124,0.437038666811867,0.478881064184675,0.960837445809514,-1.41361572012438
