"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","HW_50","mrMLM","PstI.TP308053",1,8330660,8.50564005258603e-07
"122","HW_50","mrMLM","PstI.TP360841",2,2832783,3.1548084834731e-08
"122","HW_50","mrMLM","PstI.TP935651",4,66370793,5.87977896213896e-05
"122","HW_50","FASTmrMLM","PstI.TP308053",1,8330660,5.54370357180495e-06
"122","HW_50","FASTmrMLM","PstI.TP360841",2,2832783,5.2541201511008e-08
"122","HW_50","FASTmrMLM","PstI.TP935651",4,66370793,3.35969613691214e-06
"122","HW_50","FASTmrEMMA","PstI.TP820348",1,64116607,4.78189460665908e-05
"122","HW_50","pLARmEB","PstI.TP863331",1,161269,0
"122","HW_50","pLARmEB","PstI.TP1268585",1,2988383,0
"122","HW_50","pLARmEB","PstI.TP1155202",1,3620639,0
"122","HW_50","pLARmEB","PstI.TP683907",1,4900973,0
"122","HW_50","pLARmEB","PstI.TP722242",1,6187691,0
"122","HW_50","pLARmEB","PstI.TP1015835",1,6514843,0
"122","HW_50","pLARmEB","PstI.TP972953",1,7984963,0
"122","HW_50","pLARmEB","PstI.TP308053",1,8330660,0
"122","HW_50","pLARmEB","NsiI.TP440927",1,20252244,0
"122","HW_50","pLARmEB","PstI.TP288641",1,27158173,0
"122","HW_50","pLARmEB","PstI.TP968463",1,57418406,0
"122","HW_50","pLARmEB","PstI.TP502131",1,59426545,0
"122","HW_50","pLARmEB","PstI.TP457393",1,60097068,0
"122","HW_50","pLARmEB","PstI.TP116028",1,62738111,0
"122","HW_50","pLARmEB","PstI.TP820348",1,64116607,0
"122","HW_50","pLARmEB","PstI.TP358803",1,65256453,0
"122","HW_50","pLARmEB","PstI.TP924658",1,65264909,0
"122","HW_50","pLARmEB","PstI.TP530837",1,65836675,0
"122","HW_50","pLARmEB","NsiI.TP117758",1,66087512,0
"122","HW_50","pLARmEB","NsiI.TP252602",1,68982448,0
"122","HW_50","pLARmEB","PstI.TP687743",1,69969234,0
"122","HW_50","pLARmEB","PstI.TP352846",1,71717994,0
"122","HW_50","pLARmEB","PstI.TP747261",1,76107837,0
"122","HW_50","pLARmEB","NsiI.TP499934",1,76362422,0
"122","HW_50","pLARmEB","PstI.TP172804",1,79485436,0
"122","HW_50","pLARmEB","NsiI.TP39740",2,186613,0
"122","HW_50","pLARmEB","PstI.TP576366",2,375350,0
"122","HW_50","pLARmEB","PstI.TP360841",2,2832783,0
"122","HW_50","pLARmEB","PstI.TP972096",2,3042190,0
"122","HW_50","pLARmEB","NsiI.TP38533",2,41373269,0
"122","HW_50","pLARmEB","PstI.TP334931",2,51848838,0
"122","HW_50","pLARmEB","PstI.TP548709",2,61335066,0
"122","HW_50","pLARmEB","PstI.TP508238",2,61763533,0
"122","HW_50","pLARmEB","NsiI.TP388907",2,71256645,0
"122","HW_50","pLARmEB","PstI.TP1231486",2,73904492,0
"122","HW_50","pLARmEB","PstI.TP541575",2,74276308,0
"122","HW_50","pLARmEB","NsiI.TP436966",3,208286,0
"122","HW_50","pLARmEB","PstI.TP241235",3,9336109,0
"122","HW_50","pLARmEB","PstI.TP211419",3,12715735,0
"122","HW_50","pLARmEB","PstI.TP731882",3,19716780,0
"122","HW_50","pLARmEB","PstI.TP118856",3,37389858,0
"122","HW_50","pLARmEB","PstI.TP1231136",3,52841481,0
"122","HW_50","pLARmEB","PstI.TP325958",3,54129415,0
"122","HW_50","pLARmEB","PstI.TP985838",3,58380810,0
"122","HW_50","pLARmEB","PstI.TP41440",3,59899767,0
"122","HW_50","pLARmEB","PstI.TP744473",3,61669976,0
"122","HW_50","pLARmEB","NsiI.TP529124",3,63127607,0
"122","HW_50","pLARmEB","PstI.TP269566",3,63644939,0
"122","HW_50","pLARmEB","PstI.TP724939",3,66915295,0
"122","HW_50","pLARmEB","PstI.TP568461",3,74315454,0
"122","HW_50","pLARmEB","PstI.TP532669",4,3498516,0
"122","HW_50","pLARmEB","PstI.TP1210085",4,5549411,0
"122","HW_50","pLARmEB","PstI.TP262688",4,7128828,0
"122","HW_50","pLARmEB","NsiI.TP494269",4,11587228,0
"122","HW_50","pLARmEB","PstI.TP1150046",4,55510631,0
"122","HW_50","pLARmEB","PstI.TP707030",4,55665489,0
"122","HW_50","pLARmEB","PstI.TP168720",4,64338756,0
"122","HW_50","pLARmEB","PstI.TP935651",4,66370793,0
"122","HW_50","pLARmEB","PstI.TP805691",4,66925540,0
"122","HW_50","pLARmEB","PstI.TP1007241",5,250902,0
"122","HW_50","pLARmEB","PstI.TP569914",5,1262747,0
"122","HW_50","pLARmEB","PstI.TP979536",5,2060722,0
"122","HW_50","pLARmEB","PstI.TP1181476",5,2299991,0
"122","HW_50","pLARmEB","PstI.TP897370",5,3460663,0
"122","HW_50","pLARmEB","PstI.TP644170",5,13189719,0
"122","HW_50","pLARmEB","PstI.TP461600",5,71789531,0
"122","HW_50","pLARmEB","PstI.TP901855",6,42551665,0
"122","HW_50","pLARmEB","PstI.TP404885",6,51199851,0
"122","HW_50","pLARmEB","PstI.TP706276",6,52495459,0
"122","HW_50","pLARmEB","NsiI.TP652621",6,56522972,0
"122","HW_50","pLARmEB","PstI.TP788586",6,57442567,0
"122","HW_50","pLARmEB","PstI.TP399236",6,58316655,0
"122","HW_50","pLARmEB","PstI.TP276388",6,59032815,0
"122","HW_50","pLARmEB","PstI.TP639463",6,60717357,0
"122","HW_50","pLARmEB","PstI.TP1056336",6,60888540,0
"122","HW_50","pLARmEB","PstI.TP822493",7,8114551,0
"122","HW_50","pLARmEB","PstI.TP1021321",7,40225707,0
"122","HW_50","pLARmEB","PstI.TP838226",7,56380657,0
"122","HW_50","pLARmEB","PstI.TP770946",7,63612212,0
"122","HW_50","pLARmEB","PstI.TP532426",7,64966356,0
"122","HW_50","pLARmEB","PstI.TP181697",8,2683686,0
"122","HW_50","pLARmEB","PstI.TP1118313",8,3139823,0
"122","HW_50","pLARmEB","PstI.TP417854",8,3908674,0
"122","HW_50","pLARmEB","PstI.TP71898",8,55904365,0
"122","HW_50","pLARmEB","NsiI.TP179941",8,55948810,0
"122","HW_50","pLARmEB","PstI.TP373660",8,62666468,0
"122","HW_50","pLARmEB","PstI.TP1185359",9,2350553,0
"122","HW_50","pLARmEB","PstI.TP1107519",9,3315165,0
"122","HW_50","pLARmEB","PstI.TP343925",9,42951872,0
"122","HW_50","pLARmEB","PstI.TP383705",9,46040507,0
"122","HW_50","pLARmEB","PstI.TP475191",9,53225889,0
