"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0108857001484414,0.0108857001484414,0.0138545274616526,0.016328550222662,0.0202869866402771,0.0277090549233053
"0.05",0.049480455220188,0.0519544779811974,0.0529440870856012,0.05789213260762,0.0638297872340425,0.0865907966353291,0.105888174171202
"0.1",0.0994557149925779,0.101929737753587,0.103414151410193,0.110341415141019,0.123206333498268,0.159821870361207,0.207323107372588
"0.2",0.199406234537358,0.206828302820386,0.212765957446809,0.225136071251856,0.249381494309748,0.310737258782781,0.374072241464621
"0.3",0.299356754082138,0.308758040573973,0.312716476991588,0.335477486392875,0.365165759524988,0.428005937654626,0.50519544779812
"0.4",0.399307273626917,0.408708560118753,0.416625432953983,0.434438396833251,0.473033151904998,0.556160316674913,0.638792676892627
"0.5",0.499257793171697,0.504700643245918,0.512617516081148,0.540821375556655,0.578426521523998,0.666006927263731,0.754576942107867
"0.6",0.599208312716477,0.61058881741712,0.619990103908956,0.641266699653637,0.682830282038595,0.775853537852548,0.862444334487877
"0.7",0.699158832261257,0.710044532409698,0.720930232558139,0.74468085106383,0.785254824344384,0.874814448292924,0.97624938149431
"0.8",0.799109351806037,0.809005442850074,0.81840672934191,0.843146956952004,0.883720930232558,0.988619495299357,1
"0.9",0.899059871350816,0.91044037605146,0.920336467095497,0.954477981197427,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
