"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0098960910440376,0.0103908955962395,0.0118753092528451,0.016328550222662,0.0267194458189015,0.0380999505195448
"0.05",0.049480455220188,0.0519544779811974,0.0539336961900049,0.0613557644730332,0.0737258782780802,0.104403760514597,0.144977733795151
"0.1",0.0994557149925779,0.103908955962395,0.106877783275606,0.115289460663038,0.13953488372093,0.177634834240475,0.243443839683325
"0.2",0.199406234537358,0.209302325581395,0.214745175655616,0.237011380504701,0.26571004453241,0.33696190004948,0.424542305789213
"0.3",0.299356754082138,0.30776843146957,0.31321128154379,0.33696190004948,0.380999505195448,0.482434438396833,0.598218703612073
"0.4",0.399307273626917,0.40524492825334,0.414151410192974,0.444334487877288,0.504205838693716,0.615042058386937,0.733795150915388
"0.5",0.499257793171697,0.508659079663533,0.518060366155369,0.549727857496289,0.611083621969322,0.727362691736764,0.856506679861455
"0.6",0.599208312716477,0.610094012864918,0.620484908461158,0.659574468085106,0.714992577931717,0.843146956952004,0.986145472538347
"0.7",0.699158832261257,0.710044532409698,0.720435428005938,0.761999010390896,0.828302820385948,0.959920831271648,1
"0.8",0.799109351806037,0.813953488372093,0.825828797624938,0.85799109351806,0.924789708065314,1,1
"0.9",0.899059871350816,0.915388421573478,0.930232558139535,0.975754576942108,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
