SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP457393,1,60097068,7.34848543276304e-08,0.248,125,0,0.264622936886645,-0.57734644863005
PstI.TP1071296,11,    7466,1.01934624169462e-07,0.148,125,0,0.258140397798745,0.760583091560879
PstI.TP504809,4, 5155593,2.18888707652246e-06,0.396,125,0,0.19922024350835,0.76449014809888
PstI.TP469520,6,53807168,2.78664090601443e-06,0.184,125,0,0.19472186580864,0.526378515468639
PstI.TP705377,11,    4888,3.34783723863149e-06,0.252,125,0,0.191317189492679,-0.465470257665765
PstI.TP1155086,9,50004653,4.70049652047979e-06,0.232,125,0,0.185051311591565,0.730901389052755
PstI.TP31817,11,     252,5.71192763322998e-06,0.268,125,0,0.181471255498609,-0.525004918203955
PstI.TP1201445,11,    8486,6.19483894591996e-06,0.448,125,0,0.179984330349691,0.462091221421461
NsiI.TP827851,4,12330408,1.05148340588838e-05,0.056,125,0,0.170348569270358,1.10893946519434
PstI.TP807213,1,57183105,1.10666567643232e-05,0.12,125,0,0.169422280414439,-0.596035973346892
NsiI.TP221891,11,   11610,1.15468901022766e-05,0.484,125,0,0.168653713330168,-0.419837531585927
PstI.TP325958,3,54129415,1.35937858811058e-05,0.34,125,0,0.165707045088572,-0.43332823784918
PstI.TP510424,10, 7091437,1.64234822609296e-05,0.14,125,0,0.162304601924889,-0.66237734513367
PstI.TP993272,2,58286678,1.66048369427001e-05,0.452,125,0,0.162107400299812,-1.15807230944767
PstI.TP790069,2,  699673,2.20791655887149e-05,0.26,125,0,0.157005888725258,0.67203171463045
NsiI.TP476728,3,67867988,2.30793019491558e-05,0.444,125,0,0.156215347981777,0.434001370568548
PstI.TP15637,11,     124,2.5159051280223e-05,0.388,125,0,0.154677737262981,0.428148825155051
PstI.TP152056,5,64031521,3.45764115536895e-05,0.076,125,0,0.149034822553376,0.911125592977363
PstI.TP30317,6,54709438,3.47403345474037e-05,0.172,125,0,0.148951159497511,0.562773517099637
PstI.TP731868,3,62811145,4.04295315021428e-05,0.428,125,0,0.146272802649433,-0.447997356697012
