SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP292268,5,3450082,3.53733910571919e-13,0.55826673275768,PstI.TP292268,0.088,125
PstI.TP457393,1,60097068,2.24961125851248e-11,-0.324266222192804,PstI.TP457393,0.248,125
NsiI.TP434679,3,11842346,1.35198614167539e-10,0.357794127718609,NsiI.TP434679,0.108,125
NsiI.TP827851,4,12330408,1.08286719536893e-07,0.570214172838847,NsiI.TP827851,0.056,125
PstI.TP834480,2,59921999,1.19989424993508e-07,0.898195298154816,PstI.TP834480,0.012,125
PstI.TP626124,1,3342723,4.91268733426308e-07,-0.325945538188083,PstI.TP626124,0.056,125
PstI.TP755087,11,5210,4.26803291209696e-06,-0.781370068089866,PstI.TP755087,0.016,125
PstI.TP292777,7,64227793,1.25027632065487e-05,0.280964348236758,PstI.TP292777,0.052,125
PstI.TP819907,6,6739141,0.000163741056871673,0.154704036880127,PstI.TP819907,0.204,125
PstI.TP132033,2,66024864,0.000492785047448671,-0.202269806838799,PstI.TP132033,0.184,125
PstI.TP411848,11,3188,0.000990806205443942,-0.0872483493897337,PstI.TP411848,0.436,125
PstI.TP128515,4,57065304,0.00123241990387733,-0.369065177212688,PstI.TP128515,0.024,125
PstI.TP1047587,1,73170480,0.00128957113646463,0.278892879736797,PstI.TP1047587,0.08,125
PstI.TP1033169,4,68372412,0.00195755456232619,-0.420046343692669,PstI.TP1033169,0.016,125
PstI.TP318338,3,67023794,0.0022700611286691,-0.240769294417308,PstI.TP318338,0.04,125
PstI.TP69823,1,70805200,0.00251156701854114,0.0972596510515583,PstI.TP69823,0.236,125
PstI.TP1046125,6,48289644,0.00280090496084491,-0.172116047724092,PstI.TP1046125,0.132,125
NsiI.TP527435,3,7664263,0.00323047507500606,0.176187526718068,NsiI.TP527435,0.096,125
PstI.TP437245,9,54288726,0.00405035707198347,-0.33208733201704,PstI.TP437245,0.024,125
PstI.TP587504,7,63222407,0.00421405741975694,-0.28867859507638,PstI.TP587504,0.032,125
PstI.TP208155,3,12469663,0.0047768746480149,-0.266238877898726,PstI.TP208155,0.036,125
PstI.TP424566,1,8533790,0.00508540133211405,0.150100618617534,PstI.TP424566,0.14,125
PstI.TP806450,1,7007771,0.00524466340120435,0.118752397572279,PstI.TP806450,0.492,125
PstI.TP920988,8,59203441,0.00538188949414916,-0.371512738886278,PstI.TP920988,0.028,125
PstI.TP250354,10,6510934,0.00554561318342078,-0.278645342203758,PstI.TP250354,0.048,125
NsiI.TP20060,1,18191763,0.00632803518505406,0.170729499583859,NsiI.TP20060,0.112,125
PstI.TP761159,4,5265528,0.00633581871795453,-0.232930239250274,PstI.TP761159,0.052,125
PstI.TP1000608,7,57426510,0.0063888140983869,-0.2142419664992,PstI.TP1000608,0.04,125
PstI.TP76217,9,50041027,0.00653281036818567,0.214869199750774,PstI.TP76217,0.0600000000000001,125
NsiI.TP739117,9,59004735,0.00719116059965708,-0.122998974835401,NsiI.TP739117,0.252,125
PstI.TP1009267,6,49760525,0.00737387959849296,-0.341955402090182,PstI.TP1009267,0.024,125
PstI.TP967103,7,57294054,0.00774211159000619,0.143902128319883,PstI.TP967103,0.184,125
PstI.TP669233,7,65085026,0.00785694851653384,0.164523734860816,PstI.TP669233,0.084,125
PstI.TP164155,11,1353,0.0080253954815844,0.114990374798052,PstI.TP164155,0.184,125
PstI.TP553319,1,77643893,0.00863854126474316,0.119022517649302,PstI.TP553319,0.296,125
PstI.TP504809,4,5155593,0.00892678675425478,0.16904898257054,PstI.TP504809,0.396,125
PstI.TP676134,9,57652835,0.00999694070817613,-0.152054162054114,PstI.TP676134,0.104,125
PstI.TP1040438,3,58373947,0.0106088607109401,0.331397846166862,PstI.TP1040438,0.02,125
PstI.TP1040911,9,57488127,0.0111419245025221,0.242845410040405,PstI.TP1040911,0.044,125
PstI.TP820558,3,8412197,0.011258100388024,-0.310562774617102,PstI.TP820558,0.02,125
PstI.TP856013,11,5962,0.0117205430639784,-0.24656548631582,PstI.TP856013,0.056,125
PstI.TP91130,1,72585815,0.0117986557444684,0.122618546579615,PstI.TP91130,0.184,125
PstI.TP590182,1,71928782,0.0119205263610355,0.183030043466912,PstI.TP590182,0.076,125
PstI.TP850689,6,49449385,0.0121751314062039,0.310475274840893,PstI.TP850689,0.024,125
PstI.TP1025634,2,71277610,0.0121977037026082,0.182554936786296,PstI.TP1025634,0.068,125
PstI.TP125060,9,6374194,0.0122676497938593,0.201863402430924,PstI.TP125060,0.0639999999999999,125
PstI.TP577712,8,6219464,0.0125256097196499,-0.195812682247999,PstI.TP577712,0.12,125
PstI.TP129649,11,1089,0.0128720170036355,0.121843079111048,PstI.TP129649,0.136,125
PstI.TP1027117,3,70383646,0.0129235436812936,0.190898096805107,PstI.TP1027117,0.064,125
PstI.TP898747,11,6265,0.0129383786066076,-0.244336052343849,PstI.TP898747,0.028,125
PstI.TP1042921,9,57481010,0.0131305054010665,-0.38407023542629,PstI.TP1042921,0.012,125
PstI.TP523933,1,6018181,0.0132025451756139,-0.100980369952414,PstI.TP523933,0.268,125
PstI.TP361031,6,48622395,0.0132659637470613,-0.130773805305147,PstI.TP361031,0.344,125
PstI.TP532337,9,50600056,0.0133997449411541,-0.249523960306793,PstI.TP532337,0.036,125
PstI.TP1221179,1,78509132,0.0142950754723693,-0.142596002566532,PstI.TP1221179,0.076,125
PstI.TP1071296,11,7466,0.0146184261206268,0.136637464189787,PstI.TP1071296,0.148,125
PstI.TP174587,8,61645695,0.0147474665404131,0.137002450212228,PstI.TP174587,0.1,125
PstI.TP993272,2,58286678,0.0160927548282401,0.226383142222195,PstI.TP993272,0.452,125
PstI.TP143220,11,1205,0.0162397819042935,0.358846354814706,PstI.TP143220,0.02,125
PstI.TP835676,4,8640214,0.0166832198200693,0.118252735427043,PstI.TP835676,0.124,125
PstI.TP15637,11,124,0.0172091569815109,0.0837649821613261,PstI.TP15637,0.388,125
PstI.TP667320,1,10965394,0.0174608505204828,0.287691499381332,PstI.TP667320,0.024,125
PstI.TP532131,11,3976,0.0175692917680855,0.157167340128188,PstI.TP532131,0.096,125
PstI.TP674426,2,67595892,0.0177060258226813,-0.203053930926114,PstI.TP674426,0.044,125
PstI.TP918944,11,6423,0.0179735014270484,0.126907438742986,PstI.TP918944,0.16,125
PstI.TP418863,6,59970341,0.0180574395506609,0.146682171601506,PstI.TP418863,0.104,125
PstI.TP1133587,10,42973263,0.018285576874718,-0.338183219166314,PstI.TP1133587,0.02,125
PstI.TP171713,4,6902976,0.0184538869004664,0.162446719172559,PstI.TP171713,0.068,125
PstI.TP401147,11,3119,0.0186068362374092,-0.145230601180282,PstI.TP401147,0.096,125
PstI.TP875573,3,60804814,0.0186290660728114,-0.124530129413872,PstI.TP875573,0.204,125
PstI.TP470160,2,1964484,0.0187787398583285,0.187708843798735,PstI.TP470160,0.056,125
PstI.TP339315,1,63808218,0.0189421525591259,-0.239493076913143,PstI.TP339315,0.024,125
PstI.TP854571,11,5946,0.0190564628248006,0.311037631203185,PstI.TP854571,0.02,125
PstI.TP544748,1,73791429,0.0197176065217471,0.17645079088143,PstI.TP544748,0.08,125
PstI.TP838226,7,56380657,0.0207449675627568,0.222656807884293,PstI.TP838226,0.04,125
PstI.TP507933,11,3837,0.0210184704575262,0.109916793249506,PstI.TP507933,0.144,125
PstI.TP149587,10,7615825,0.0210634569761561,-0.346210244456037,PstI.TP149587,0.012,125
PstI.TP844534,4,10905321,0.0213967027338721,-0.218169826389478,PstI.TP844534,0.028,125
PstI.TP735032,3,9654444,0.0223353127372672,0.203807833887503,PstI.TP735032,0.052,125
PstI.TP393128,7,60228191,0.0224823421048948,0.324308241469974,PstI.TP393128,0.02,125
PstI.TP357318,6,48450955,0.0224928892484265,0.192101869501958,PstI.TP357318,0.048,125
PstI.TP256348,11,2093,0.0234228897402293,0.134871164062283,PstI.TP256348,0.092,125
PstI.TP513843,3,2577255,0.0234414150424847,0.0788754032290958,PstI.TP513843,0.308,125
PstI.TP166018,11,1363,0.0236608877078535,-0.200834321045471,PstI.TP166018,0.04,125
NsiI.TP423891,10,51417287,0.0240304323033971,-0.345718642886963,NsiI.TP423891,0.016,125
PstI.TP1251654,4,66716644,0.0250191733262845,-0.180238242334088,PstI.TP1251654,0.056,125
NsiI.TP337589,4,923915,0.0251775742311156,0.199536205043028,NsiI.TP337589,0.048,125
PstI.TP870640,2,62558309,0.025876474697427,-0.342937477679044,PstI.TP870640,0.012,125
PstI.TP548596,1,16432580,0.0270108710426838,0.217422682122641,PstI.TP548596,0.024,125
PstI.TP25299,5,63419016,0.0272519722020623,0.186619662682617,PstI.TP25299,0.032,125
PstI.TP106875,3,64830008,0.0274039237925182,0.160857170793872,PstI.TP106875,0.064,125
PstI.TP321647,4,53852701,0.0274102734567896,0.273971923417912,PstI.TP321647,0.02,125
PstI.TP103845,8,58125692,0.0274149869723691,-0.217148963043523,PstI.TP103845,0.032,125
PstI.TP249296,2,57415075,0.0277065393767623,0.141023044300288,PstI.TP249296,0.128,125
PstI.TP579734,11,4164,0.0285460657310895,-0.143923624063545,PstI.TP579734,0.104,125
NsiI.TP7588,2,74438360,0.0294504479827178,-0.146575515440018,NsiI.TP7588,0.088,125
