"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00936768149882904,0.0109289617486339,0.0113192818110851,0.0124902419984387,0.0156128024980484,0.0230288836846214,0.0347384855581577
"0.05",0.0495706479313037,0.0507416081186573,0.0523028883684621,0.0573770491803279,0.0659640905542545,0.0827478532396565,0.1128024980484
"0.1",0.0995316159250585,0.101483216237315,0.103825136612022,0.111241217798595,0.127244340359094,0.171350507416081,0.215456674473068
"0.2",0.199453551912568,0.204137392661983,0.208821233411397,0.221701795472287,0.250975800156128,0.314597970335675,0.383294301327088
"0.3",0.299375487900078,0.309914129586261,0.314207650273224,0.327478532396565,0.366120218579235,0.442232630757221,0.523028883684621
"0.4",0.399297423887588,0.40632318501171,0.414519906323185,0.439500390320062,0.475409836065574,0.564012490241998,0.67096018735363
"0.5",0.499609679937549,0.507416081186573,0.515222482435597,0.542935206869633,0.594067135050742,0.692037470725995,0.798985167837627
"0.6",0.599531615925059,0.612412177985948,0.622170179547229,0.653786104605777,0.697111631537861,0.805620608899297,0.912568306010929
"0.7",0.699453551912568,0.708430913348946,0.718188914910226,0.750975800156128,0.807572209211553,0.915690866510539,1
"0.8",0.799375487900078,0.811085089773614,0.820452771272443,0.853629976580796,0.907103825136612,1,1
"0.9",0.899297423887588,0.913348946135831,0.927400468384075,0.954332552693208,1,1,1
"1",0.999609679937549,1,1,1,1,1,1
