SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP459121,1,78162835,0.000293549632757701,0.068,125,0.329890051424761,0.404976372082445,-0.883878113005582
PstI.TP339945,11,    2686,0.000709504936029665,0.064,125,0.329890051424761,0.395097678896116,-0.958257796645377
PstI.TP411848,11,    3188,0.00221155916751337,0.436,125,0.329890051424761,0.382697715975778,-0.376265733094896
PstI.TP834454,11,    5776,0.00278426591961573,0.076,125,0.329890051424761,0.380233915343477,-0.810480124591547
PstI.TP789647,3,69354547,0.00324602392394983,0.36,125,0.329890051424761,0.378601713099963,0.355878885724742
PstI.TP457393,1,60097068,0.0034074606064824,0.248,125,0.329890051424761,0.378087045739708,-0.465700428270414
NsiI.TP648509,10,41353679,0.00411105998616017,0.06,125,0.329890051424761,0.376104012598496,-0.631854821359868
NsiI.TP213158,2,67720379,0.00431493633303014,0.272,125,0.329890051424761,0.375594632021042,-0.398258797250562
PstI.TP110898,10, 9880843,0.0047432326372516,0.052,125,0.329890051424761,0.374601015572714,0.650137186525349
PstI.TP433679,11,    3324,0.00506196425187427,0.136,125,0.329890051424761,0.373919999557468,0.420151942125161
PstI.TP794569,2, 3715278,0.00568797547076634,0.0600000000000001,125,0.329890051424761,0.372702791217823,0.641969999282346
PstI.TP777320,4, 3534524,0.00575218956556428,0.036,125,0.329890051424761,0.372585856034519,-0.840286936737285
PstI.TP26215,9,  583262,0.00700838684611739,0.048,125,0.329890051424761,0.370535896478631,0.774818992575075
PstI.TP1000478,2,72314995,0.0070420100318463,0.024,125,0.329890051424761,0.370486405088042,0.862363875003037
PstI.TP299726,9, 2970040,0.00734795918020397,0.0639999999999999,125,0.329890051424761,0.370047005439458,-0.589624272168715
NsiI.TP375399,11,   13278,0.00787829552942678,0.012,125,0.329890051424761,0.369328475894766,-1.4802370527812
NsiI.TP827851,4,12330408,0.00826210955583984,0.056,125,0.329890051424761,0.368839088555805,0.772785693001134
PstI.TP547023,2,75564773,0.00880605920999942,0.0679999999999999,125,0.329890051424761,0.36818449434479,0.543649563092601
PstI.TP1201445,11,    8486,0.00888930753543842,0.448,125,0.329890051424761,0.368088029821151,0.365308474662918
PstI.TP774963,6, 1911989,0.00944351692243187,0.16,125,0.329890051424761,0.36746881478086,-0.461994613485522
PstI.TP843092,5,14746414,0.00977655573145057,0.04,125,0.329890051424761,0.367114616823938,-0.800147573181967
PstI.TP738082,10, 6556740,0.0106547905425462,0.012,125,0.329890051424761,0.366237592769988,-1.48773875326902
PstI.TP1155086,9,50004653,0.0116145809616333,0.232,125,0.329890051424761,0.365361264720706,0.507914254731262
PstI.TP476886,2,55394288,0.0118660760643713,0.208,125,0.329890051424761,0.365144089400769,-0.420618368493457
PstI.TP790069,2,  699673,0.0124005975892096,0.26,125,0.329890051424761,0.364698010792085,0.502922537217691
PstI.TP451853,11,    3460,0.0124856734221936,0.268,125,0.329890051424761,0.364628863719559,-0.337390813372988
PstI.TP125060,9, 6374194,0.0126473342342225,0.0639999999999999,125,0.329890051424761,0.364498813007194,0.548744823457225
PstI.TP922645,11,    6454,0.012951294546207,0.032,125,0.329890051424761,0.364258911740661,-0.747417676114549
PstI.TP343679,11,    2707,0.0129813603525051,0.056,125,0.329890051424761,0.364235501872785,-0.567895601992703
PstI.TP288834,11,    2294,0.0134484510764927,0.016,125,0.329890051424761,0.363878904685489,-1.21698532773457
PstI.TP733771,11,    5061,0.0135748075821796,0.076,125,0.329890051424761,0.363784656196603,0.619424142404131
PstI.TP744920,11,    5140,0.0136031732547881,0.012,125,0.329890051424761,0.363763624178763,1.19043782103031
PstI.TP152056,5,64031521,0.0137149912679147,0.076,125,0.329890051424761,0.363681158776904,0.560585352847118
PstI.TP1227790,9,48696731,0.0142772268926115,0.02,125,0.329890051424761,0.36327686645814,0.997609145708644
PstI.TP861288,3,62118748,0.0147591876830591,0.012,125,0.329890051424761,0.36294330823035,-1.20885444105486
PstI.TP704666,4,61217735,0.0152326453857048,0.04,125,0.329890051424761,0.362626527169164,0.613311443640522
PstI.TP710636,6,45894338,0.0153348062798346,0.188,125,0.329890051424761,0.362559522617518,0.445570076047356
PstI.TP176663,10, 1133877,0.0155033083820723,0.028,125,0.329890051424761,0.362450018873579,0.769641444148238
PstI.TP927424,1,73127829,0.0155459315765735,0.024,125,0.329890051424761,0.362422516504762,-0.843572567797283
PstI.TP371473,10,59883760,0.0155580143394257,0.016,125,0.329890051424761,0.362414734500702,-0.986610815768592
NsiI.TP352570,1,20251715,0.0156000438531541,0.02,125,0.329890051424761,0.362387714135488,-1.03615010403708
PstI.TP523933,1, 6018181,0.015914107874016,0.268,125,0.329890051424761,0.362188181499308,-0.306694919137418
PstI.TP946951,7,61799723,0.0164019154756775,0.028,125,0.329890051424761,0.361886283134308,-0.72047512078495
PstI.TP15780,9,56211895,0.0171535915183914,0.168,125,0.329890051424761,0.361438985622718,-0.368048172464923
PstI.TP544549,6, 2226986,0.0172462533250061,0.016,125,0.329890051424761,0.361385269756142,-0.961561078240524
PstI.TP755087,11,    5210,0.0174262197883289,0.016,125,0.329890051424761,0.361281800819712,-1.16526115739114
PstI.TP1040444,1,61649660,0.0177907011190186,0.048,125,0.329890051424761,0.361075630456589,-0.614891578728876
PstI.TP437245,9,54288726,0.0183135899567647,0.024,125,0.329890051424761,0.360787449582875,-0.83915930891788
PstI.TP57846,4, 4201581,0.0197187634820805,0.228,125,0.329890051424761,0.360053774643905,0.421398469277282
PstI.TP747067,3, 4707934,0.0199495617055788,0.012,125,0.329890051424761,0.359938526505204,0.966784138877829
