SNP,Chromosome,Position,P.value,maf,effect
PstI.TP328085,1,23102616,0.00695819120569134,NA,0.75129566749646
PstI.TP457393,1,60097068,0.000786564051086934,NA,-0.299789333517804
PstI.TP833589,1,64801253,0.00360912805362346,NA,-0.485924705501799
PstI.TP1200270,2,13518060,0.000114924636149255,NA,-0.432045976552488
PstI.TP993272,2,58286678,0.000252899073550617,NA,-0.726056345237844
PstI.TP911718,2,72102887,0.000738354694319164,NA,-0.522836315687624
PstI.TP1000478,2,72314995,0.00442704235530074,NA,0.595975774674921
PstI.TP797083,3,58432596,0.00673883351240837,NA,-0.276076238437672
PstI.TP504809,4, 5155593,0.00917662365181511,NA,0.273141507174994
PstI.TP1033169,4,68372412,0.00735655171877593,NA,-0.708221102753674
NsiI.TP34193,6,47900218,0.00665941900015703,NA,0.263402088594946
NsiI.TP57283,6,49505312,0.00628752773600574,NA,-0.260529395263561
PstI.TP55941,6,51146867,0.000117015403182524,NA,-0.303233114168991
PstI.TP315072,8, 3139123,5.53097507388983e-05,NA,0.248527796451172
PstI.TP1155086,9,50004653,2.57047712939473e-06,NA,0.474063989764289
PstI.TP1126063,10, 5769848,0.000101824029493718,NA,-0.440443411092969
PstI.TP31637,11,     249,5.41735249185956e-05,NA,-0.247563924569815
PstI.TP351433,11,    2768,0.00200366960322271,NA,-0.467174824527883
PstI.TP1071296,11,    7466,0.00584972650709699,NA,0.252180737546695
