SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP1155086,9,50004653,2.57047712939473e-06,0.474063989764289,PstI.TP1155086,0.232,125
PstI.TP31637,11,249,5.41735249185956e-05,-0.247563924569815,PstI.TP31637,0.292,125
PstI.TP315072,8,3139123,5.53097507388983e-05,0.248527796451172,PstI.TP315072,0.372,125
PstI.TP1126063,10,5769848,0.000101824029493718,-0.440443411092969,PstI.TP1126063,0.108,125
PstI.TP1200270,2,13518060,0.000114924636149255,-0.432045976552488,PstI.TP1200270,0.108,125
PstI.TP55941,6,51146867,0.000117015403182524,-0.303233114168991,PstI.TP55941,0.244,125
PstI.TP993272,2,58286678,0.000252899073550617,-0.726056345237844,PstI.TP993272,0.452,125
PstI.TP911718,2,72102887,0.000738354694319164,-0.522836315687624,PstI.TP911718,0.028,125
PstI.TP457393,1,60097068,0.000786564051086934,-0.299789333517804,PstI.TP457393,0.248,125
PstI.TP351433,11,2768,0.00200366960322271,-0.467174824527883,PstI.TP351433,0.052,125
PstI.TP833589,1,64801253,0.00360912805362346,-0.485924705501799,PstI.TP833589,0.028,125
PstI.TP1000478,2,72314995,0.00442704235530074,0.595975774674921,PstI.TP1000478,0.024,125
PstI.TP1071296,11,7466,0.00584972650709699,0.252180737546695,PstI.TP1071296,0.148,125
NsiI.TP57283,6,49505312,0.00628752773600574,-0.260529395263561,NsiI.TP57283,0.128,125
NsiI.TP34193,6,47900218,0.00665941900015703,0.263402088594946,NsiI.TP34193,0.14,125
PstI.TP797083,3,58432596,0.00673883351240837,-0.276076238437672,PstI.TP797083,0.096,125
PstI.TP328085,1,23102616,0.00695819120569134,0.75129566749646,PstI.TP328085,0.012,125
PstI.TP1033169,4,68372412,0.00735655171877593,-0.708221102753674,PstI.TP1033169,0.016,125
PstI.TP504809,4,5155593,0.00917662365181511,0.273141507174994,PstI.TP504809,0.396,125
PstI.TP745785,6,45615805,0.0111593192204489,-0.213788674861996,PstI.TP745785,0.42,125
PstI.TP588767,10,43265382,0.0113162639348112,0.636421309393396,PstI.TP588767,0.024,125
PstI.TP288641,1,27158173,0.0120689846734923,0.390876290856824,PstI.TP288641,0.052,125
PstI.TP927424,1,73127829,0.0121960126885195,-0.530512774672277,PstI.TP927424,0.024,125
PstI.TP28660,9,1970845,0.0124042050158565,-0.40915164378729,PstI.TP28660,0.052,125
PstI.TP130801,5,69682003,0.0125456809067798,0.522559422800774,PstI.TP130801,0.024,125
PstI.TP314655,3,72791842,0.0128271596872786,-0.239551772247682,PstI.TP314655,0.176,125
PstI.TP995173,2,70172526,0.0129478439344114,-0.181267645054977,PstI.TP995173,0.284,125
PstI.TP1248173,9,54556422,0.0131565329617342,-0.213511540788177,PstI.TP1248173,0.316,125
PstI.TP82969,11,695,0.0132150374715527,0.2848379454564,PstI.TP82969,0.084,125
PstI.TP858902,4,66143706,0.0133154497989757,0.189612545797568,PstI.TP858902,0.316,125
PstI.TP388798,4,34703211,0.0152634837653586,0.339108379480635,PstI.TP388798,0.048,125
PstI.TP428592,9,59017930,0.0159418656072145,0.627185136025348,PstI.TP428592,0.016,125
PstI.TP738082,10,6556740,0.0162472327358473,-0.760071801402681,PstI.TP738082,0.012,125
PstI.TP70600,9,46098921,0.0183490256834667,-0.193016994889763,PstI.TP70600,0.48,125
PstI.TP95450,1,74768149,0.0187067691731193,-0.218940875221531,PstI.TP95450,0.14,125
PstI.TP770044,2,73737012,0.0191574405207258,0.22003591050453,PstI.TP770044,0.196,125
PstI.TP45420,8,59829645,0.0203453854508556,0.359329124947635,PstI.TP45420,0.072,125
PstI.TP622318,7,63611772,0.0214111553296794,-0.254253941230755,PstI.TP622318,0.132,125
PstI.TP1287230,7,7558451,0.0215817267534893,0.251217493516906,PstI.TP1287230,0.14,125
PstI.TP664921,6,56510699,0.0220945695392835,-0.581007785371747,PstI.TP664921,0.024,125
PstI.TP548667,1,53141843,0.02231780301886,-0.742689416033671,PstI.TP548667,0.012,125
PstI.TP955356,3,67880743,0.0230089073355241,-0.2136141990817,PstI.TP955356,0.22,125
PstI.TP384871,9,47612549,0.0239658122721786,-0.42445351344471,PstI.TP384871,0.036,125
NsiI.TP529124,3,63127607,0.0265401690450951,0.225113221721338,NsiI.TP529124,0.136,125
PstI.TP780145,9,54592677,0.0286554688407492,0.24932219425574,PstI.TP780145,0.112,125
PstI.TP848458,11,5880,0.0293260898169274,0.525568603604992,PstI.TP848458,0.02,125
NsiI.TP816685,4,67966873,0.0293914809765568,0.413984198821817,NsiI.TP816685,0.032,125
PstI.TP96953,11,798,0.0330636992240432,0.345100162773598,PstI.TP96953,0.436,125
PstI.TP1079268,4,62919464,0.0336371709512133,-0.154037568735167,PstI.TP1079268,0.264,125
NsiI.TP66114,9,57265279,0.0339927778635775,-0.288961779481207,NsiI.TP66114,0.068,125
PstI.TP469520,6,53807168,0.0345574290742741,-0.154515339822817,PstI.TP469520,0.184,125
PstI.TP957163,9,44644697,0.034826441886141,0.2624417049285,PstI.TP957163,0.08,125
PstI.TP33096,6,3180162,0.0350063274023539,-0.274021786632576,PstI.TP33096,0.108,125
PstI.TP789647,3,69354547,0.0356415440051493,0.144626317450563,PstI.TP789647,0.36,125
PstI.TP681191,6,51040947,0.0364247528808096,-0.21257498362284,PstI.TP681191,0.264,125
PstI.TP759583,3,71370495,0.037180419017649,-0.219091948496693,PstI.TP759583,0.368,125
PstI.TP277119,2,66298262,0.0372679955875584,0.441536848518024,PstI.TP277119,0.024,125
PstI.TP371473,10,59883760,0.037776318418551,-0.543503120494939,PstI.TP371473,0.016,125
PstI.TP510424,10,7091437,0.0390659964060516,-0.125901823998115,PstI.TP510424,0.14,125
NsiI.TP717243,4,68249333,0.0393726183689353,-0.217108416803516,NsiI.TP717243,0.136,125
PstI.TP1166626,7,5373971,0.0405059225352056,-0.232220681948655,PstI.TP1166626,0.168,125
PstI.TP264946,11,2151,0.0407226954695945,0.502925844183922,PstI.TP264946,0.02,125
PstI.TP1068347,7,62120815,0.0411861119617186,-0.236212815174119,PstI.TP1068347,0.116,125
PstI.TP731332,11,5041,0.0414778337008458,-0.177598851849919,PstI.TP731332,0.212,125
PstI.TP1275363,11,8983,0.0426315745598376,0.260133086683166,PstI.TP1275363,0.072,125
PstI.TP710432,2,62555401,0.0429389108923962,-0.322541093995754,PstI.TP710432,0.052,125
PstI.TP214149,2,66672122,0.0430345432482067,-0.437146241048184,PstI.TP214149,0.028,125
PstI.TP341298,11,2697,0.0436796053283463,0.314947438087636,PstI.TP341298,0.056,125
PstI.TP523465,2,75496167,0.0439224085763743,0.296713580204992,PstI.TP523465,0.052,125
PstI.TP30142,6,54712768,0.0462404315060876,0.226350943967371,PstI.TP30142,0.12,125
PstI.TP137972,6,49743515,0.0463436793884903,0.322537827078685,PstI.TP137972,0.112,125
PstI.TP875866,4,64992383,0.0464250720012655,-0.302424656481657,PstI.TP875866,0.04,125
NsiI.TP506280,11,15342,0.0473067078115091,0.242267617507546,NsiI.TP506280,0.124,125
PstI.TP150789,2,64840814,0.0480210971832167,-0.232845446787298,PstI.TP150789,0.1,125
