SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP789647,3,69354547,0.00194137548218787,0.36,125,0.270952280372457,0.329929258270036,0.184614325399977
PstI.TP459121,1,78162835,0.00227144914313644,0.068,125,0.270952280372457,0.328092545613571,-0.362912751003075
PstI.TP457393,1,60097068,0.00311099668714084,0.248,125,0.270952280372457,0.324439097179767,-0.231851141271296
PstI.TP843092,5,14746414,0.00408926733582827,0.04,125,0.270952280372457,0.321291778883508,-0.43765082047876
PstI.TP961110,1,65184135,0.00439069828783624,0.144,125,0.270952280372457,0.320477613351158,0.235851085473591
PstI.TP288834,11,    2294,0.00461430938477907,0.016,125,0.270952280372457,0.319910104230746,-0.689079528909548
PstI.TP26215,9,  583262,0.00470331266859063,0.048,125,0.270952280372457,0.319692085685696,0.399864947053321
PstI.TP384804,2,65029446,0.00623699539486412,0.42,125,0.270952280372457,0.316487759134988,-0.183255218824499
NsiI.TP475064,1,66777724,0.00635492837328116,0.024,125,0.270952280372457,0.31627619133115,-0.466203083062141
PstI.TP710636,6,45894338,0.00664058657586583,0.188,125,0.270952280372457,0.3157801324409,0.2458719474824
PstI.TP774963,6, 1911989,0.00727995912449284,0.16,125,0.270952280372457,0.314745577920622,-0.234423585609201
PstI.TP733771,11,    5061,0.00799352320286728,0.076,125,0.270952280372457,0.313696786084115,0.327526649988389
PstI.TP794569,2, 3715278,0.00828256399006047,0.0600000000000001,125,0.270952280372457,0.313299328311957,0.300382472283806
PstI.TP1021466,1,68344473,0.00855305397899569,0.048,125,0.270952280372457,0.312940205902301,-0.302499996136249
PstI.TP433234,11,    3320,0.00885622927459317,0.164,125,0.270952280372457,0.31255144038624,-0.206281488033819
NsiI.TP213158,2,67720379,0.00891991227522664,0.272,125,0.270952280372457,0.312471536033728,-0.179000658060574
PstI.TP777320,4, 3534524,0.00927137146361042,0.036,125,0.270952280372457,0.312040944246169,-0.387633827521869
PstI.TP744920,11,    5140,0.0106336961848303,0.012,125,0.270952280372457,0.310518619788542,0.60110350008366
PstI.TP433679,11,    3324,0.0110313322862823,0.136,125,0.270952280372457,0.310112377470829,0.186562874807549
PstI.TP861288,3,62118748,0.0117399417041038,0.012,125,0.270952280372457,0.309424838081483,-0.612740791943997
PstI.TP299726,9, 2970040,0.0117442073034789,0.0639999999999999,125,0.270952280372457,0.309420831388175,-0.270910541996693
PstI.TP1294195,11,    9130,0.0121597344894362,0.02,125,0.270952280372457,0.309037619104863,0.430931210008648
PstI.TP6058,11,      37,0.0122011866685092,0.08,125,0.270952280372457,0.30900014112537,0.29606290256814
PstI.TP117081,2,45986549,0.0122453232066268,0.092,125,0.270952280372457,0.308960381655791,0.358217581535986
PstI.TP762772,3, 6044042,0.0132813966185029,0.024,125,0.270952280372457,0.308067651503464,-0.428413966209474
PstI.TP1038963,9,51887439,0.0133494516125782,0.012,125,0.270952280372457,0.308011576597843,0.611496146181029
