SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP1032333,3,3528771,0.000320636022795608,NA,0.14,125
PstI.TP685673,9,53035339,0.00108031975575199,NA,0.032,125
PstI.TP548129,10,58739589,0.00168116937644678,NA,0.012,125
PstI.TP777320,4,3534524,0.00205255675202483,NA,0.036,125
NsiI.TP482264,1,66520178,0.00313308137655979,NA,0.052,125
PstI.TP530571,3,45538893,0.00384489003461575,NA,0.024,125
PstI.TP790069,2,699673,0.00404508842159652,NA,0.26,125
NsiI.TP527435,3,7664263,0.00410087006997251,NA,0.096,125
PstI.TP834454,11,5776,0.00457378281272315,NA,0.076,125
PstI.TP1204344,11,8498,0.00489331899642873,NA,0.232,125
PstI.TP815977,8,47698137,0.00498665971708669,NA,0.328,125
NsiI.TP401041,6,59883335,0.00521049050409198,NA,0.084,125
PstI.TP640318,3,66580470,0.00652858908410572,NA,0.016,125
PstI.TP371473,10,59883760,0.00727772833269523,NA,0.016,125
PstI.TP774033,7,64851531,0.00747500059414508,NA,0.072,125
PstI.TP943645,10,536366,0.00830377875487318,NA,0.104,125
PstI.TP433679,11,3324,0.00884227951131981,NA,0.136,125
PstI.TP26215,9,583262,0.0089255428402636,NA,0.048,125
PstI.TP1286414,10,12122103,0.00899553381326554,NA,0.036,125
PstI.TP1200270,2,13518060,0.00921464234605142,NA,0.108,125
PstI.TP1025634,2,71277610,0.00956302130915503,NA,0.068,125
PstI.TP614866,1,7824409,0.00957416932738371,NA,0.036,125
PstI.TP683006,3,71138581,0.0101342239796937,NA,0.016,125
PstI.TP622431,7,60027444,0.0102282426010304,NA,0.208,125
PstI.TP30102,5,68699238,0.0106255697259265,NA,0.012,125
PstI.TP224318,3,56022652,0.0110979607846383,NA,0.04,125
PstI.TP457393,1,60097068,0.011557486041047,NA,0.248,125
PstI.TP1251654,4,66716644,0.0118196246006476,NA,0.056,125
PstI.TP774963,6,1911989,0.0122951803019899,NA,0.16,125
NsiI.TP441693,3,2660294,0.0127700470736107,NA,0.1,125
PstI.TP152056,5,64031521,0.013840575886719,NA,0.076,125
PstI.TP1106845,1,416796,0.0138942560821848,NA,0.012,125
PstI.TP212672,2,65281161,0.01430558802254,NA,0.036,125
PstI.TP237468,4,5204815,0.0148295114896697,NA,0.012,125
PstI.TP339315,1,63808218,0.0158284337318724,NA,0.024,125
PstI.TP428592,9,59017930,0.0168331649499216,NA,0.016,125
PstI.TP476886,2,55394288,0.016956740003224,NA,0.208,125
PstI.TP411848,11,3188,0.017017804959742,NA,0.436,125
NsiI.TP756597,4,62292852,0.0179729727705501,NA,0.02,125
NsiI.TP499370,4,52358612,0.0184910900753903,NA,0.128,125
PstI.TP94813,11,788,0.0187418514514431,NA,0.12,125
PstI.TP1155086,9,50004653,0.0189006438904472,NA,0.232,125
PstI.TP488378,1,7260223,0.0189150808081156,NA,0.028,125
PstI.TP952007,6,56158074,0.0195999815782984,NA,0.112,125
PstI.TP647611,4,59195320,0.0197202464092959,NA,0.14,125
PstI.TP663882,7,57555118,0.019833082102994,NA,0.116,125
