SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP461927,1,9014162,0.000327233961921967,NA,0.118518518518518,135
NsiI.TP440500,9,59299455,0.000701397201808506,NA,0.0740740740740741,135
NsiI.TP438615,11,14236,0.00144141461003027,NA,0.0111111111111111,135
NsiI.TP506280,11,15342,0.00156488227585037,NA,0.114814814814815,135
PstI.TP90936,11,768,0.00177730291099041,NA,0.0703703703703704,135
PstI.TP862620,9,56791733,0.00214447164211235,NA,0.0296296296296296,135
NsiI.TP624872,4,60455775,0.00286318656109978,NA,0.0259259259259259,135
NsiI.TP507205,11,15353,0.00308846765373111,NA,0.037037037037037,135
NsiI.TP403662,1,3957731,0.00355656457341653,NA,0.103703703703704,135
PstI.TP777254,11,5366,0.00515310987052672,NA,0.103703703703704,135
PstI.TP1109494,10,6530432,0.00537543689486352,NA,0.0111111111111111,135
NsiI.TP215457,10,60364018,0.00539803250502388,NA,0.0148148148148148,135
PstI.TP591340,4,60587960,0.00540265076817113,NA,0.0148148148148148,135
PstI.TP13629,2,74748191,0.00561847067046085,NA,0.0518518518518518,135
PstI.TP701371,1,9558859,0.00569853387934267,NA,0.062962962962963,135
PstI.TP997573,11,6931,0.0072864762111996,NA,0.0333333333333333,135
PstI.TP994295,1,15000089,0.00743007413516797,NA,0.248148148148148,135
PstI.TP402429,1,4990016,0.00771657274297139,NA,0.0851851851851851,135
NsiI.TP570294,11,16176,0.00772961295116156,NA,0.0777777777777777,135
PstI.TP938200,2,54569410,0.00865033227101486,NA,0.192592592592593,135
PstI.TP452364,1,70416615,0.00871905136592039,NA,0.0518518518518518,135
PstI.TP1088043,1,73790447,0.0100632423430874,NA,0.0518518518518519,135
PstI.TP1136034,1,72327412,0.0103337495751246,NA,0.0666666666666667,135
PstI.TP103806,11,849,0.0106315729836141,NA,0.411111111111111,135
PstI.TP931840,6,60969038,0.011542859695612,NA,0.148148148148148,135
PstI.TP1168534,7,5203859,0.0116231838997032,NA,0.144444444444444,135
NsiI.TP727325,1,9821700,0.014542734262029,NA,0.0481481481481482,135
PstI.TP585913,8,55579533,0.0146186478089094,NA,0.148148148148148,135
NsiI.TP424080,8,62210912,0.0146255963389752,NA,0.0481481481481481,135
PstI.TP471332,4,17360089,0.0147063972469938,NA,0.0111111111111111,135
PstI.TP317631,1,69806063,0.0147305687335181,NA,0.0444444444444444,135
PstI.TP838455,2,64681502,0.0156887289467578,NA,0.433333333333333,135
PstI.TP105605,3,54845915,0.0157190295882458,NA,0.0888888888888889,135
