SNP,Chromosome,Position,P.value,maf,effect
PstI.TP1009631,1, 4625223,0.00818439494073664,NA,0.508661460573027
PstI.TP44335,1, 5558934,0.00765787731534817,NA,-0.270477590547131
PstI.TP845850,1, 9949636,0.00735366198735609,NA,-0.406442941720489
PstI.TP869661,1,12608858,0.000941591335092951,NA,-1.34103954352944
PstI.TP21535,1,13757306,0.0029194755840144,NA,0.340521368359894
NsiI.TP416977,1,20058002,0.00242217004555253,NA,-1.23041714269541
PstI.TP286748,1,49731278,0.00968646025595817,NA,-0.337297834924297
PstI.TP1078708,1,67863796,0.00789060765902573,NA,0.6978965487416
NsiI.TP361622,1,69534233,5.66407891720883e-05,NA,0.390175942223939
PstI.TP515234,1,69680580,0.00647013262045845,NA,-1.25627209367364
PstI.TP1131100,1,75760470,2.77284117658556e-05,NA,-0.486144202734391
PstI.TP1122269,1,79282797,8.99903855209818e-06,NA,-0.822991295763751
PstI.TP782266,2, 4173244,0.00311460221987005,NA,-1.18578382269819
NsiI.TP571566,2, 5559193,0.00983366649368934,NA,-1.22136766448588
NsiI.TP783433,2, 6091366,0.0021014379041868,NA,-0.336133032410036
NsiI.TP697307,2,16857287,0.0062430076159892,NA,-0.360457009128239
NsiI.TP120325,2,20239248,0.00267202863771328,NA,-0.378369621843041
PstI.TP1122752,2,56295956,0.00640985751327567,NA,0.469936608604015
NsiI.TP130539,2,59242986,2.3164768801809e-05,NA,1.37998320189684
PstI.TP269313,2,59758000,0.00566119593943837,NA,0.583582557253433
NsiI.TP177467,2,73282771,0.00580996617322268,NA,-0.882206093407535
NsiI.TP504232,2,76200275,0.00283505537439669,NA,-0.728523258665695
NsiI.TP729346,2,76241885,0.00685749204917018,NA,0.441516723507727
NsiI.TP111505,2,76892193,2.82417847606156e-10,NA,1.45776978264357
PstI.TP1064534,3, 1870807,0.00477143475795308,NA,-0.522734704347158
NsiI.TP563229,3,13084031,2.42991816474164e-08,NA,0.709919172144625
NsiI.TP149005,3,55409152,0.00722943766088273,NA,0.407543296700218
PstI.TP662148,3,55947950,0.00182984680623007,NA,-0.653905691554689
NsiI.TP541334,3,57122620,0.00854482344746094,NA,-0.344871890865214
PstI.TP701332,3,60121147,0.00423551243239129,NA,0.609048260305469
NsiI.TP755635,3,60252667,0.00998158195536535,NA,-0.544358220615646
PstI.TP1212134,3,65768168,0.00575829961234267,NA,0.798332516193643
NsiI.TP614331,3,67760145,0.0038938274042068,NA,-0.562305348066229
NsiI.TP533200,3,73448428,0.00307116413482647,NA,1.01521588881733
PstI.TP911826,4, 3293902,0.00724312732135663,NA,-0.672678848549364
NsiI.TP307737,4, 8225054,0.00716834342590788,NA,-0.544475799856134
PstI.TP621493,4,19796948,0.00277929592931954,NA,0.80384341744757
NsiI.TP608014,4,59335265,0.000892338691006835,NA,-0.537817136068996
PstI.TP879592,4,62334370,0.0042454158908824,NA,0.289856276387689
NsiI.TP346142,4,66734494,0.00251032887879934,NA,0.452018153031893
PstI.TP515323,6,39552988,0.000877269899912191,NA,-0.34630389916051
NsiI.TP443172,6,56095890,0.00412620583847582,NA,0.396791579858198
PstI.TP38843,6,59303111,0.00308703280597716,NA,0.447346096370887
NsiI.TP653986,6,60029500,0.00904955938455104,NA,-0.546954042562235
PstI.TP50794,7, 7897926,0.00526244460023671,NA,1.15144551113145
PstI.TP716056,7,12018520,0.00443848005120722,NA,0.269119889917634
