SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.697604183492734,NA,0.0272717609490506,116
PstI.TP453248,1,3988,0.6005793398252,NA,0.0862068965517241,116
GFSSContig17137_1860,1,35412,0.193506210083555,NA,0.0631155142405646,116
GFSSContig17137_940,1,36536,0.492810473623462,NA,0.0689655172413793,116
PstI.TP1112203,1,63590,0.57051273740252,NA,0.446540404737908,116
PstI.TP506588,1,80675,0.814482617341006,NA,0.434425937665112,116
PstI.TP989644,1,80828,0.0489121389034335,NA,0.0889383418239136,116
PstI.TP312105,1,81356,0.934535327736707,NA,0.341688464634489,116
NsiI.TP481742,1,154583,0.677652391159782,NA,0.0561104548580927,116
PstI.TP863331,1,161269,0.388745672677601,NA,0.30910554741954,116
NsiI.TP71772,1,180079,0.839726735124783,NA,0.0476336647095063,116
NsiI.TP611047,1,185165,0.158762762516122,NA,0.349394867573544,116
NsiI.TP611046,1,185173,0.289968083880025,NA,0.375149410434738,116
PstI.TP1169914,1,194807,0.167299420618931,NA,0.411349766425558,116
NsiI.TP96063,1,195779,0.539114978030256,NA,0.372490146445912,116
NsiI.TP521153,1,258294,0.681676266196602,NA,0.272249872591269,116
PstI.TP271714,1,262844,0.35428024134122,NA,0.279779640903051,116
PstI.TP424788,1,263370,0.0183135050226919,NA,0.376013705198771,116
PstI.TP811380,1,281841,0.178479145145952,NA,0.304038069782942,116
PstI.TP931820,1,284314,0.0146746486624941,NA,0.167011712938672,116
NsiI.TP426085,1,284999,0.0643496985606499,NA,0.394489816471597,116
NsiI.TP148773,1,285352,0.518185931276716,NA,0.249106270398507,116
NsiI.TP148774,1,285397,0.595996064646469,NA,0.345698783365816,116
PstI.TP301730,1,298129,0.601642216172953,NA,0.465761290680047,116
PstI.TP710662,1,335281,0.871343713641256,NA,0.0607408163032074,116
NsiI.TP579900,1,335878,0.921688446024921,NA,0.0590825934353091,116
NsiI.TP443857,1,339059,0.955848737085373,NA,0.0576987671495282,116
PstI.TP1043924,1,365760,0.0388459226793881,NA,0.153709779728126,116
PstI.TP1043926,1,365816,0.411435813638787,NA,0.220266039211381,116
NsiI.TP414280,1,378096,0.14154805546421,NA,0.213218315285854,116
NsiI.TP807695,1,389941,0.643395218471809,NA,0.163204893462396,116
NsiI.TP687955,1,398596,0.798048540775289,NA,0.475055890324108,116
PstI.TP948856,1,403321,0.980048998909111,NA,0.485273034929452,116
PstI.TP1037554,1,403777,0.764026146027564,NA,0.0634460468564939,116
NsiI.TP122940,1,430012,0.514206617642999,NA,0.157295153197034,116
NsiI.TP703893,1,450123,0.998306284624615,NA,0.2316836989573,116
PstI.TP1026667,1,480929,0.582482667758809,NA,0.482749057365202,116
NsiI.TP413787,1,481003,0.535152775218159,NA,0.191165805754345,116
NsiI.TP591161,1,512907,0.420040063167953,NA,0.407077807144176,116
NsiI.TP260303,1,526218,0.0628723417532036,NA,0.243037012141656,116
NsiI.TP160827,1,542721,0.0628349258197128,NA,0.14224448821864,116
PstI.TP425356,1,569039,0.713648430739813,NA,0.0811664195969337,116
PstI.TP999740,1,569491,0.230917592467937,NA,0.419151122201733,116
PstI.TP184304,1,572620,0.399363261689402,NA,0.12836831101911,116
PstI.TP1132231,1,588023,0.762013112791293,NA,0.308942029550502,116
PstI.TP536170,1,662254,0.572783126618671,NA,0.244085662736056,116
PstI.TP854736,1,683267,0.568926884608204,NA,0.0703857122165855,116
NsiI.TP35313,1,692280,0.278805980190571,NA,0.237472428620195,116
PstI.TP83381,1,713539,0.13600107356393,NA,0.262515057674351,116
PstI.TP94792,1,731905,0.487221898321198,NA,0.270516607170862,116
PstI.TP968891,1,748410,0.773849555997264,NA,0.227242715203785,116
NsiI.TP802651,1,754114,0.96047930445253,NA,0.139032993097116,116
PstI.TP1039014,1,759496,0.710252874982898,NA,0.399078150838919,116
PstI.TP1248576,1,760805,0.445366915202976,NA,0.335635705258272,116
NsiI.TP241552,1,773227,0.311523725224992,NA,0.123476342560932,116
NsiI.TP241535,1,773253,0.898441341607917,NA,0.401089106135634,116
