SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
NsiI.TP620354,1,2563,0.006416240376241,-0.478713819617912,NsiI.TP620354,0.0304805507849011,153
PstI.TP453248,1,3988,0.877940495815402,0.019866016613598,PstI.TP453248,0.0785848841689776,153
GFSSContig17137_1860,1,35412,0.933341012936776,-0.0128642601473331,GFSSContig17137_1860,0.0478522853065718,153
GFSSContig17137_940,1,36536,0.852011521341931,-0.0272976382084562,GFSSContig17137_940,0.0522875816993464,153
PstI.TP1112203,1,63590,0.380388843152225,-0.0505425598025095,PstI.TP1112203,0.446396646729394,153
PstI.TP506588,1,80675,0.675234268108856,0.0267684500850032,PstI.TP506588,0.454910063113128,153
PstI.TP989644,1,80828,0.787701336975379,0.0326816891820699,PstI.TP989644,0.0973380051171611,153
PstI.TP312105,1,81356,0.232806223063992,0.0808732994518466,PstI.TP312105,0.344025241160789,153
NsiI.TP481742,1,154583,0.977331854223956,0.00419317033555852,NsiI.TP481742,0.0425412598924102,153
PstI.TP863331,1,161269,0.442017158762648,-0.0612509609082213,PstI.TP863331,0.280106166671024,153
NsiI.TP71772,1,180079,0.683582453900016,0.0663251388943467,NsiI.TP71772,0.0361144124594949,153
NsiI.TP611047,1,185165,0.89075909391974,-0.00974868896854059,NsiI.TP611047,0.343332056460988,153
NsiI.TP611046,1,185173,0.356432698377854,-0.0557775702543685,NsiI.TP611046,0.362920876357722,153
PstI.TP1169914,1,194807,0.984163808751208,-0.00130347513274222,PstI.TP1169914,0.440283120419251,153
NsiI.TP96063,1,195779,0.679387065673122,-0.0281641672371034,NsiI.TP96063,0.337966385540691,153
NsiI.TP521153,1,258294,0.87943761783873,-0.00994030060381118,NsiI.TP521153,0.284843040657433,153
PstI.TP271714,1,262844,0.668148117541524,0.0403583706373847,PstI.TP271714,0.248082731921141,153
PstI.TP424788,1,263370,0.66321291749565,-0.0287707517910739,PstI.TP424788,0.386389475836977,153
PstI.TP811380,1,281841,0.676005183857746,-0.0281496941535378,PstI.TP811380,0.303650351264135,153
PstI.TP931820,1,284314,0.308310316445386,0.0871774303966473,PstI.TP931820,0.152767050332588,153
NsiI.TP426085,1,284999,0.358597361116951,-0.0628824298165963,NsiI.TP426085,0.410201429481734,153
NsiI.TP148773,1,285352,0.618570838796747,-0.0343840904138555,NsiI.TP148773,0.238064637855741,153
NsiI.TP148774,1,285397,0.85517808250345,0.0117722365238742,NsiI.TP148774,0.360032562455551,153
PstI.TP301730,1,298129,0.816283366015689,0.0147443835734289,PstI.TP301730,0.486648129442089,153
PstI.TP710662,1,335281,0.931661412029235,-0.0115302370916959,PstI.TP710662,0.0656597038638697,153
NsiI.TP579900,1,335878,0.705897682715279,0.0592408645060893,NsiI.TP579900,0.044794646003241,153
NsiI.TP443857,1,339059,0.624746501647931,0.0779243554961742,NsiI.TP443857,0.0437454705185966,153
PstI.TP1043924,1,365760,0.03833951476708,0.189547899390684,PstI.TP1043924,0.138040020043324,153
PstI.TP1043926,1,365816,0.915283089602199,0.00807314372127155,PstI.TP1043926,0.209482748683138,153
NsiI.TP414280,1,378096,0.609166857267009,0.032605455990264,NsiI.TP414280,0.181811266096579,153
NsiI.TP807695,1,389941,0.868635309864245,-0.0133685548037798,NsiI.TP807695,0.159489371126316,153
NsiI.TP687955,1,398596,0.809571475308779,0.0154079168129353,NsiI.TP687955,0.468016230572526,153
PstI.TP948856,1,403321,0.886204609113855,0.00936331240008606,PstI.TP948856,0.472040932337234,153
PstI.TP1037554,1,403777,0.262156360780857,0.160700776326006,PstI.TP1037554,0.0481028851983876,153
NsiI.TP122940,1,430012,0.771720920911765,0.0250096150182795,NsiI.TP122940,0.165447762850875,153
NsiI.TP703893,1,450123,0.63198718789927,-0.0327730800003822,NsiI.TP703893,0.221632673786887,153
PstI.TP1026667,1,480929,0.264879834919318,-0.0628586145733934,PstI.TP1026667,0.488118154745073,153
NsiI.TP413787,1,481003,0.425532797148153,-0.0688494764000758,NsiI.TP413787,0.171079957303948,153
NsiI.TP591161,1,512907,0.555477350734614,-0.04373359596145,NsiI.TP591161,0.436085134828264,153
NsiI.TP260303,1,526218,0.207198895103942,0.0979285103355321,NsiI.TP260303,0.233282963453804,153
NsiI.TP160827,1,542721,0.323769724556167,-0.103947574730788,NsiI.TP160827,0.128353350744706,153
PstI.TP425356,1,569039,0.643581998729143,0.0584531254409698,PstI.TP425356,0.0615379390408124,153
PstI.TP999740,1,569491,0.239217692564394,0.0735903355650981,PstI.TP999740,0.386415229904582,153
PstI.TP184304,1,572620,0.0224488190440732,0.210804943884648,PstI.TP184304,0.126964348061209,153
PstI.TP1132231,1,588023,0.969224705736991,0.0028700976112252,PstI.TP1132231,0.270307284798353,153
PstI.TP536170,1,662254,0.966942911823924,-0.00280564520768117,PstI.TP536170,0.237345992662631,153
PstI.TP854736,1,683267,0.215255503191455,0.163877322522115,PstI.TP854736,0.0533643308308753,153
NsiI.TP35313,1,692280,0.518717303758676,-0.0483423810498963,NsiI.TP35313,0.268279749803546,153
PstI.TP83381,1,713539,0.825132492173132,0.014154889592714,PstI.TP83381,0.296567639919011,153
PstI.TP94792,1,731905,0.694642037720374,0.0259917860069367,PstI.TP94792,0.309672721776601,153
PstI.TP968891,1,748410,0.330208018463164,-0.0687116827862052,PstI.TP968891,0.240916045513981,153
NsiI.TP802651,1,754114,0.819963434539049,-0.0251696401892444,NsiI.TP802651,0.13155442613899,153
PstI.TP1039014,1,759496,0.983121702993541,-0.00140200440117117,PstI.TP1039014,0.367928532662187,153
PstI.TP1248576,1,760805,0.716310887066275,0.0264277246472487,PstI.TP1248576,0.302734045588585,153
NsiI.TP241552,1,773227,0.280321582816719,0.0946257287209361,NsiI.TP241552,0.129563762987373,153
NsiI.TP241535,1,773253,0.728983252007235,0.0215836399217324,NsiI.TP241535,0.400059129089946,153
NsiI.TP282375,1,773642,0.63912557872078,-0.0283557300493114,NsiI.TP282375,0.396076492369137,153
NsiI.TP559422,1,781613,0.246084140016013,-0.0777714038078277,NsiI.TP559422,0.372687973889866,153
PstI.TP579974,1,783866,0.355277883442185,0.0586354418628551,PstI.TP579974,0.408154135092663,153
PstI.TP1090052,1,815564,0.532860339530796,-0.0477784589396773,PstI.TP1090052,0.238187395774176,153
PstI.TP1216290,1,817784,0.894101729639862,-0.00928754720300495,PstI.TP1216290,0.328654684119447,153
NsiI.TP199750,1,819727,0.847221530156206,-0.0156939468178521,NsiI.TP199750,0.17360787452543,153
NsiI.TP619705,1,820317,0.976464209260118,0.00378554893552152,NsiI.TP619705,0.0882109807785351,153
PstI.TP537601,1,822113,0.614705018946178,0.0594463992457653,PstI.TP537601,0.118015374647297,153
NsiI.TP585976,1,829048,0.510249138279083,-0.11076566581977,NsiI.TP585976,0.0360191839847454,153
NsiI.TP358960,1,864806,0.268988417849404,-0.0781910774319172,NsiI.TP358960,0.407333942947855,153
PstI.TP1152021,1,865447,0.950997308543223,-0.00476097028249411,PstI.TP1152021,0.436420117167654,153
PstI.TP139718,1,866121,0.254520679346703,0.0887987129840528,PstI.TP139718,0.256808658518563,153
NsiI.TP603024,1,882892,0.88252322122813,-0.0105956096905067,NsiI.TP603024,0.378505595400774,153
PstI.TP2218,1,905152,0.577176967194522,-0.0498353270954573,PstI.TP2218,0.163785171924213,153
NsiI.TP410050,1,907438,0.242545854639892,0.0740253611142742,NsiI.TP410050,0.486935679419341,153
NsiI.TP410051,1,907440,0.300550000389633,-0.0674538624060834,NsiI.TP410051,0.345777902280863,153
PstI.TP716618,1,918921,0.903709755696734,0.0103483923132138,PstI.TP716618,0.139635294594782,153
PstI.TP34534,1,923689,0.694723547650072,0.0370567077275805,PstI.TP34534,0.118116561385931,153
PstI.TP724910,1,925871,0.5082568117569,0.0463474074855326,PstI.TP724910,0.373132610686053,153
PstI.TP383349,1,950724,0.526251854404709,-0.0426092702498305,PstI.TP383349,0.375322158817903,153
NsiI.TP809841,1,955990,0.693187513770545,-0.0539112886564795,NsiI.TP809841,0.0727204296411211,153
PstI.TP39577,1,959521,0.852354690032101,-0.013911755138181,PstI.TP39577,0.235784869649908,153
PstI.TP1246584,1,1015480,0.726680251924612,-0.0362333936011113,PstI.TP1246584,0.0627322128080138,153
NsiI.TP443042,1,1033284,0.158342059171729,-0.121893400934698,NsiI.TP443042,0.0974934192832501,153
PstI.TP354591,1,1050082,0.616267638624006,-0.0601758050192253,PstI.TP354591,0.0590994891894168,153
PstI.TP1060928,1,1054924,0.175455822561392,0.0978890817195892,PstI.TP1060928,0.274902487891017,153
PstI.TP968458,1,1145895,0.9655412396518,0.00613287037851179,PstI.TP968458,0.0556595000304337,153
PstI.TP979329,1,1145899,0.235590041746789,-0.0867627220119442,PstI.TP979329,0.434295846766487,153
PstI.TP856852,1,1153760,0.382152722790443,-0.0861487661121384,PstI.TP856852,0.12264726238094,153
PstI.TP1010387,1,1174408,0.991873588449285,0.00139306398634165,PstI.TP1010387,0.0603621612808614,153
NsiI.TP379925,1,1174994,0.0394230362112693,-0.171644225404453,NsiI.TP379925,0.199174708199262,153
PstI.TP775725,1,1175417,0.69940923740089,0.0249573292541959,PstI.TP775725,0.202973924453445,153
PstI.TP885953,1,1195721,0.450899350890731,-0.0539434438624685,PstI.TP885953,0.244875581824088,153
PstI.TP530416,1,1196937,0.960576169086491,-0.00320167198310306,PstI.TP530416,0.362040717617176,153
NsiI.TP809990,1,1199529,0.863457442912418,0.0178719299219812,NsiI.TP809990,0.0655920531946392,153
NsiI.TP621329,1,1209175,0.972854329527971,0.00482848910678174,NsiI.TP621329,0.0562161505742265,153
PstI.TP136460,1,1229717,0.962131415444298,0.00589080469744912,PstI.TP136460,0.0707446028361972,153
NsiI.TP226174,1,1247110,0.664620337084787,-0.0360637220407267,NsiI.TP226174,0.153764262835444,153
NsiI.TP622,1,1250740,0.578631179641985,0.0389502195670576,NsiI.TP622,0.455834639730555,153
PstI.TP952646,1,1257515,0.450831634475305,-0.0508815270145823,PstI.TP952646,0.302256096359109,153
NsiI.TP429501,1,1266624,0.665823434307602,0.0278671429572996,NsiI.TP429501,0.469935348359861,153
PstI.TP112674,1,1270544,0.895468611745539,-0.015584025558836,PstI.TP112674,0.0883626721370043,153
NsiI.TP321202,1,1270981,0.802921410797855,-0.0161075875160244,NsiI.TP321202,0.48841132367259,153
NsiI.TP321203,1,1270985,0.281275572585167,-0.0754326663331682,NsiI.TP321203,0.329511188442047,153
PstI.TP761288,1,1274696,0.775001205640958,-0.019809705437996,PstI.TP761288,0.37919389519601,153
NsiI.TP83302,1,1275020,0.715836565834045,0.0263159468325626,NsiI.TP83302,0.186522872465839,153
PstI.TP250182,1,1293920,0.714689882441795,-0.0613301608045696,PstI.TP250182,0.0282509554886596,153
PstI.TP52331,1,1328877,0.387985054294221,0.0824805718091802,PstI.TP52331,0.105313477175684,153
NsiI.TP139486,1,1336169,0.93340978026465,0.00658230503132616,NsiI.TP139486,0.196548987870256,153
PstI.TP219964,1,1343660,0.164143006798784,0.144766283243568,PstI.TP219964,0.10508305240038,153
NsiI.TP280619,1,1353156,0.969052419342088,0.00281841166847291,NsiI.TP280619,0.38148398687102,153
NsiI.TP476134,1,1354429,0.551530825889881,-0.061527839464934,NsiI.TP476134,0.154633611545284,153
PstI.TP919568,1,1369588,0.430252187626024,0.0921092951332206,PstI.TP919568,0.0686647931019034,153
PstI.TP949573,1,1384375,0.00021823367900616,-0.175738783403247,PstI.TP949573,0.404312431856985,153
PstI.TP646654,1,1399111,0.787751223087299,-0.0279818779928146,PstI.TP646654,0.122613786672762,153
NsiI.TP279368,1,1408065,0.554035330046904,-0.0449150635499505,NsiI.TP279368,0.347005107430196,153
NsiI.TP408020,1,1421422,0.201785091212016,-0.0980704654177128,NsiI.TP408020,0.174325797900787,153
NsiI.TP72077,1,1422420,0.17128761165632,0.0890656193571581,NsiI.TP72077,0.278473892674659,153
GFSSContig11377_769,1,1481480,0.0919719076855502,-0.145927557498853,GFSSContig11377_769,0.268456242194889,153
NsiI.TP707218,1,1504041,0.926890079480285,0.0154427523057149,NsiI.TP707218,0.029215535404837,153
NsiI.TP229070,1,1511230,0.874150316629706,0.0121552018215687,NsiI.TP229070,0.208016974364967,153
PstI.TP13650,1,1521127,0.550466288978138,-0.0383619791979091,PstI.TP13650,0.486233227261763,153
PstI.TP329515,1,1537490,0.526093755173241,0.0665284648897166,PstI.TP329515,0.0954558064111563,153
PstI.TP1121399,1,1542224,0.618270321011789,-0.0501779053851303,PstI.TP1121399,0.0992438908938742,153
NsiI.TP735901,1,1547162,0.246448296399011,0.177622151549521,NsiI.TP735901,0.0524581779820498,153
PstI.TP312988,1,1615878,0.245721736877229,0.177885726433321,PstI.TP312988,0.0524350768476824,153
PstI.TP115729,1,1627848,0.455801861858273,0.060503954090196,PstI.TP115729,0.281852412431463,153
NsiI.TP287495,1,1629591,0.0459483323459677,-0.135220964229219,NsiI.TP287495,0.343849292643357,153
NsiI.TP830386,1,1644699,0.576839246286583,-0.0362838843598137,NsiI.TP830386,0.332231629267601,153
PstI.TP1031399,1,1661159,0.888303428264508,0.0092649719914665,PstI.TP1031399,0.357101233991722,153
PstI.TP1294494,1,1663938,0.965378066640822,0.00303914342454718,PstI.TP1294494,0.286428362637733,153
PstI.TP394777,1,1676644,0.0796624088557832,0.119755174398787,PstI.TP394777,0.478982577662106,153
PstI.TP455158,1,1676669,0.381772226223992,0.123184440437586,PstI.TP455158,0.0731835293829497,153
NsiI.TP796534,1,1682668,0.577060212148783,0.0920912248731742,NsiI.TP796534,0.0879650248379525,153
NsiI.TP709976,1,1682685,0.310276296566581,-0.150915035579169,NsiI.TP709976,0.103671302262744,153
NsiI.TP595268,1,1683111,0.760066276672077,0.0627228410495103,NsiI.TP595268,0.0747775820029926,153
PstI.TP340129,1,1696284,0.106438375937515,-0.104166332368204,PstI.TP340129,0.430196407836495,153
PstI.TP879262,1,1711195,0.87772369709547,-0.0120441276356987,PstI.TP879262,0.203178756481491,153
PstI.TP396517,1,1727743,0.598829639780497,-0.0408971924084556,PstI.TP396517,0.224210750981818,153
PstI.TP362194,1,1738428,0.632663925993296,-0.0395873609747687,PstI.TP362194,0.187245603130197,153
NsiI.TP257038,1,1777966,0.822066452226505,0.0140488988765824,NsiI.TP257038,0.497851907308704,153
NsiI.TP331446,1,1795203,0.639059820802471,-0.0418110106695417,NsiI.TP331446,0.154077871026289,153
PstI.TP404971,1,1802717,0.515450736000236,-0.0474502039745749,PstI.TP404971,0.266883784346079,153
PstI.TP752031,1,1812794,0.0630957781622619,0.153468021256904,PstI.TP752031,0.298432584113065,153
PstI.TP1164925,1,1823087,0.749881389411202,-0.045102847678305,PstI.TP1164925,0.0714987708279174,153
PstI.TP267190,1,1826471,0.872508856910176,0.0114629939773547,PstI.TP267190,0.414354040965091,153
PstI.TP358550,1,1827875,0.846505479893329,-0.0293526876737399,PstI.TP358550,0.0362437522979882,153
PstI.TP162847,1,1850794,0.147832463255865,0.120053545721582,PstI.TP162847,0.231997759598738,153
PstI.TP973765,1,1850824,0.00671308256730113,-0.19612437565892,PstI.TP973765,0.294252881100696,153
PstI.TP662746,1,1875120,0.138289325059462,0.399872176143644,PstI.TP662746,0.069553245018947,153
NsiI.TP198999,1,1902613,0.14377654141914,0.172936519459289,NsiI.TP198999,0.0785953985571147,153
PstI.TP569202,1,1913143,0.30950322900007,-0.0815985586157522,PstI.TP569202,0.199849665457953,153
PstI.TP193367,1,1929457,0.534966054826095,0.0580389652255637,PstI.TP193367,0.271005267229833,153
PstI.TP1004354,1,1929463,0.812276586861642,0.0147743462762265,PstI.TP1004354,0.479862494662111,153
PstI.TP929619,1,1952038,0.0655189707379766,0.14853605548089,PstI.TP929619,0.181061650048604,153
NsiI.TP501075,1,1970427,0.407087879530931,0.0747353493748399,NsiI.TP501075,0.173464793568299,153
NsiI.TP212267,1,1974353,0.741606511654366,0.0228403225660189,NsiI.TP212267,0.302478122174218,153
PstI.TP1073657,1,1992755,0.93804043965597,0.00590887451125213,PstI.TP1073657,0.269200535725827,153
NsiI.TP346928,1,2007649,0.922728496677955,-0.00747402271983576,NsiI.TP346928,0.221267768087473,153
NsiI.TP465382,1,2030255,0.764218289665919,-0.0218934166716638,NsiI.TP465382,0.229511824926547,153
PstI.TP417865,1,2030761,0.152199857128659,0.104522627918979,PstI.TP417865,0.284583392627419,153
NsiI.TP666080,1,2031570,0.920954985785079,0.00738513977165456,NsiI.TP666080,0.481137869830392,153
NsiI.TP76995,1,2035657,0.663959773723576,0.0311639159793431,NsiI.TP76995,0.446355344625195,153
PstI.TP1108087,1,2058532,0.812985541789754,-0.024773417608227,PstI.TP1108087,0.12601066127328,153
NsiI.TP520381,1,2061408,0.290431746115286,-0.0867061547622908,NsiI.TP520381,0.113794771455788,153
PstI.TP937968,1,2082361,0.586418805594796,-0.0485775630852951,PstI.TP937968,0.124618905056745,153
PstI.TP885267,1,2084430,0.0764951548571988,-0.195814189192417,PstI.TP885267,0.120215393851954,153
NsiI.TP522007,1,2084710,0.282258244920624,0.127215040330136,NsiI.TP522007,0.0881456799238569,153
PstI.TP871791,1,2088837,0.587936587780858,-0.0375898805838428,PstI.TP871791,0.184921857725868,153
PstI.TP1172854,1,2090281,0.841785109732026,-0.0151040593028058,PstI.TP1172854,0.364104821619402,153
NsiI.TP412045,1,2102732,0.0129007332406771,-0.151905090751679,NsiI.TP412045,0.455532620520708,153
NsiI.TP252447,1,2106782,0.629607499054489,-0.0362526099200584,NsiI.TP252447,0.412891665006402,153
PstI.TP194713,1,2118577,0.502829150929008,-0.0479720274182811,PstI.TP194713,0.212902861739797,153
PstI.TP992189,1,2128106,0.622858696702581,-0.0642917226078928,PstI.TP992189,0.0558882037566037,153
NsiI.TP224834,1,2135892,0.786119186283512,0.0175797289254695,NsiI.TP224834,0.305720889181267,153
NsiI.TP812198,1,2141115,0.67296900208399,-0.0299630392735356,NsiI.TP812198,0.371864828276972,153
PstI.TP1074104,1,2141726,0.0766807958499063,-0.109175798405993,PstI.TP1074104,0.459494603228751,153
PstI.TP1161765,1,2167489,0.8308586856772,0.0154394047529386,PstI.TP1161765,0.250387127580557,153
PstI.TP99836,1,2167938,0.367283956053479,-0.0887275550905482,PstI.TP99836,0.11836881913708,153
PstI.TP127171,1,2168030,0.653292489983132,-0.0573842529729661,PstI.TP127171,0.114577262807121,153
PstI.TP1142098,1,2178144,0.783372940937373,-0.0409443178005642,PstI.TP1142098,0.0584779109578806,153
NsiI.TP77014,1,2184209,0.215904173692561,-0.126825828877239,NsiI.TP77014,0.128813935465178,153
PstI.TP291430,1,2184590,0.413216157107584,-0.061889492425914,PstI.TP291430,0.277109883714821,153
PstI.TP19978,1,2238336,0.550497820927364,0.0436084989765858,PstI.TP19978,0.335941949149924,153
PstI.TP627948,1,2248757,0.86698857014764,0.0139399888946254,PstI.TP627948,0.157347767394267,153
PstI.TP456950,1,2253706,0.626025387190404,-0.0340097949045931,PstI.TP456950,0.219263579338387,153
NsiI.TP435455,1,2255018,0.455612011533623,-0.0595644365244163,NsiI.TP435455,0.3007576521164,153
GFSSContig18743_720,1,2267526,0.534096461231736,0.0738381660878228,GFSSContig18743_720,0.0786331085180532,153
PstI.TP1294018,1,2280325,0.410866205531194,-0.0532182356498651,PstI.TP1294018,0.45958613752337,153
NsiI.TP452359,1,2295850,0.98247745285015,0.0023581362703097,NsiI.TP452359,0.12842382323933,153
PstI.TP56186,1,2315028,0.859556349413137,0.0111181267137128,PstI.TP56186,0.332169784010541,153
PstI.TP35983,1,2316412,0.216929836067396,-0.0986167110885115,PstI.TP35983,0.206471992558088,153
PstI.TP1078305,1,2344174,0.633605293759043,-0.0607571494533988,PstI.TP1078305,0.0858059017063825,153
PstI.TP729908,1,2358833,0.732602402382457,0.0246710347282437,PstI.TP729908,0.279441237322855,153
NsiI.TP581618,1,2360930,0.527148473754908,-0.0432743550464821,NsiI.TP581618,0.282557394315391,153
PstI.TP167208,1,2365447,0.366999779643933,-0.052550429622989,PstI.TP167208,0.445905982646076,153
PstI.TP1070532,1,2365508,0.727885140301374,-0.0229941432594464,PstI.TP1070532,0.373448811904908,153
PstI.TP435581,1,2382439,0.793346944949119,0.023206365246295,PstI.TP435581,0.142028390693751,153
NsiI.TP823476,1,2397333,0.436623783791132,-0.0487790647071154,NsiI.TP823476,0.484014397031713,153
PstI.TP962587,1,2401015,0.076597513644401,0.125214420712135,PstI.TP962587,0.343386324526919,153
PstI.TP1061070,1,2406219,0.76361407450653,0.0377058162136589,PstI.TP1061070,0.0662590564445429,153
PstI.TP1270297,1,2407541,0.800562527040616,0.0265878893828329,PstI.TP1270297,0.0714548280648822,153
NsiI.TP436516,1,2429323,0.222238156339088,-0.0896555970943871,NsiI.TP436516,0.341252903471315,153
PstI.TP830503,1,2436800,0.905884515748987,-0.00696111088644991,PstI.TP830503,0.41784076003337,153
PstI.TP1236997,1,2443424,0.992735897169172,-0.000615155643774568,PstI.TP1236997,0.142352650500319,153
PstI.TP653218,1,2466683,0.553374215715329,0.105008444768442,PstI.TP653218,0.030538797595326,153
PstI.TP731711,1,2484952,0.439727401357278,-0.0678352824336503,PstI.TP731711,0.157258656655825,153
PstI.TP584911,1,2497040,0.701390462917454,-0.0438312179832377,PstI.TP584911,0.103682177767261,153
PstI.TP101400,1,2524399,0.958184588847864,-0.00354193365117932,PstI.TP101400,0.240787420484544,153
PstI.TP87257,1,2524425,0.991273603660515,-0.00120826858385403,PstI.TP87257,0.0741807572087526,153
NsiI.TP509743,1,2527815,0.675586346231407,-0.065966933292614,NsiI.TP509743,0.0347064195925503,153
PstI.TP1194780,1,2560012,0.305269413453714,-0.0990327323602574,PstI.TP1194780,0.0749702531504427,153
PstI.TP1194789,1,2560027,0.58656784306489,-0.0380353317391386,PstI.TP1194789,0.488576580068605,153
