SNP,Chromosome,Position,P.value,maf,effect
GFSSContig17883_3292,2,75293222,0.00676873482685627,NA,-0.0183716096098262
GFSSContig17394_1831,4,60942233,0.00713844710326722,NA,0.0144032860392741
GFSSContig18320_993,9,48478654,0.00220333455090718,NA,0.0172308031190182
PstI.TP1332,3,73617488,0.00906037214979196,NA,0.0188246335135553
PstI.TP6380,11,      41,5.26674491811621e-10,NA,-0.116433833341868
PstI.TP7017,4,11290011,0.00637430834108859,NA,0.128015660163869
PstI.TP7230,5,64430635,0.000882936549433377,NA,0.0181595252130937
PstI.TP7528,11,      53,0.000860884074005588,NA,0.018540281795757
PstI.TP8376,4,59384691,0.00359991522040109,NA,-0.0182859655596517
PstI.TP9129,5, 1938138,0.000381885559715328,NA,-0.0702745884067442
PstI.TP12451,8,60604050,2.35641519060265e-08,NA,-0.31701118982049
PstI.TP13042,1,79426331,0.000142530407175979,NA,-0.0507905090076767
PstI.TP13787,11,     116,6.0543139919154e-10,NA,-0.103672059980281
PstI.TP14830,10, 1993063,0.000360394602228812,NA,0.047447328663252
PstI.TP16535,2, 4499267,0.000829339000923012,NA,0.0214971150513192
PstI.TP16677,7, 2767454,0.00194823926126339,NA,0.0201794454210585
PstI.TP17427,8,54597919,0.0086830756628177,NA,0.0292979072718116
PstI.TP17532,1,10301079,0.00846043304542377,NA,-0.101415393686056
PstI.TP18322,3, 8476007,0.000252018569110966,NA,-0.0519552301722878
PstI.TP18946,7,64870868,0.00136901775038744,NA,0.0398864450300884
PstI.TP19003,6,56510367,2.3883995339468e-10,NA,-0.118326242589304
PstI.TP20263,10,51463261,0.00493028011495124,NA,0.0129220555931977
PstI.TP20884,11,     164,7.28007629301743e-05,NA,-0.0367428346541475
PstI.TP21610,4,67814140,0.000305757723574098,NA,-0.0874865727114675
PstI.TP23415,11,     186,1.54974378380796e-06,NA,-0.207559550659396
PstI.TP24527,3,66501042,0.00430583412524926,NA,-0.0201150576682546
PstI.TP25993,11,     202,3.46606403656742e-08,NA,-0.0715307327960668
PstI.TP26296,1,54878564,0.000129372342210732,NA,-0.0704214315485858
PstI.TP27002,4,54759695,1.88204212998137e-05,NA,0.0463236225648214
PstI.TP28136,5, 1839902,0.00203861619611963,NA,0.0327252381126363
PstI.TP30142,6,54712768,0.000602824242015531,NA,0.0248591638169854
PstI.TP31022,11,     240,0.000271866493891337,NA,-0.0471579742750319
PstI.TP31180,1,21521967,0.00940145811917726,NA,0.0388151381495165
PstI.TP31186,11,     243,1.27518424703558e-05,NA,-0.119553867135106
PstI.TP34702,9,51765934,1.41994001663985e-08,NA,-0.143093325606956
PstI.TP34730,9,43520452,2.56322954819053e-06,NA,-0.776134324972524
PstI.TP34983,4, 3227919,0.00284518698980489,NA,0.015454211693368
