SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.477080121633854,0.00641698513765376,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.77711028474101,-0.00152833038526923,0.0808345748213998,124
PstI.TP989644,1,80828,0.867013959102022,-0.00068671188645833,0.193612603177584,124
PstI.TP312105,1,81356,0.384475853038331,-0.00238553294866956,0.416423992334501,124
NsiI.TP481742,1,154583,0.474842767534202,0.00208073610191761,0.295198594684769,124
PstI.TP863331,1,161269,0.13992879723153,-0.00970106388570368,0.0645161290322581,124
NsiI.TP71772,1,180079,0.0102975476647276,0.00874225511737483,0.221782537639579,124
NsiI.TP611047,1,185165,0.885989131220957,0.00115398495418389,0.0443548387096774,124
NsiI.TP611046,1,185173,0.839949167448542,0.000948016592883266,0.10642563590511,124
PstI.TP1169914,1,194807,0.337700424803421,-0.00810442664575287,0.0348666002097252,124
NsiI.TP96063,1,195779,0.696940530569719,0.00162704811161309,0.377127800854126,124
PstI.TP1189410,1,250990,0.563317377334027,0.0106300203822194,0.0942532590141497,124
NsiI.TP521153,1,258294,0.72621683863216,0.00202349904216579,0.0600097459463824,124
PstI.TP271714,1,262844,0.698920133389534,-0.00226189209956559,0.0736879019484056,124
PstI.TP931820,1,284314,0.307625739379079,-0.00969725223478428,0.0282258064516129,124
NsiI.TP426085,1,284999,0.740879564630449,0.0039044215784745,0.0216870169890613,124
NsiI.TP148773,1,285352,0.0723227622918003,0.00860189543310763,0.120967741935484,124
PstI.TP710662,1,335281,0.606281430770202,-0.00735834012207343,0.0337891263528228,124
NsiI.TP579900,1,335878,0.803273941183651,0.00274807044026508,0.0202828500830398,124
NsiI.TP443857,1,339059,0.55517515113971,-0.00394106954192787,0.0611820331189106,124
PstI.TP1043926,1,365816,0.411853037236909,-0.00341361922625268,0.121485343659031,124
NsiI.TP414280,1,378096,0.728147325109675,0.00190920183300041,0.315423150882954,124
NsiI.TP807695,1,389941,0.204718048483492,0.00453997677068732,0.216235613938984,124
NsiI.TP701463,1,396123,0.557548437253608,-0.00676744358922494,0.0213673815416811,124
PstI.TP585790,1,399151,0.500435680200475,0.0122971749505338,0.0471973182712115,124
NsiI.TP622255,1,399695,0.321276353787987,-0.291063118655288,0.00104355379592536,124
PstI.TP948856,1,403321,0.698400879781685,0.00118100927824787,0.419434285980477,124
PstI.TP1037554,1,403777,0.372043208965447,-0.00567094352803785,0.0704868593303063,124
NsiI.TP122940,1,430012,0.339721957128511,-0.00357294900629818,0.133135463209497,124
NsiI.TP755662,1,447763,0.122718805037625,0.0247708559879532,0.0208355938739913,124
NsiI.TP703893,1,450123,0.754373077735619,0.0010358633081358,0.43928806104718,124
PstI.TP1026667,1,480929,0.0680107054829724,0.0303791639072687,0.0143632884337531,124
NsiI.TP413787,1,481003,0.0755959436102921,0.00715227770055084,0.177688947990682,124
PstI.TP213420,1,508729,0.959633334743351,-0.00112686865114214,0.0407113677084792,124
NsiI.TP591161,1,512907,0.0637693908860558,-0.00663971399530364,0.174018793915323,124
PstI.TP747136,1,552332,0.67237748997311,-0.00764523822775809,0.0501779317256426,124
PstI.TP184304,1,572620,0.649806557582698,0.00123455733606375,0.440869115839932,124
PstI.TP1132231,1,588023,0.261924845334529,0.00377876471002,0.186856789803046,124
NsiI.TP144536,1,588858,0.833150716733682,-0.00341829557466458,0.0104514541294699,124
PstI.TP536170,1,662254,0.304088536854613,0.00299424196486606,0.295834643837214,124
PstI.TP1181766,1,679657,0.339690238534817,0.0195464197410552,0.0150783352416886,124
PstI.TP854736,1,683267,0.984317337916563,0.000121413522981575,0.0492294997394035,124
PstI.TP83381,1,713539,0.604827281691424,-0.00249016685759832,0.116935483870968,124
PstI.TP94792,1,731905,0.124887072279159,0.00384853993249713,0.357148578601959,124
NsiI.TP802651,1,754114,0.440426598008429,-0.00376912833424904,0.0652982772739212,124
NsiI.TP513479,1,757107,0.892155698803795,0.00121356559244991,0.2175801321918,124
PstI.TP1039014,1,759496,0.456347619497635,-0.00338065274113929,0.146467583396432,124
PstI.TP1248576,1,760805,0.989240011660099,4.99103157277705e-05,0.162602394763079,124
NsiI.TP241552,1,773227,0.199798297483321,-0.00357030269083056,0.357407225853359,124
NsiI.TP241535,1,773253,0.694485095910129,0.00189227693486546,0.0874235998256212,124
NsiI.TP282375,1,773642,0.166054091883567,-0.00460020765281306,0.148036204621174,124
PstI.TP579974,1,783866,0.887130576158068,-0.000820994098017912,0.0714413352530614,124
PstI.TP1090052,1,815564,0.758428187935,0.00100563229666231,0.311068400618672,124
NsiI.TP199750,1,819727,0.51436240698445,-0.00262684958589376,0.120503896592993,124
PstI.TP537601,1,822113,0.486950879963683,0.00502691683091891,0.0515538066277523,124
PstI.TP686078,1,827145,0.43317539169423,0.011782092387357,0.0802160851208525,124
NsiI.TP585976,1,829048,0.589301971938922,0.00308391631802032,0.133196119027159,124
NsiI.TP603024,1,882892,0.662693284703332,-0.00136116632746855,0.356513988518707,124
PstI.TP2218,1,905152,0.639518892625612,0.00133542213508745,0.312522378239586,124
NsiI.TP410050,1,907438,0.815241560968383,0.00097108508933587,0.111640348125809,124
PstI.TP34534,1,923689,0.473098715949263,0.00198746978451515,0.249219933571523,124
PstI.TP383349,1,950724,0.785408289897741,0.00140472898861423,0.0985462151380239,124
PstI.TP39577,1,959521,0.332146563869465,-0.00937823541968499,0.0271489286564786,124
PstI.TP1246584,1,1015480,0.5136708241627,-0.00183633743196063,0.454641430548562,124
NsiI.TP443042,1,1033284,0.558845990586682,-0.00179734206902739,0.231973738328897,124
PstI.TP646979,1,1034275,0.9048535850885,-0.00855631550145119,0.00679349853748501,124
PstI.TP354591,1,1050082,0.358099295266505,-0.00377819075183045,0.30241935483871,124
NsiI.TP309907,1,1143439,0.792860217785957,0.00210722695173386,0.0603329534579646,124
PstI.TP968458,1,1145895,0.418434715507406,-0.00232803113748579,0.305312989845846,124
PstI.TP979329,1,1145899,0.394724957859512,-0.00851141049542339,0.0179635504495687,124
NsiI.TP379925,1,1174994,0.186642990024047,0.00416887279176188,0.32846948507456,124
PstI.TP775725,1,1175417,0.950512913266553,-0.000397465072266276,0.0604838709677419,124
PstI.TP885953,1,1195721,0.740551645576488,0.00111433918046688,0.215441027489383,124
PstI.TP530416,1,1196937,0.200406013110738,0.00728165834319695,0.0865265451990568,124
NsiI.TP809990,1,1199529,0.813943743269244,-0.000618946888354635,0.356850213126817,124
NsiI.TP621329,1,1209175,0.457502947641611,0.00584322008023182,0.0436045442724652,124
PstI.TP136460,1,1229717,0.60729803083037,-0.00235588249351744,0.121116551293505,124
NsiI.TP61582,1,1231430,0.0118691859740225,0.132503267626754,0.0111999719043943,124
NsiI.TP624,1,1250700,0.9146154320115,-0.00112134570566033,0.0128404732116262,124
PstI.TP952646,1,1257515,0.579780478464766,0.002986499132922,0.077354233987878,124
NsiI.TP429501,1,1266624,0.667668694465063,-0.00120519063891229,0.256341185086813,124
PstI.TP112674,1,1270544,0.493524770786597,0.00487569240616684,0.0497330579111919,124
NsiI.TP321203,1,1270985,0.403656463819735,-0.00275855255505909,0.19811976445439,124
PstI.TP761288,1,1274696,2.90828772671885e-13,-0.0589158836408506,0.0334208609662303,124
NsiI.TP83302,1,1275020,0.284966501806782,0.00362194665018215,0.171256093077836,124
PstI.TP250182,1,1293920,0.106523560812435,-0.00705611658427463,0.127126713008966,124
NsiI.TP554955,1,1318484,0.920895516415674,-0.00494274034491982,0.0186980548974806,124
PstI.TP52331,1,1328877,0.789804132541431,-0.00336536432805491,0.0291793118959535,124
PstI.TP219964,1,1343660,0.617972095896515,0.00190300997687072,0.179419420425255,124
NsiI.TP280619,1,1353156,0.606378396486163,-0.00461206657488558,0.0362203214791265,124
NsiI.TP476134,1,1354429,0.950668031717339,-0.000291035940494786,0.0745087813193794,124
PstI.TP919568,1,1369588,0.326304324646529,0.00985414987650386,0.0184682808957239,124
PstI.TP646654,1,1399111,0.226144853678799,-0.00617518832998592,0.0608629928936101,124
NsiI.TP279368,1,1408065,0.482295620631647,0.00515952187049985,0.0258878349324381,124
NsiI.TP72077,1,1422420,0.389953755039027,0.00543755047020068,0.0446855467242059,124
GFSSContig11377_769,1,1481480,0.572634826785346,0.00386934759096286,0.059043545579883,124
PstI.TP486283,1,1495289,0.910738240270891,-0.00199930763549352,0.0302773379980203,124
NsiI.TP707218,1,1504041,0.987172827401131,-0.000249832692114774,0.0138706065855075,124
NsiI.TP229070,1,1511230,0.350643554565245,-0.00986788749671171,0.0291896439903256,124
PstI.TP13650,1,1521127,0.28541932087582,-0.00647340080908095,0.0525369655930117,124
PstI.TP329515,1,1537490,0.183456774727496,0.00467202121548737,0.246837312656757,124
PstI.TP1121399,1,1542224,0.444405215397756,-0.00395209321957439,0.122937092336,124
PstI.TP312988,1,1615878,0.650671485927913,-0.001302903509122,0.279798178541057,124
PstI.TP115729,1,1627848,0.87399753386867,0.000972819061182687,0.0432046025905568,124
NsiI.TP830386,1,1644699,0.516209579267334,-0.00347132155593852,0.113857403945343,124
PstI.TP1031399,1,1661159,0.131091376875699,0.00479958101077078,0.207594031817856,124
PstI.TP264228,1,1676596,0.40053167942291,-0.0703724935143422,0.00557667547231244,124
PstI.TP394777,1,1676644,0.343675956698734,-0.00622528363457425,0.0804953531746428,124
PstI.TP455158,1,1676669,0.359795005111544,-0.00347969984529843,0.147603196145652,124
NsiI.TP796534,1,1682668,0.964243413128978,0.000451258734581454,0.0282258064516129,124
NsiI.TP709976,1,1682685,0.133848193291731,-0.00648080442474804,0.0947459392953215,124
PstI.TP340129,1,1696284,0.727821668716889,-0.00124731848674884,0.207096186552999,124
PstI.TP879262,1,1711195,0.895412113716794,-0.000768721887595636,0.483658176586209,124
NsiI.TP257038,1,1777966,0.983656087042924,-6.53587701330456e-05,0.187898919584077,124
NsiI.TP331446,1,1795203,0.279242189268911,-0.00526229825458121,0.0640279315720291,124
PstI.TP404971,1,1802717,0.495661812546166,0.00350114887091368,0.0618439904718598,124
PstI.TP752031,1,1812794,0.169809574123501,0.00527232198114708,0.169880899855381,124
PstI.TP1164925,1,1823087,0.903336857722735,0.000960927961623927,0.054416774356789,124
PstI.TP267190,1,1826471,0.311181061558319,0.00298886173032023,0.393622066002841,124
PstI.TP162847,1,1850794,0.544072371667341,-0.00813527281347828,0.0138055445417199,124
PstI.TP973765,1,1850824,0.026218616546167,0.0105918853842045,0.0735484711686271,124
PstI.TP662746,1,1875120,0.596137046336276,-0.00301798942643369,0.0638053794984297,124
NsiI.TP198999,1,1902613,0.44814547287932,0.00262026232927292,0.292669020993484,124
PstI.TP193367,1,1929457,0.723431948172406,-0.001404838734241,0.130268634090611,124
PstI.TP1004354,1,1929463,0.746306597007722,-0.00082634880454947,0.491712168957639,124
NsiI.TP514174,1,1934786,0.225737393478844,-0.1034888271189,0.0583947158778587,124
PstI.TP929619,1,1952038,0.396030484937025,-0.00794092018234609,0.0282258064516129,124
PstI.TP1076507,1,1969338,0.720239098155219,0.0115917125704839,0.0143433453738493,124
NsiI.TP501075,1,1970427,0.213470907489276,-0.00551123646318059,0.115865317570853,124
NsiI.TP212267,1,1974353,0.958808731924726,0.000169438855805185,0.204749508467996,124
PstI.TP1073657,1,1992755,0.117638896495971,-0.00606605936489329,0.189112048219164,124
NsiI.TP346928,1,2007649,0.501081504158397,0.00187011754324845,0.336983215234304,124
NsiI.TP666080,1,2031570,0.712403108669217,-0.00226726573920115,0.0686076998215913,124
NsiI.TP76995,1,2035657,0.649330168232687,-0.00234381747605693,0.0632155125757126,124
PstI.TP1108087,1,2058532,0.248636682715199,-0.00327026278749911,0.316936862808029,124
NsiI.TP520381,1,2061408,0.453764968792256,-0.00211290527890517,0.344468657061326,124
PstI.TP937968,1,2082361,0.782082842806607,-0.00133907548554185,0.0882100892705945,124
PstI.TP885267,1,2084430,0.262746660401876,0.00709838205965766,0.0685483870967742,124
NsiI.TP522007,1,2084710,0.355693843682872,0.00273151272922834,0.257492657900892,124
PstI.TP871791,1,2088837,0.24269873083401,0.00390772659693792,0.281990394201672,124
PstI.TP1172854,1,2090281,0.783909772288384,-0.000991249015611945,0.138790203367575,124
NsiI.TP412045,1,2102732,0.387732583979154,0.00254799263045353,0.423961433964121,124
NsiI.TP252447,1,2106782,0.111303592717625,-0.00924942093224057,0.0687773827118398,124
PstI.TP194713,1,2118577,0.52245810843372,-0.00304875633411402,0.15945824182668,124
NsiI.TP737328,1,2124467,0.740005745630699,0.0053790770304625,0.0124527289407507,124
PstI.TP992189,1,2128106,0.275469894078785,-0.00429508713652869,0.115390197219986,124
NsiI.TP224834,1,2135892,0.206086512426706,-0.0125764804889507,0.0249344244524066,124
PstI.TP1074104,1,2141726,0.832922703304253,-0.000559661652945718,0.472719481119734,124
NsiI.TP66502,1,2144892,0.659427897248176,0.00324694284119632,0.0290761854709831,124
PstI.TP127171,1,2168030,0.79944170230766,0.000857760329205228,0.237024728308122,124
PstI.TP1142098,1,2178144,0.483698864872686,-0.00389116527359142,0.0761319334372778,124
NsiI.TP77014,1,2184209,0.170362545287395,0.0119224856605032,0.0333799718462638,124
PstI.TP19978,1,2238336,0.123956067573005,0.0200212957399559,0.0337454380637586,124
PstI.TP456950,1,2253706,0.853185090894584,-0.000695473327231289,0.167955621204101,124
NsiI.TP435455,1,2255018,0.234934917578782,-0.00532633411512361,0.176020494551484,124
GFSSContig18743_720,1,2267526,0.218196296726217,0.00801398695695084,0.0645161290322581,124
NsiI.TP288503,1,2272699,0.115396694388606,-0.0279565249723217,0.0499392066118511,124
NsiI.TP452359,1,2295850,0.600353019550934,-0.0029421985338858,0.0599505067887436,124
