SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.3806261682499,NA,0.0421005110031143,120
GFSSContig17137_940,1,36536,0.90023963239392,NA,0.0835290606487799,120
PstI.TP989644,1,80828,0.178089005907441,NA,0.19163934352483,120
PstI.TP312105,1,81356,0.858616753119597,NA,0.421971458745651,120
NsiI.TP481742,1,154583,0.990378142776259,NA,0.291680114221964,120
PstI.TP863331,1,161269,0.665424053870841,NA,0.0625,120
NsiI.TP71772,1,180079,0.974226311536468,NA,0.212639519280992,120
NsiI.TP611047,1,185165,0.431112715490699,NA,0.0458333333333333,120
NsiI.TP611046,1,185173,0.743905892757325,NA,0.108782428939014,120
PstI.TP1169914,1,194807,0.277284986466101,NA,0.0360036482627152,120
NsiI.TP96063,1,195779,0.180602777520919,NA,0.375760688372991,120
PstI.TP1189410,1,250990,0.222955936649269,NA,0.0952713519897909,120
NsiI.TP521153,1,258294,0.916083212199629,NA,0.0578434041445952,120
PstI.TP271714,1,262844,0.278032583152101,NA,0.0761441653466857,120
PstI.TP931820,1,284314,0.749933542168462,NA,0.0291666666666667,120
NsiI.TP426085,1,284999,0.21571929863801,NA,0.0224099175553633,120
NsiI.TP148773,1,285352,0.366765182162739,NA,0.125,120
PstI.TP710662,1,335281,0.474476088306531,NA,0.0337773879677566,120
NsiI.TP579900,1,335878,0.515165307903701,NA,0.0209589450858078,120
NsiI.TP443857,1,339059,0.588845293113732,NA,0.0629769613609493,120
PstI.TP1043926,1,365816,0.852973062200715,NA,0.125534855114333,120
NsiI.TP414280,1,378096,0.0197447218424868,NA,0.318738980179592,120
NsiI.TP807695,1,389941,0.170502883103706,NA,0.218455977360248,120
NsiI.TP701463,1,396123,0.51820107996044,NA,0.0220796275930705,120
PstI.TP585790,1,399151,0.238111454653003,NA,0.0474530068142107,120
NsiI.TP622255,1,399695,0.522331588809178,NA,0.00107833892245623,120
PstI.TP948856,1,403321,0.0391053842563948,NA,0.409276068977607,120
PstI.TP1037554,1,403777,0.4638940698896,NA,0.0686697546413165,120
NsiI.TP122940,1,430012,0.790522548435062,NA,0.13743987216457,120
NsiI.TP755662,1,447763,0.96701923878393,NA,0.0171995994407668,120
NsiI.TP703893,1,450123,0.698952595760489,NA,0.443529872787303,120
PstI.TP1026667,1,480929,0.117250444566924,NA,0.0106753980482116,120
NsiI.TP413787,1,481003,0.072558053294293,NA,0.183611912923705,120
PstI.TP213420,1,508729,0.994821043270173,NA,0.0410037240712123,120
NsiI.TP591161,1,512907,0.121099305408889,NA,0.179819420379167,120
PstI.TP747136,1,552332,0.451863831594597,NA,0.0487791218330521,120
PstI.TP184304,1,572620,0.761170695819673,NA,0.450292036514965,120
PstI.TP1132231,1,588023,0.976052010587997,NA,0.180585349463148,120
NsiI.TP144536,1,588858,0.596325519193182,NA,0.0107998359337855,120
PstI.TP536170,1,662254,0.814257266868751,NA,0.293195798631788,120
PstI.TP1181766,1,679657,0.0124343017521157,NA,0.0142779352837576,120
PstI.TP854736,1,683267,0.656777038102287,NA,0.0508704830640503,120
PstI.TP83381,1,713539,0.221115965152256,NA,0.120833333333333,120
PstI.TP94792,1,731905,0.00976217854468965,NA,0.366917453213383,120
NsiI.TP802651,1,754114,0.264074344270706,NA,0.0674748865163852,120
NsiI.TP513479,1,757107,0.570156351897397,NA,0.217797629649322,120
PstI.TP1039014,1,759496,0.55172513627518,NA,0.142027509074334,120
PstI.TP1248576,1,760805,0.676607988102331,NA,0.165023469276372,120
NsiI.TP241552,1,773227,0.896142974323074,NA,0.356125728558376,120
NsiI.TP241535,1,773253,0.490335254066335,NA,0.0820043864864753,120
NsiI.TP282375,1,773642,0.893420996579095,NA,0.152970744775214,120
PstI.TP579974,1,783866,0.704138403029819,NA,0.0714674874088497,120
PstI.TP1090052,1,815564,0.377740308210781,NA,0.31857353077405,120
NsiI.TP199750,1,819727,0.695100366476745,NA,0.120337040890599,120
PstI.TP537601,1,822113,0.427521208139997,NA,0.0532722668486775,120
PstI.TP686078,1,827145,0.764299289027862,NA,0.0808653816821956,120
NsiI.TP585976,1,829048,0.674128969678112,NA,0.133469322994731,120
NsiI.TP603024,1,882892,0.279617944548143,NA,0.349213835283953,120
PstI.TP2218,1,905152,0.902345992507966,NA,0.312413990048306,120
NsiI.TP410050,1,907438,0.51011907612738,NA,0.114750234661175,120
PstI.TP34534,1,923689,0.239855285393223,NA,0.244445683198997,120
PstI.TP383349,1,950724,0.676103648647116,NA,0.0950159273120887,120
PstI.TP39577,1,959521,0.665299271286934,NA,0.0280538929450278,120
PstI.TP1246584,1,1015480,0.130534442110406,NA,0.465629478233514,120
NsiI.TP443042,1,1033284,0.00491870976739575,NA,0.239706196273194,120
PstI.TP646979,1,1034275,0.463680586472553,NA,0.00667025582006964,120
PstI.TP354591,1,1050082,0.416092019053568,NA,0.3,120
NsiI.TP309907,1,1143439,0.925016355768128,NA,0.0610029147648613,120
PstI.TP968458,1,1145895,0.63634835810009,NA,0.307156756174041,120
PstI.TP979329,1,1145899,0.554547202461029,NA,0.0185623354645543,120
NsiI.TP379925,1,1174994,0.365179109589333,NA,0.326699384292358,120
PstI.TP775725,1,1175417,0.0678661372623459,NA,0.0625,120
PstI.TP885953,1,1195721,0.350419559303464,NA,0.210122395072363,120
PstI.TP530416,1,1196937,0.963100060254635,NA,0.0894107633723586,120
NsiI.TP809990,1,1199529,0.885545767718751,NA,0.357670484326587,120
NsiI.TP621329,1,1209175,0.697439478287495,NA,0.0450580290815473,120
PstI.TP136460,1,1229717,0.830449400491859,NA,0.116820436336622,120
NsiI.TP61582,1,1231430,0.33893780766869,NA,0.0111221550884676,120
NsiI.TP624,1,1250700,0.644137551795895,NA,0.013268488985347,120
PstI.TP952646,1,1257515,0.78940539263085,NA,0.0777133478925315,120
NsiI.TP429501,1,1266624,0.562290415967715,NA,0.260719224589707,120
PstI.TP112674,1,1270544,0.765522078218286,NA,0.0513908265082317,120
NsiI.TP321203,1,1270985,0.020609941321451,NA,0.204723756602869,120
PstI.TP761288,1,1274696,0.773000765426435,NA,0.0345348896651047,120
NsiI.TP83302,1,1275020,0.543324672136252,NA,0.16119079136162,120
PstI.TP250182,1,1293920,0.237434450251308,NA,0.126710813911986,120
NsiI.TP554955,1,1318484,0.779210686940364,NA,0.0193213233940632,120
PstI.TP52331,1,1328877,0.832428229636109,NA,0.0301519556258186,120
PstI.TP219964,1,1343660,0.265029400485877,NA,0.181233401106096,120
NsiI.TP280619,1,1353156,0.414128433811374,NA,0.0374276655284306,120
NsiI.TP476134,1,1354429,0.161340341581673,NA,0.0769924073633587,120
PstI.TP919568,1,1369588,0.00787746616365064,NA,0.0190838902589147,120
PstI.TP646654,1,1399111,0.0115638556966775,NA,0.0628917593233971,120
NsiI.TP279368,1,1408065,0.477806776407806,NA,0.0267507627635194,120
NsiI.TP72077,1,1422420,0.827607941731577,NA,0.046175064948346,120
GFSSContig11377_769,1,1481480,0.911257761056812,NA,0.0568449970992124,120
