SNP,Chromosome,Position,P.value,maf,effect
GFSSContig20112_1572,3,69060121,0.00714174685839095,NA,0.149849706715438
GFSSContig18221_1150,7, 5395966,0.00448055655544829,NA,0.148440924366852
PstI.TP10544,3,66976956,0.00203523377851286,NA,0.426323297783363
PstI.TP19123,11,     154,0.00341222936907989,NA,0.180843156998419
PstI.TP33065,4,43881767,0.00658316223883657,NA,0.789999068170812
PstI.TP35356,11,     291,0.00488305765713945,NA,-0.370886201054423
PstI.TP53378,3,13096862,0.00809381831273471,NA,-0.187846000906221
PstI.TP58120,10, 5955314,0.00486167724358855,NA,-0.244101737384306
PstI.TP59532,1,68069679,0.00315718480381155,NA,-0.215569185232529
PstI.TP62942,11,     520,0.00968685340322701,NA,0.137596732348357
PstI.TP68941,11,     572,0.00687557141879558,NA,-0.276194484688805
PstI.TP72017,11,     606,0.00972288438612468,NA,1.04665327208337
PstI.TP108539,11,     897,0.00674285974864194,NA,0.724492522984464
PstI.TP110210,11,     911,0.0050898997528895,NA,15.6719251820009
PstI.TP121992,4,66712629,0.00949073928396271,NA,93.0948536537981
PstI.TP131138,11,    1104,0.00206043046530961,NA,6.47658655596098
PstI.TP131472,1, 7412958,0.000995280947047194,NA,-0.336891565293845
PstI.TP135129,3,73200688,0.00348976602756614,NA,-0.179538832737817
PstI.TP155414,11,    1282,0.00365647429273066,NA,0.846482196419855
PstI.TP162549,2,61066549,0.0064184067550019,NA,-0.190258005648104
PstI.TP185100,2, 9065988,0.00413991097190704,NA,-0.331440475496429
PstI.TP188641,3, 6088178,6.1943479410022e-07,NA,0.338554675690362
PstI.TP205923,11,    1686,0.00126189768817496,NA,0.387272834428319
PstI.TP238545,3, 4512269,0.00740711156119589,NA,-0.142447166651586
PstI.TP271878,2,56598718,0.00994240777798255,NA,0.165247511917323
PstI.TP302093,1, 8923298,0.00908362215698088,NA,-0.281976365637533
PstI.TP316604,2, 7089684,0.00611450937735793,NA,0.166980589081538
PstI.TP332628,8,51800257,0.00571802587066312,NA,0.343354144900305
