SNP,Chromosome,Position,DF,t Value,std Error,effect
NsiI.TP620354,1,    2563,114,-0.0426694524439743,0.486816405894601,-0.0207721894802662
GFSSContig17137_940,1,   36536,114,-2.20856667465504,0.801159238154433,-1.7694135944799
PstI.TP989644,1,   80828,114,-1.88602830740531,0.756488210621119,-1.42675817944982
PstI.TP312105,1,   81356,114,1.98636160790515,0.241663514746066,0.480031127723006
NsiI.TP481742,1,  154583,114,-0.975347514913271,0.244122316903756,-0.238104095126949
PstI.TP863331,1,  161269,114,-1.27285710300488,0.457447745510682,-0.582265612126839
NsiI.TP71772,1,  180079,114,1.57186784009931,0.309882543122555,0.487094403742533
NsiI.TP611047,1,  185165,114,1.09920372286424,0.298409263674331,0.328012573568
NsiI.TP611046,1,  185173,114,0.00409832784564136,0.834028284147583,0.00341812134097452
PstI.TP1169914,1,  194807,114,-0.896119077084557,0.282358580870641,-0.253026910896704
NsiI.TP96063,1,  195779,114,1.4761360496248,0.238808787620597,0.352514260373957
PstI.TP1189410,1,  250990,114,0.0154275339212843,0.2622990913708,0.00404662812964507
NsiI.TP521153,1,  258294,114,2.34712216428034,0.278933820316119,0.654691752031351
PstI.TP271714,1,  262844,114,0.329621382105605,0.277874626048916,0.0915934182903217
PstI.TP931820,1,  284314,114,1.36305725073558,0.433109095563763,0.590352493067714
NsiI.TP426085,1,  284999,114,0.552782796718906,0.283331877369398,0.156620987571874
NsiI.TP148773,1,  285352,114,-0.0109943984839424,0.261773919416767,-0.00287804678277137
PstI.TP710662,1,  335281,114,0.433431367424286,0.292307414294355,0.12669520228586
NsiI.TP579900,1,  335878,114,-1.03272603478983,0.286151382712915,-0.295515982818737
NsiI.TP443857,1,  339059,114,0.258500397803988,0.284917099985538,0.0736511836874203
PstI.TP1043926,1,  365816,114,2.16327865058609,0.283315278413024,0.61288989317575
NsiI.TP414280,1,  378096,114,0.987596758821071,0.562413805154826,0.555438051087132
NsiI.TP807695,1,  389941,114,0.577674303832172,0.763693112178762,0.441165886919292
NsiI.TP701463,1,  396123,114,0.729249284961044,0.765542388773199,0.558271239620225
PstI.TP585790,1,  399151,114,-0.446082955733273,0.366175061271626,-0.163344453647859
NsiI.TP622255,1,  399695,114,0.0224953778443195,0.322043840065817,0.00724449786471615
PstI.TP948856,1,  403321,114,-0.336101462237001,0.268333850566465,-0.0901873995430738
PstI.TP1037554,1,  403777,114,-0.422776313961623,0.368039195182448,-0.155598254332638
