SNP,Chromosome,Position,P.value,maf,effect
GFSSContig7996_485,6,54332713,0.000707919264067062,NA,0.294347622577535
GFSSContig10339_597,9,55306752,0.0038777133415587,NA,-0.310798781381525
PstI.TP21092,9,47823547,0.00878448270691972,NA,-0.67804469628351
PstI.TP21462,11,     174,0.00502168902755501,NA,-0.269033193001143
PstI.TP60231,11,     506,0.00811738967214126,NA,0.37659321301457
PstI.TP84946,1, 3887760,0.00620235714022971,NA,-0.517439670366818
PstI.TP85015,9,57975336,0.00345019823702718,NA,-0.937623113880071
PstI.TP113582,4,61464043,0.00267355176773838,NA,-0.935540306634591
PstI.TP156419,4, 5873463,0.0097371962722751,NA,-0.263370329269858
PstI.TP157579,11,    1292,0.00318047089833223,NA,-0.927165266867589
PstI.TP170655,1,75134198,0.00164300774605477,NA,-36.2576182491766
PstI.TP196226,7,65121284,0.00332832778024802,NA,-0.847190201392829
PstI.TP210328,2,63643382,0.00458177677403572,NA,-0.909739082846656
PstI.TP212455,11,    1739,0.0034536530211347,NA,-0.687187543274797
PstI.TP229641,11,    1893,0.00890114213821276,NA,0.817204909487709
PstI.TP270796,1,69492296,0.00705485063665555,NA,-0.583615932372435
PstI.TP276130,11,    2243,0.0094860726803729,NA,0.211501335600094
PstI.TP287063,5,36574210,0.00685984791196969,NA,0.551271466561878
PstI.TP311827,8,56474277,0.000956304389643342,NA,0.498052097572294
PstI.TP347117,10,60460469,0.000926164804495564,NA,0.26829692656879
PstI.TP364647,2,19726028,0.000214453809805927,NA,0.593390563107364
PstI.TP367568,11,    2900,0.00700598103709221,NA,-0.41752229602597
PstI.TP426591,11,    3291,0.00794769908308153,NA,-0.746016051506968
PstI.TP433676,2,75336590,0.00253242170228315,NA,-0.489332475380873
PstI.TP523323,11,    3910,0.00283923526063883,NA,-2.00605060435843
PstI.TP544549,6, 2226986,0.00354019594453413,NA,-1.05191795578747
PstI.TP579934,6,41271931,0.00166222703057524,NA,-1.35503721147626
PstI.TP617580,2,74592975,0.000193446910264141,NA,-1.06896068846062
PstI.TP620173,11,    4350,0.00249878827500083,NA,-0.910128802316776
PstI.TP630855,8,58915595,0.00364928306316527,NA,-1.94935846836185
PstI.TP693480,11,    4803,0.00281034434620255,NA,-0.454273574637914
PstI.TP708504,11,    4911,0.00682855346896583,NA,0.250801061100357
PstI.TP720017,11,    4972,0.00771931880905853,NA,-0.780573965291395
PstI.TP732662,9, 2723224,0.00197568486051769,NA,-10.3882962931563
PstI.TP745785,6,45615805,8.91441472573333e-08,NA,-0.607116573587064
PstI.TP749093,2,74477521,0.00978783808098097,NA,0.711500366362726
PstI.TP777340,8,57671132,0.00242888956176198,NA,-0.337585281374074
PstI.TP779693,10,14193657,0.00929163266815351,NA,-0.508597945416784
PstI.TP790487,4,51609039,0.00279333317017022,NA,-2.0464329459825
PstI.TP791681,1,79769824,0.0056790866791397,NA,0.325929407956633
PstI.TP792229,11,    5482,0.0032028647244009,NA,-0.275023669734461
PstI.TP794906,6,59894943,0.00310889781931607,NA,-1.01455929283224
PstI.TP795530,1,74447495,1.5945513331201e-05,NA,0.446417666561664
PstI.TP817093,3,  515909,0.000477323559306797,NA,-1.38456997714329
PstI.TP827411,11,    5725,0.00555022709102425,NA,-0.858427427318362
PstI.TP840657,4, 3859798,0.00729237580471133,NA,0.255852232829667
PstI.TP842359,11,    5831,0.00265969680125472,NA,-1.43169136462527
PstI.TP865412,3,66830234,0.00698909729367143,NA,-0.767691360934649
PstI.TP892749,1,80310797,3.53056647575479e-06,NA,-0.511440937508245
PstI.TP903612,11,    6299,0.00134652609473491,NA,-1.98032738564161
PstI.TP912551,11,    6370,0.00105902942167472,NA,-0.978047414129953
PstI.TP922261,3,68252406,0.00972060190378678,NA,0.495210792235971
PstI.TP934678,8,12192398,7.0791368097387e-06,NA,-0.380765567248836
PstI.TP958127,1,70247184,0.00279333317017022,NA,-2.0464329459825
PstI.TP983901,11,    6823,0.00572829191174727,NA,-0.980573290797332
PstI.TP998076,7, 6406069,0.00431701570421231,NA,-0.261898744118316
PstI.TP1009802,11,    7006,0.00853400318329806,NA,-1.06277343583558
PstI.TP1010622,3, 2603846,0.00276164093300937,NA,-1.41205415618842
PstI.TP1040358,11,    7221,0.00736919320427914,NA,-0.886082160680719
PstI.TP1056481,11,    7355,0.00777522511107996,NA,-7.06746476241761
PstI.TP1062252,3,73165103,0.00845552145472835,NA,-0.496137346339434
PstI.TP1064394,11,    7416,0.00148004985785191,NA,-2.16514992384035
PstI.TP1068347,7,62120815,0.00633798666671738,NA,-0.42236606765831
PstI.TP1069729,11,    7448,0.00199810657542373,NA,0.287703715584173
PstI.TP1087146,10,40906684,0.0095722003792977,NA,-1.70746333663252
PstI.TP1114565,4,58337982,0.00701431400250694,NA,0.623771366029641
PstI.TP1115039,11,    7815,2.25359773544354e-10,NA,-1.59275693922876
PstI.TP1145813,5,69264081,3.98076093971086e-06,NA,-0.573926240530928
PstI.TP1152159,6,49371422,0.00906402551457889,NA,0.22735523719419
PstI.TP1156206,11,    8116,0.00731887877281236,NA,0.606593809903488
PstI.TP1229725,10,61072728,0.00396913960899152,NA,0.298621947746749
PstI.TP1241738,11,    8744,0.00476633666104041,NA,0.255261843796572
PstI.TP1257834,4, 9913833,0.00577218353727494,NA,-1.12533560768315
NsiI.TP6337,1,15042355,0.0072967625343062,NA,-0.860778439954127
NsiI.TP10232,3,74376488,0.00258125237737877,NA,-1.01965202686574
NsiI.TP14977,11,    9286,0.00216984323089001,NA,-2.10365991412025
NsiI.TP20381,1,71795739,0.004961475734597,NA,0.460636669709699
NsiI.TP24716,4,54439315,0.00304666996027884,NA,0.685092007851764
NsiI.TP70408,10,52743822,0.00938174353048574,NA,0.35667067719748
NsiI.TP100469,4,57248732,0.00765502982385355,NA,0.539524427510972
NsiI.TP105112,11,   10252,0.0071860985044653,NA,-0.37058274177831
NsiI.TP111766,11,   10322,0.00194575378232353,NA,0.457551722962376
NsiI.TP130440,5,64727219,0.000537332738898345,NA,-0.462975435961692
NsiI.TP152006,4,67612124,0.00219070869717894,NA,-0.973384524659183
NsiI.TP156527,6,48231181,0.00139891357178159,NA,-0.648021995570161
NsiI.TP196895,10,53071205,0.00332391578881851,NA,-2.00703765832426
NsiI.TP219863,3,60924012,0.00503061376354993,NA,-1.92056429724323
NsiI.TP238554,4,10368613,0.00992925572235947,NA,-0.341465674713998
NsiI.TP250072,9, 5056498,0.00906467355070499,NA,-0.403083927117584
NsiI.TP260056,11,   12043,0.0019983937437543,NA,-2.11461542500842
NsiI.TP274243,9,40071352,0.00444974412577244,NA,-1.95410757105988
NsiI.TP292057,11,   12347,0.00410454515283153,NA,-1.97556779484835
NsiI.TP296282,6,55547385,0.0031180803470149,NA,-0.26835405579584
NsiI.TP299143,10, 7147645,0.00982800037728917,NA,-0.90276525328248
NsiI.TP358169,11,   13063,0.000803928467310618,NA,-16.3314420739925
NsiI.TP361408,11,   13113,0.00457380320383875,NA,0.308065587554457
NsiI.TP379807,11,   13331,0.00367467109531074,NA,-0.24928933861344
NsiI.TP403347,11,   13551,0.00902904462848822,NA,0.245369706521405
NsiI.TP408092,3,64787906,0.00842578622077577,NA,0.372204581907809
NsiI.TP412259,11,   13686,0.00827644682265246,NA,-0.637116708244806
NsiI.TP413690,11,   13707,0.0034012416741935,NA,-1.0118936484999
NsiI.TP423164,6,39553172,0.00409580910845041,NA,-1.96621002282288
NsiI.TP427630,11,   13983,0.00915087386993339,NA,-0.285493818517293
NsiI.TP458512,1,63714021,0.0036948435206707,NA,-1.4485597536574
NsiI.TP467631,11,   14715,0.00465066092912194,NA,-0.302669853328019
NsiI.TP471012,9,57843502,0.00591837386204268,NA,-0.413332776304479
NsiI.TP484578,11,   14959,0.00281678822661465,NA,-1.92555584585047
NsiI.TP529096,11,   15674,0.00334351856322203,NA,-0.326454110151461
NsiI.TP531250,1,67715666,0.00692223768954755,NA,-0.826220001231452
NsiI.TP534440,10, 8874434,0.00154713497984155,NA,-0.985358932807915
NsiI.TP539767,11,   15790,0.00613383603579476,NA,0.569192010355817
NsiI.TP540208,10,54455601,0.00118373772387821,NA,-0.649817489708914
NsiI.TP552941,3,59555416,0.000805518024003462,NA,-0.950858746444348
NsiI.TP557979,3, 7233715,6.19735200632932e-05,NA,-0.29544571867457
NsiI.TP563184,11,   16104,0.00201692399986211,NA,-1.06781238271989
NsiI.TP570570,3,71299631,0.00696934829682193,NA,-0.225886865384305
NsiI.TP575545,11,   16264,0.00708016072224142,NA,-0.349430613888386
NsiI.TP588722,1,73488218,0.00391301368463355,NA,-0.990772853509625
NsiI.TP589543,11,   16456,0.00244003475107016,NA,-1.48053786177999
NsiI.TP590374,9,55508269,0.00451929776247834,NA,-0.88573908029657
NsiI.TP592384,11,   16483,0.00105390487998064,NA,0.35290539471838
NsiI.TP617710,11,   16747,0.00269634225601029,NA,-1.03081732236211
NsiI.TP617851,8,47966863,0.00582248381692204,NA,-0.956890722463037
NsiI.TP632540,11,   16989,0.0020815244790617,NA,-0.961888518579566
NsiI.TP652578,11,   17171,0.00143713223695644,NA,0.410230335471512
NsiI.TP682001,11,   17541,0.00652323316876247,NA,-0.817617987394966
NsiI.TP713435,11,   17915,0.00196605754852034,NA,0.453226880045524
NsiI.TP716271,11,   17956,0.00696404516355747,NA,0.520362019549369
NsiI.TP720113,3,68390691,3.41090330016434e-05,NA,11.061537654525
NsiI.TP721775,5,61059006,0.0046333929568083,NA,0.264684263067419
NsiI.TP730806,2,74269636,0.00734137502149514,NA,-0.563314875989392
NsiI.TP732249,11,   18115,0.00124452978007258,NA,0.490259261637866
NsiI.TP749313,4, 1795879,0.00889089344092494,NA,-64.138652927053
NsiI.TP755539,7,15663779,0.00703066652469171,NA,0.245451956459015
NsiI.TP770845,6,54209651,0.00758346581930836,NA,-0.327862173981171
NsiI.TP777696,1,65354775,0.00349285212556842,NA,-0.359398007180228
NsiI.TP784170,11,   18782,0.0099235140620347,NA,0.393399838684569
NsiI.TP809216,3,54180951,0.00289269329918077,NA,-186.631167644518
NsiI.TP820115,3,12885820,0.00792044420695605,NA,0.314364647273078
NsiI.TP825176,10,56124622,0.00893320942219,NA,1.04433322060438
NsiI.TP825860,2,62131029,0.00487109305657394,NA,-0.725196006302468
NsiI.TP832922,11,   19344,0.00575461764339703,NA,-0.397338654940826
