SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.389165440170571,NA,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.635312492780402,NA,0.0808345748213998,124
PstI.TP989644,1,80828,0.348582435064414,NA,0.193612603177584,124
PstI.TP312105,1,81356,0.711862527339341,NA,0.416423992334501,124
NsiI.TP481742,1,154583,0.855988817768368,NA,0.295198594684769,124
PstI.TP863331,1,161269,0.244874215925148,NA,0.0645161290322581,124
NsiI.TP71772,1,180079,0.959104052965132,NA,0.221782537639579,124
NsiI.TP611047,1,185165,0.35324950402992,NA,0.0443548387096774,124
NsiI.TP611046,1,185173,0.682700974971063,NA,0.10642563590511,124
PstI.TP1169914,1,194807,0.149985367150391,NA,0.0348666002097252,124
NsiI.TP96063,1,195779,0.0541905395669452,NA,0.377127800854126,124
PstI.TP1189410,1,250990,0.336824806911396,NA,0.0942532590141497,124
NsiI.TP521153,1,258294,0.980037826912349,NA,0.0600097459463824,124
PstI.TP271714,1,262844,0.445686131057661,NA,0.0736879019484056,124
PstI.TP931820,1,284314,0.783482546657037,NA,0.0282258064516129,124
NsiI.TP426085,1,284999,0.364450171973168,NA,0.0216870169890613,124
NsiI.TP148773,1,285352,0.26318500600887,NA,0.120967741935484,124
PstI.TP710662,1,335281,0.293552332552666,NA,0.0337891263528228,124
NsiI.TP579900,1,335878,0.237556640160077,NA,0.0202828500830398,124
NsiI.TP443857,1,339059,0.583632685867986,NA,0.0611820331189106,124
PstI.TP1043926,1,365816,0.657859235721983,NA,0.121485343659031,124
NsiI.TP414280,1,378096,0.0244417622681113,NA,0.315423150882954,124
NsiI.TP807695,1,389941,0.115762066170233,NA,0.216235613938984,124
NsiI.TP701463,1,396123,0.337826943594827,NA,0.0213673815416811,124
PstI.TP585790,1,399151,0.303609656614818,NA,0.0471973182712115,124
NsiI.TP622255,1,399695,0.932614048858497,NA,0.00104355379592536,124
PstI.TP948856,1,403321,0.0907888088906992,NA,0.419434285980477,124
PstI.TP1037554,1,403777,0.236181716327426,NA,0.0704868593303063,124
NsiI.TP122940,1,430012,0.802580078458791,NA,0.133135463209497,124
NsiI.TP755662,1,447763,0.282009431593586,NA,0.0208355938739913,124
NsiI.TP703893,1,450123,0.666567691609403,NA,0.43928806104718,124
PstI.TP1026667,1,480929,0.0781246046432756,NA,0.0143632884337531,124
NsiI.TP413787,1,481003,0.116243254543293,NA,0.177688947990682,124
PstI.TP213420,1,508729,0.911520730306452,NA,0.0407113677084792,124
NsiI.TP591161,1,512907,0.0516466800976463,NA,0.174018793915323,124
PstI.TP747136,1,552332,0.78184282020778,NA,0.0501779317256426,124
PstI.TP184304,1,572620,0.821672445057066,NA,0.440869115839932,124
PstI.TP1132231,1,588023,0.844699608508322,NA,0.186856789803046,124
NsiI.TP144536,1,588858,0.389178304922769,NA,0.0104514541294699,124
PstI.TP536170,1,662254,0.562015464537944,NA,0.295834643837214,124
PstI.TP1181766,1,679657,0.0479973632726177,NA,0.0150783352416886,124
PstI.TP854736,1,683267,0.813685346928088,NA,0.0492294997394035,124
PstI.TP83381,1,713539,0.109143829059789,NA,0.116935483870968,124
PstI.TP94792,1,731905,0.0269617984827795,NA,0.357148578601959,124
NsiI.TP802651,1,754114,0.606073493514174,NA,0.0652982772739212,124
NsiI.TP513479,1,757107,0.562213364991214,NA,0.2175801321918,124
PstI.TP1039014,1,759496,0.621586063704002,NA,0.146467583396432,124
PstI.TP1248576,1,760805,0.674064450126101,NA,0.162602394763079,124
NsiI.TP241552,1,773227,0.688793557646006,NA,0.357407225853359,124
NsiI.TP241535,1,773253,0.323013816123772,NA,0.0874235998256212,124
NsiI.TP282375,1,773642,0.440566226922089,NA,0.148036204621174,124
PstI.TP579974,1,783866,0.79811374138036,NA,0.0714413352530614,124
PstI.TP1090052,1,815564,0.303237949075554,NA,0.311068400618672,124
NsiI.TP199750,1,819727,0.68576428357583,NA,0.120503896592993,124
PstI.TP537601,1,822113,0.553571781278011,NA,0.0515538066277523,124
PstI.TP686078,1,827145,0.877551895184784,NA,0.0802160851208525,124
NsiI.TP585976,1,829048,0.581294626960675,NA,0.133196119027159,124
NsiI.TP603024,1,882892,0.148443558316403,NA,0.356513988518707,124
PstI.TP2218,1,905152,0.768394301172666,NA,0.312522378239586,124
NsiI.TP410050,1,907438,0.512329841476897,NA,0.111640348125809,124
PstI.TP34534,1,923689,0.124451292952327,NA,0.249219933571523,124
PstI.TP383349,1,950724,0.949828633490754,NA,0.0985462151380239,124
PstI.TP39577,1,959521,0.343942737523162,NA,0.0271489286564786,124
PstI.TP1246584,1,1015480,0.136402764068676,NA,0.454641430548562,124
NsiI.TP443042,1,1033284,0.0184869222641512,NA,0.231973738328897,124
PstI.TP646979,1,1034275,0.762142777302988,NA,0.00679349853748501,124
PstI.TP354591,1,1050082,0.873913783487586,NA,0.30241935483871,124
NsiI.TP309907,1,1143439,0.708574511895887,NA,0.0603329534579646,124
PstI.TP968458,1,1145895,0.68603920031388,NA,0.305312989845846,124
PstI.TP979329,1,1145899,0.436357179264017,NA,0.0179635504495687,124
NsiI.TP379925,1,1174994,0.475550554886712,NA,0.32846948507456,124
PstI.TP775725,1,1175417,0.466605057787172,NA,0.0604838709677419,124
PstI.TP885953,1,1195721,0.499447033371585,NA,0.215441027489383,124
PstI.TP530416,1,1196937,0.881743081140441,NA,0.0865265451990568,124
NsiI.TP809990,1,1199529,0.668373115515118,NA,0.356850213126817,124
NsiI.TP621329,1,1209175,0.441350769089895,NA,0.0436045442724652,124
PstI.TP136460,1,1229717,0.999316110349201,NA,0.121116551293505,124
NsiI.TP61582,1,1231430,0.652823580704545,NA,0.0111999719043943,124
NsiI.TP624,1,1250700,0.590867959148731,NA,0.0128404732116262,124
PstI.TP952646,1,1257515,0.675679190214689,NA,0.077354233987878,124
NsiI.TP429501,1,1266624,0.903150099494814,NA,0.256341185086813,124
PstI.TP112674,1,1270544,0.752439614211698,NA,0.0497330579111919,124
NsiI.TP321203,1,1270985,0.018449599386965,NA,0.19811976445439,124
PstI.TP761288,1,1274696,0.943998692104666,NA,0.0334208609662303,124
NsiI.TP83302,1,1275020,0.633362583597436,NA,0.171256093077836,124
PstI.TP250182,1,1293920,0.0883245685447383,NA,0.127126713008966,124
NsiI.TP554955,1,1318484,0.706905891354865,NA,0.0186980548974806,124
PstI.TP52331,1,1328877,0.539588257226835,NA,0.0291793118959535,124
PstI.TP219964,1,1343660,0.336478462903449,NA,0.179419420425255,124
NsiI.TP280619,1,1353156,0.474706917266614,NA,0.0362203214791265,124
NsiI.TP476134,1,1354429,0.269681959398261,NA,0.0745087813193794,124
PstI.TP919568,1,1369588,0.166517657608832,NA,0.0184682808957239,124
PstI.TP646654,1,1399111,0.129906788818676,NA,0.0608629928936101,124
