SNP,Chromosome,Position,P.value,maf,effect
PstI.TP5429,2,74605041,0.00917086515060275,NA,-0.237167453978532
PstI.TP8881,9, 7349401,0.00138294184769483,NA,-0.352154740178551
PstI.TP13393,4,64426621,0.00679677136990211,NA,-0.515100195682918
PstI.TP15637,11,     124,0.00594713837945722,NA,-0.166929224716314
PstI.TP20394,3,10668193,4.66229481824798e-07,NA,0.284624188732857
PstI.TP36509,11,     303,0.00397875139253703,NA,0.713842219903536
PstI.TP44230,1,60926782,0.00323664713568733,NA,-0.323093858906908
PstI.TP45703,11,     389,0.00327924572936116,NA,0.147053819777251
PstI.TP57303,11,     476,1.10221698658092e-06,NA,-7.29706503445107
PstI.TP57864,1,11053835,0.00877953035002721,NA,0.207221893175206
PstI.TP63317,11,     525,0.00771902467666064,NA,0.143541048969055
PstI.TP71345,1,62705763,0.00350045773549853,NA,0.170399670066326
PstI.TP82969,11,     695,0.00355849153507676,NA,-0.278786838930148
PstI.TP87293,11,     734,0.00791938250311642,NA,0.275064096706445
PstI.TP97322,3,50721810,0.000781908964629525,NA,-6.64378946144683
PstI.TP103400,11,     843,0.00151633566323402,NA,-0.249076945287883
PstI.TP104645,6,44593939,0.00197872223549493,NA,0.175769692029432
PstI.TP118996,2,23316351,0.000498448709157162,NA,0.293420901004362
PstI.TP126255,6,50898138,0.000838294997538263,NA,0.223440331009988
PstI.TP131097,3,65620414,0.00145177969749957,NA,-0.210720533900693
PstI.TP131472,1, 7412958,0.00473908191302675,NA,0.285517384893986
PstI.TP159682,11,    1311,0.00888967421793315,NA,-0.140229996039939
PstI.TP172948,11,    1418,0.00329319404594292,NA,-0.162021839074832
PstI.TP219020,10,11589463,0.00774207372123473,NA,0.172461694566971
PstI.TP219830,2,76708479,0.000258195180820039,NA,0.645081475845003
PstI.TP229079,11,    1881,0.00847719664922641,NA,0.207962351815947
PstI.TP241720,11,    1974,0.00183373456774206,NA,0.509947196676275
PstI.TP246609,10, 4116664,0.0061729007388563,NA,-6.75886393809913
PstI.TP253544,7, 2187253,0.00907813226582256,NA,0.219666914527412
PstI.TP255821,11,    2083,0.00390180654892032,NA,0.149530270853922
PstI.TP278960,3, 5435168,0.00187964519659171,NA,-0.288140897810244
PstI.TP321068,5,11582646,0.00669277170354671,NA,0.200983270834549
PstI.TP323364,4,62975018,0.00692169228190541,NA,0.276893573228218
PstI.TP340344,4,19667066,0.000930276772249726,NA,-0.285401964471411
PstI.TP343780,5,65872069,0.00602658368162489,NA,-0.191092460404063
PstI.TP385544,11,    3014,0.00976651823437506,NA,-0.144915034149716
PstI.TP398108,1,74599097,0.00306972444835471,NA,0.188149292743307
PstI.TP400792,10,58284367,0.00319685181969797,NA,1.10467828970674
PstI.TP402944,1,18317931,0.00613769996251348,NA,-0.19616360567468
PstI.TP440219,4,58416696,0.00731506812413484,NA,-0.298528751543096
PstI.TP452961,11,    3466,0.00500371246990524,NA,-0.149754564828939
PstI.TP469498,4,60622173,0.00471299819839001,NA,-0.404416629096709
PstI.TP474961,7, 1691478,0.00404816301657861,NA,-0.359714605818534
PstI.TP479093,11,    3638,0.00276028714219773,NA,0.51558363299813
PstI.TP513949,3,61369495,0.000752419839031047,NA,0.176903099628787
PstI.TP522635,11,    3904,0.00998067802739735,NA,-0.17630341485925
PstI.TP528464,11,    3944,0.00200687259789648,NA,0.712822321996518
PstI.TP546229,8, 5375589,0.0042250617871653,NA,0.890649241203855
PstI.TP587513,10,60215855,0.00928090028076241,NA,-0.210442146396225
PstI.TP607810,11,    4293,0.00778602719350007,NA,-0.154940608917142
PstI.TP608972,10,58983719,0.00943006073454709,NA,0.163080838353269
PstI.TP611399,1,18887226,0.00891893871374256,NA,0.563771862421685
PstI.TP637734,1,11832551,0.00223471602482676,NA,-0.559979422901264
PstI.TP640960,1,80209769,0.00272375784094854,NA,0.335144663214749
PstI.TP653886,8, 3133140,0.0032861853699836,NA,0.246403064366876
PstI.TP661215,3,54129611,0.000801233375419853,NA,0.244728128000542
PstI.TP662300,1, 9383388,0.00030297600304434,NA,0.474415764636915
PstI.TP663866,3, 6410825,0.0019309217696562,NA,0.189450250842205
PstI.TP685253,2, 8949707,0.0068403521182518,NA,-0.305034726981429
PstI.TP719659,10,54993631,0.00437074206385796,NA,0.164866691180713
PstI.TP731067,11,    5038,0.00965694023875414,NA,-0.152783680909183
PstI.TP731968,11,    5047,0.00759999466993256,NA,-0.358005790883908
PstI.TP735556,4,66188019,0.00658002351160749,NA,-0.216716051951178
PstI.TP745595,4,58645655,0.00141758139988866,NA,-0.437880437349616
PstI.TP757619,10, 1899465,0.00839379311526657,NA,-0.293982521563441
PstI.TP757744,1,50223956,0.0066218318286316,NA,-0.172094024192311
PstI.TP763741,1,67300114,0.00493056841030828,NA,0.151407169531519
PstI.TP785517,2,70940396,0.00298291978412128,NA,0.338268664900299
PstI.TP786113,6,60914620,0.00658132646974689,NA,0.176248201857764
PstI.TP790986,11,    5475,0.00481350924448778,NA,0.260990523307393
PstI.TP801370,11,    5547,0.00116637438632361,NA,0.323953955387141
PstI.TP823005,11,    5693,0.00983472329188433,NA,-0.194534367139032
PstI.TP829526,2,14358912,0.00702817461676606,NA,-0.197628391511339
PstI.TP829722,5,11155989,0.000204652054095127,NA,0.200342806865896
PstI.TP841180,11,    5823,0.00815869375628182,NA,-0.267278159679099
PstI.TP846350,11,    5861,0.00796573211642056,NA,4.85522169612179
PstI.TP849126,2,62350163,0.0088269042114914,NA,-0.189079195276689
PstI.TP862253,3,10977331,0.00225272369279731,NA,0.162711591943459
PstI.TP901447,2,62096442,0.0017018217059778,NA,-0.349621559852831
PstI.TP911288,3,67183998,0.00238846440057021,NA,0.235580808246941
PstI.TP932117,11,    6522,0.00920220938199696,NA,-0.164347341149375
PstI.TP934421,10,12341138,0.00455353055444063,NA,-0.159127237484582
PstI.TP935651,4,66370793,0.00843565404123153,NA,0.184209101405067
PstI.TP944748,1,64883503,0.00756230356245232,NA,-0.393773724243242
PstI.TP947118,10,10171416,0.00366736364962918,NA,0.225653754223638
PstI.TP948061,11,    6623,0.00658957394035594,NA,-0.429154221186481
PstI.TP962151,10,55776127,0.00792346556590232,NA,0.178800012481053
PstI.TP977109,11,    6778,0.00666312155466645,NA,-0.152065786378239
PstI.TP984414,4,68629804,0.00412612208457871,NA,-1.12475297677229
PstI.TP985298,1,17808711,0.00995635942362961,NA,0.13758402762737
PstI.TP994821,6,53704846,0.00392724911739647,NA,-1.09952484713249
PstI.TP1009078,11,    6996,0.00916859584110534,NA,-0.237075167810195
PstI.TP1049798,10, 4823331,4.26784051801005e-08,NA,-0.420290731119128
PstI.TP1051000,10,54674360,0.00789243258233168,NA,0.219017973008442
PstI.TP1061896,2,56969155,0.00956518674089707,NA,-0.330698443749527
PstI.TP1069375,11,    7443,0.00393859873588908,NA,0.143275841132493
PstI.TP1071969,2,72265725,0.0044324257992033,NA,-0.162428425988822
PstI.TP1083606,2, 5100645,0.00932787911614844,NA,-0.287118453176394
PstI.TP1094069,3,15872941,0.00120996714674725,NA,0.147500196476461
PstI.TP1100995,11,    7703,0.00456432013279868,NA,-0.362412938171971
PstI.TP1105986,6,45582438,3.4866149458272e-06,NA,0.318795990851826
PstI.TP1115283,11,    7816,0.0048998731516416,NA,-0.183311955718603
PstI.TP1124076,11,    7889,0.00428379297774313,NA,0.201820644290553
PstI.TP1127146,11,    7907,0.00855698686067295,NA,0.16941652548479
PstI.TP1149275,11,    8063,0.00360508797234943,NA,-0.241906516488079
PstI.TP1173215,6,38685708,0.00550875060522357,NA,0.290842016426227
PstI.TP1185245,11,    8374,0.00287581231762612,NA,0.285067635666294
PstI.TP1196177,1,50596952,0.00932214274557448,NA,0.201349837619801
PstI.TP1198055,11,    8465,0.00964520714723581,NA,-0.197984416646297
PstI.TP1242965,1,67938339,0.00516829829564734,NA,0.222216507017234
PstI.TP1247421,2, 3754973,0.00220351503378251,NA,-3.50825825997609
PstI.TP1256552,10,47768031,1.97528132870866e-06,NA,-0.43990767889619
PstI.TP1281273,9,52305676,0.00863802715959524,NA,-0.193888595704481
PstI.TP1294907,10,42944116,0.00821683422134992,NA,0.171225497012071
NsiI.TP5701,1,69156484,0.00250347332544436,NA,0.173111572973927
NsiI.TP30868,1,51136397,0.00914020236271261,NA,-0.215565718501707
NsiI.TP34327,1,63712638,0.000163173540922556,NA,-1.47755314291462
NsiI.TP35493,11,    9533,0.00842321849980167,NA,0.181693508666519
NsiI.TP39711,11,    9604,0.0062158450509105,NA,-0.145010725281379
NsiI.TP39892,3,  574631,0.00324950949741528,NA,-0.155359371897119
NsiI.TP53625,11,    9753,0.00917428519938839,NA,0.208460556879951
NsiI.TP69372,11,    9948,0.00166592586219266,NA,-0.205966807613583
NsiI.TP76999,11,   10001,0.00820890936228422,NA,0.568174175317862
NsiI.TP78269,1,75282753,0.00210221442599785,NA,0.211893745297468
NsiI.TP79145,11,   10018,0.00877969452267333,NA,-0.311530426692922
NsiI.TP83031,1,11814530,0.00401732367950951,NA,0.292665605518001
NsiI.TP86907,3,63530179,0.00551530483266924,NA,-0.170424751644375
NsiI.TP101788,11,   10222,0.00887292456709271,NA,-1.00166382352828
NsiI.TP125996,11,   10519,0.00617273803983987,NA,-0.413813731893977
NsiI.TP137099,3,10611590,0.00904674577658823,NA,-0.140548101314114
NsiI.TP138882,3,59997214,0.00657013490514169,NA,-0.226052912683055
NsiI.TP150073,11,   10785,0.00295943063059286,NA,0.280114502504908
NsiI.TP166752,11,   10977,0.0053953882642175,NA,0.18585573564384
