"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00941390829031278,0.00971758275129062,0.0103249316732463,0.0121469784391133,0.0160947464318251,0.0267233525660492,0.0425144245368964
"0.05",0.0494989371393866,0.0516246583662314,0.0531430306711206,0.0604312177345885,0.0707561494078348,0.104160340115396,0.13999392651078
"0.1",0.0996052232007288,0.104767689037352,0.108108108108108,0.118736714242332,0.136957181901002,0.185545095657455,0.241421196477376
"0.2",0.199514120862435,0.205587610081992,0.211661099301549,0.228970543577285,0.259945338597024,0.326753720012147,0.403887033100516
"0.3",0.299423018524142,0.304889158821743,0.311569996963255,0.331308836926814,0.373519587002733,0.458852110537504,0.548436076525964
"0.4",0.399635590646827,0.407227452171272,0.417552383844519,0.447312481020346,0.488004858791376,0.586091709687215,0.685089583965989
"0.5",0.499544488308533,0.507743698754935,0.519283328272092,0.550561797752809,0.597631339204373,0.694807166717279,0.805648344974188
"0.6",0.59945338597024,0.608867294260553,0.621014272699666,0.652900091102338,0.696932887944124,0.809596112966899,0.921348314606742
"0.7",0.699665958092924,0.712420285453993,0.721530519283328,0.75766778013969,0.810810810810811,0.923777710294564,1
"0.8",0.799574855754631,0.811114485271789,0.82356513817188,0.853021560886729,0.912541755238384,1,1
"0.9",0.899483753416338,0.911327057394473,0.923474035833586,0.953234133009414,1,1,1
"1",0.999696325539022,1,1,1,1,1,1
