"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00941390829031278,0.00971758275129062,0.00971758275129062,0.00971758275129062,0.0103249316732463,0.0106286061342241,0.0118433039781354
"0.05",0.0494989371393866,0.0507136349832979,0.0513209839052536,0.0525356817491649,0.0549650774369876,0.0710598238688126,0.0911023382933495
"0.1",0.0996052232007288,0.0999088976617066,0.0999088976617066,0.102034618888551,0.102945642271485,0.111144852717886,0.118433039781354
"0.2",0.199514120862435,0.203765563316125,0.208017005769815,0.215608867294261,0.225933798967507,0.265107804433647,0.295778924992408
"0.3",0.299423018524142,0.30397813543881,0.30671120558761,0.316125113877923,0.334041907075615,0.372304889158822,0.4397206194959
"0.4",0.399635590646827,0.408442150015184,0.418159732766474,0.436683874886122,0.474339508047373,0.527482538718494,0.583662313999393
"0.5",0.499544488308533,0.504706954145156,0.512298815669602,0.525964166413605,0.553902216823565,0.615851806863043,0.67931976920741
"0.6",0.59945338597024,0.607348921955663,0.614333434558154,0.634983297904646,0.665350744002429,0.732159125417552,0.828423929547525
"0.7",0.699665958092924,0.705435772851503,0.711205587610082,0.735195870027331,0.779228666869116,0.884907379289402,0.986638323716975
"0.8",0.799574855754631,0.808988764044944,0.820528393562101,0.852717886425752,0.900394776799271,1,1
"0.9",0.899483753416338,0.909505010628606,0.919222593379897,0.94959003947768,1,1,1
"1",0.999696325539022,1,1,1,1,1,1
