"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"2570",2570,"PstI.TP1165702",11,8193,1.32373435939002e-07,0.0816993464052288,106,NA,NA,0.00347268471842378,NA,0.00347268471842378,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2571",2571,"PstI.TP989816",11,6875,2.81893637033039e-07,0.318695454361165,106,NA,NA,0.00369759883696237,NA,0.00369759883696237,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2572",2572,"NsiI.TP152677",3,602439,2.98855549886476e-06,0.120915032679739,106,NA,NA,0.026133921652406,NA,0.026133921652406,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2573",2573,"PstI.TP1027140",11,7140,8.90303207870669e-06,0.100851625558023,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2574",2574,"NsiI.TP469911",1,72682614,1.11244526161643e-05,0.175570492412385,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2575",2575,"PstI.TP1204787",11,8502,1.14449102561017e-05,0.104141543299218,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2576",2576,"NsiI.TP689875",11,17622,1.30725746119711e-05,0.448546320993532,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2577",2577,"NsiI.TP288843",11,12324,1.58859610667467e-05,0.456010387925019,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2578",2578,"NsiI.TP321836",10,43096218,1.79344418817763e-05,0.140823314214071,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2579",2579,"NsiI.TP761443",1,62177665,1.89250614062555e-05,0.481658151695744,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2580",2580,"NsiI.TP528762",1,76435180,2.65442756015753e-05,0.118933320063072,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2581",2581,"PstI.TP248137",11,2017,2.80109999717201e-05,0.149222996058172,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2582",2582,"NsiI.TP166838",3,60735782,3.2802166604121e-05,0.346041541709393,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2583",2583,"PstI.TP687504",11,4751,3.42052952024115e-05,0.303047997124259,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2584",2584,"NsiI.TP135373",11,10639,3.52781859930194e-05,0.347866112111672,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2585",2585,"NsiI.TP491655",2,61080220,3.70649302232043e-05,0.111514847321155,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2586",2586,"NsiI.TP237545",10,5377137,3.97419522039988e-05,0.483612518930006,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2587",2587,"PstI.TP77040",4,1147463,4.22992182514527e-05,0.438622778454013,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2588",2588,"NsiI.TP652320",10,54138549,4.25578928486449e-05,0.10624418832576,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2589",2589,"PstI.TP14467",10,3103147,4.41741797762381e-05,0.366898611747841,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2590",2590,"NsiI.TP109633",11,10288,4.64132223450642e-05,0.288415887001989,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2591",2591,"NsiI.TP424508",11,13910,5.02430053737481e-05,0.398703844269167,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2592",2592,"PstI.TP875140",2,72930521,5.19131312433124e-05,0.215940601727195,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2593",2593,"PstI.TP318338",3,67023794,5.20397884538018e-05,0.380904448088765,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2594",2594,"PstI.TP474961",7,1691478,5.43217253118609e-05,0.186274509803922,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2595",2595,"PstI.TP522628",7,55214011,5.63041456386567e-05,0.188166172602709,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2596",2596,"NsiI.TP684422",11,17565,5.88732983394119e-05,0.24193725178699,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2597",2597,"NsiI.TP253869",1,16894827,6.09222790398398e-05,0.475458970395653,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2598",2598,"PstI.TP166135",8,57118094,6.25758763480482e-05,0.235294117647059,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2599",2599,"NsiI.TP99767",9,51154417,6.45324517918176e-05,0.282840708027681,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
"2600",2600,"PstI.TP836173",11,5793,6.4975542495836e-05,0.250578910139641,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_50"
