"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"398",398,"NsiI.TP370740",6,61057670,5.24346557707319e-08,0.411767732033199,106,NA,NA,0.00137557075948938,NA,0.00137557075948938,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"399",399,"NsiI.TP689875",11,17622,1.71456034435868e-06,0.448546320993532,106,NA,NA,0.0214342856565289,NA,0.0214342856565289,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"400",400,"PstI.TP318338",3,67023794,2.45112666652385e-06,0.380904448088765,106,NA,NA,0.0214342856565289,NA,0.0214342856565289,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"401",401,"NsiI.TP123778",1,60586278,3.43114302958804e-06,0.469758302310189,106,NA,NA,0.0225031515595532,NA,0.0225031515595532,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"402",402,"NsiI.TP280339",11,12243,5.64150391411054e-06,0.303479929248379,106,NA,NA,0.0295998427365552,NA,0.0295998427365552,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"403",403,"NsiI.TP426523",11,13953,9.04172496778621e-06,0.442255773734825,106,NA,NA,0.0336699680969719,NA,0.0336699680969721,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"404",404,"NsiI.TP318460",11,12617,9.542041306789e-06,0.130794603708396,106,NA,NA,0.0336699680969719,NA,0.0336699680969721,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"405",405,"NsiI.TP441010",1,7822032,1.02675819461682e-05,0.286621941011133,106,NA,NA,0.0336699680969719,NA,0.0336699680969721,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"406",406,"NsiI.TP376338",3,73019311,1.30031670174162e-05,0.392966759951323,106,NA,NA,0.0349684476380996,NA,0.0349684476380997,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"407",407,"PstI.TP989816",11,6875,1.44957559351946e-05,0.318695454361165,106,NA,NA,0.0349684476380996,NA,0.0349684476380997,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
"408",408,"NsiI.TP469911",1,72682614,1.46623817953456e-05,0.175570492412385,106,NA,NA,0.0349684476380996,NA,0.0349684476380997,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_50"
