"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"1400",1400,"NsiI.TP689875",11,17622,7.92991055355132e-08,0.448546320993532,106,NA,NA,0.00208033273461865,NA,0.00208033273461865,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1401",1401,"PstI.TP318338",3,67023794,2.01710149800083e-07,0.380904448088765,106,NA,NA,0.00264583203492769,NA,0.00264583203492769,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1402",1402,"NsiI.TP469911",1,72682614,3.37672733322543e-07,0.175570492412385,106,NA,NA,0.00295283549532786,NA,0.00295283549532786,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1403",1403,"PstI.TP1016686",11,7060,9.26014253887992e-07,0.401719792874652,106,NA,NA,0.0060732644841244,NA,0.0060732644841244,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1404",1404,"NsiI.TP91546",11,10135,1.70101665607056e-06,0.196260445349627,106,NA,NA,0.00751057716199052,NA,0.00751057716199052,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1405",1405,"PstI.TP344604",11,2716,1.717750361056e-06,0.198656693944023,106,NA,NA,0.00751057716199052,NA,0.00751057716199052,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1406",1406,"PstI.TP989816",11,6875,2.03912778484043e-06,0.318695454361165,106,NA,NA,0.00764206832964339,NA,0.00764206832964341,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1407",1407,"PstI.TP875140",2,72930521,2.50480450096143e-06,0.215940601727195,106,NA,NA,0.00821388015977776,NA,0.00821388015977777,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1408",1408,"PstI.TP849929",6,57879722,4.2140137017926e-06,0.241846948074906,106,NA,NA,0.0118720132608442,NA,0.0118720132608442,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1409",1409,"NsiI.TP509742",9,47862370,4.6411626856111e-06,0.203770472773321,106,NA,NA,0.0118720132608442,NA,0.0118720132608442,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1410",1410,"PstI.TP892247",3,57467578,5.1255714116863e-06,0.227237188011795,106,NA,NA,0.0118720132608442,NA,0.0118720132608442,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1411",1411,"NsiI.TP426523",11,13953,5.43051609095565e-06,0.442255773734825,106,NA,NA,0.0118720132608442,NA,0.0118720132608442,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1412",1412,"NsiI.TP174370",1,6704694,6.72165454208733e-06,0.414168784562969,106,NA,NA,0.0135642988659322,NA,0.0135642988659322,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1413",1413,"NsiI.TP278971",11,12213,8.36212899434159e-06,0.186274509803922,106,NA,NA,0.0136918928264333,NA,0.0136918928264333,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1414",1414,"NsiI.TP85829",11,10080,8.62929384569568e-06,0.452813637779978,106,NA,NA,0.0136918928264333,NA,0.0136918928264333,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1415",1415,"PstI.TP1165702",11,8193,8.82924796076938e-06,0.0816993464052288,106,NA,NA,0.0136918928264333,NA,0.0136918928264333,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1416",1416,"PstI.TP29028",6,45093133,8.87253861589409e-06,0.20320964146933,106,NA,NA,0.0136918928264333,NA,0.0136918928264333,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1417",1417,"NsiI.TP609571",11,16656,9.99861567630189e-06,0.469673419428813,106,NA,NA,0.0145724268695613,NA,0.0145724268695613,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1418",1418,"PstI.TP1105337",7,5792076,1.18436137516578e-05,0.455472652251535,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1419",1419,"NsiI.TP370740",6,61057670,1.32705028455423e-05,0.411767732033199,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1420",1420,"NsiI.TP510047",11,15417,1.44798464445759e-05,0.231768530582242,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1421",1421,"NsiI.TP792021",11,18837,1.49840881248462e-05,0.495401023858668,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1422",1422,"NsiI.TP659581",3,70887842,1.50956872995985e-05,0.188826000120936,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1423",1423,"NsiI.TP364137",6,56610072,1.56510612801259e-05,0.420821550294994,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1424",1424,"PstI.TP978122",4,14930204,1.57157253767022e-05,0.139094330546752,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1425",1425,"NsiI.TP208628",11,11458,1.68706767528257e-05,0.215932459372326,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1426",1426,"PstI.TP1184560",8,2834923,1.70644097458064e-05,0.117297601628645,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
"1427",1427,"NsiI.TP376338",3,73019311,1.71442645739214e-05,0.392966759951323,106,NA,NA,0.014928679400483,NA,0.014928679400483,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GHW_1"
