"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"738",738,"PstI.TP1165702",11,8193,1.62699432570571e-08,0.0816993464052288,106,NA,NA,0.000426825691405637,NA,0.000426825691405636,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"739",739,"NsiI.TP689875",11,17622,4.69628729235221e-07,0.448546320993532,106,NA,NA,0.0028722173011824,NA,0.00287221730118239,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"740",740,"NsiI.TP469911",1,72682614,4.85252555100343e-07,0.175570492412385,106,NA,NA,0.0028722173011824,NA,0.00287221730118239,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"741",741,"NsiI.TP152677",3,602439,4.89934259799587e-07,0.120915032679739,106,NA,NA,0.0028722173011824,NA,0.00287221730118239,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"742",742,"PstI.TP989816",11,6875,5.47422676904474e-07,0.318695454361165,106,NA,NA,0.0028722173011824,NA,0.00287221730118239,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"743",743,"NsiI.TP321836",10,43096218,2.03271673833099e-06,0.140823314214071,106,NA,NA,0.00888771515222921,NA,0.0088877151522292,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"744",744,"NsiI.TP135373",11,10639,2.70603065266092e-06,0.347866112111672,106,NA,NA,0.0101414297345581,NA,0.0101414297345581,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"745",745,"PstI.TP1027140",11,7140,3.77875522520445e-06,0.100851625558023,106,NA,NA,0.0103507554780676,NA,0.0103507554780676,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"746",746,"PstI.TP1204787",11,8502,3.79228975511735e-06,0.104141543299218,106,NA,NA,0.0103507554780676,NA,0.0103507554780676,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
"747",747,"PstI.TP875140",2,72930521,5.01281400372311e-06,0.215940601727195,106,NA,NA,0.0103507554780676,NA,0.0103507554780676,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_50"
