"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"2402",2402,"PstI.TP1165702",11,8193,3.32231240762838e-08,0.0816993464052288,106,NA,NA,0.00087157543701723,NA,0.000871575437017229,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2403",2403,"NsiI.TP109633",11,10288,5.45698196903491e-07,0.288415887001989,106,NA,NA,0.0053138470567363,NA,0.0053138470567363,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2404",2404,"NsiI.TP152677",3,602439,6.07667194107223e-07,0.120915032679739,106,NA,NA,0.0053138470567363,NA,0.0053138470567363,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2405",2405,"PstI.TP793469",11,5489,5.95957491292959e-06,0.0640237871223601,106,NA,NA,0.031332110643061,NA,0.031332110643061,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2406",2406,"NsiI.TP469911",1,72682614,5.97166094439677e-06,0.175570492412385,106,NA,NA,0.031332110643061,NA,0.031332110643061,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2407",2407,"NsiI.TP761443",1,62177665,7.83702217398682e-06,0.481658151695744,106,NA,NA,0.034266073285395,NA,0.034266073285395,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2408",2408,"PstI.TP1198766",6,60436257,9.51893366156892e-06,0.153955805571558,106,NA,NA,0.0356742436682284,NA,0.0356742436682284,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2409",2409,"NsiI.TP135373",11,10639,1.26065807345024e-05,0.347866112111672,106,NA,NA,0.0385854059564888,NA,0.0385854059564889,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2410",2410,"PstI.TP989816",11,6875,1.47015820756921e-05,0.318695454361165,106,NA,NA,0.0385854059564888,NA,0.0385854059564889,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2411",2411,"NsiI.TP731097",4,9434143,1.47081672472703e-05,0.447128714226458,106,NA,NA,0.0385854059564888,NA,0.0385854059564889,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2412",2412,"NsiI.TP689875",11,17622,1.79579500437903e-05,0.448546320993532,106,NA,NA,0.0428280783135268,NA,0.0428280783135268,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2413",2413,"PstI.TP14467",10,3103147,2.20228119720432e-05,0.366898611747841,106,NA,NA,0.0434002578416832,NA,0.0434002578416832,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2414",2414,"PstI.TP632245",11,4440,2.25545792205667e-05,0.204492370232331,106,NA,NA,0.0434002578416832,NA,0.0434002578416832,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2415",2415,"PstI.TP410209",3,69602329,2.33347769504465e-05,0.382526862764667,106,NA,NA,0.0434002578416832,NA,0.0434002578416832,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
"2416",2416,"PstI.TP77040",4,1147463,2.48152728377391e-05,0.438622778454013,106,NA,NA,0.0434002578416832,NA,0.0434002578416832,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HD_50"
