"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"1200",1200,"NsiI.TP689875",11,17622,2.3635440614731e-08,0.448546320993532,106,NA,NA,0.000620052149086854,NA,0.000620052149086853,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1201",1201,"PstI.TP989816",11,6875,6.83294467807511e-08,0.318695454361165,106,NA,NA,0.000896277353423112,NA,0.000896277353423112,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1202",1202,"PstI.TP1165702",11,8193,2.196465150742e-07,0.0816993464052288,106,NA,NA,0.00192073555881886,NA,0.00192073555881885,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1203",1203,"NsiI.TP469911",1,72682614,3.35740260888385e-07,0.175570492412385,106,NA,NA,0.00220195250103647,NA,0.00220195250103647,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1204",1204,"PstI.TP1204787",11,8502,5.99449667430609e-07,0.104141543299218,106,NA,NA,0.00314519251507492,NA,0.00314519251507492,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1205",1205,"NsiI.TP135373",11,10639,1.14767443666699e-06,0.347866112111672,106,NA,NA,0.00501801519525365,NA,0.00501801519525364,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1206",1206,"NsiI.TP646964",6,53312727,1.65913466712094e-06,0.0937911613457536,106,NA,NA,0.00621796269389295,NA,0.00621796269389296,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1207",1207,"PstI.TP875140",2,72930521,2.1309519132855e-06,0.215940601727195,106,NA,NA,0.00698792406164149,NA,0.00698792406164148,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1208",1208,"NsiI.TP694893",11,17684,2.63623815996591e-06,0.0948315663685585,106,NA,NA,0.00758979394090708,NA,0.00758979394090708,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1209",1209,"PstI.TP1027140",11,7140,3.09991260001165e-06,0.100851625558023,106,NA,NA,0.00758979394090708,NA,0.00758979394090708,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1210",1210,"NsiI.TP321836",10,43096218,3.18242484371342e-06,0.140823314214071,106,NA,NA,0.00758979394090708,NA,0.00758979394090708,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1211",1211,"PstI.TP123922",11,1028,3.87616845074541e-06,0.127660943805328,106,NA,NA,0.00835318138806086,NA,0.00835318138806087,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1212",1212,"PstI.TP687504",11,4751,4.13933666405395e-06,0.303047997124259,106,NA,NA,0.00835318138806086,NA,0.00835318138806087,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1213",1213,"NsiI.TP510581",10,49892388,5.69967380764632e-06,0.199719489068371,106,NA,NA,0.0094131767952837,NA,0.00941317679528369,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1214",1214,"PstI.TP318338",3,67023794,6.0130088309802e-06,0.380904448088765,106,NA,NA,0.0094131767952837,NA,0.00941317679528369,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1215",1215,"NsiI.TP288843",11,12324,6.31414479040941e-06,0.456010387925019,106,NA,NA,0.0094131767952837,NA,0.00941317679528369,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1216",1216,"PstI.TP14467",10,3103147,6.35939139718053e-06,0.366898611747841,106,NA,NA,0.0094131767952837,NA,0.00941317679528369,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1217",1217,"PstI.TP350264",8,2905610,6.45868652569591e-06,0.191475843907024,106,NA,NA,0.0094131767952837,NA,0.00941317679528369,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1218",1218,"NsiI.TP731097",4,9434143,7.64929247049115e-06,0.447128714226458,106,NA,NA,0.0105616599300455,NA,0.0105616599300455,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1219",1219,"NsiI.TP253869",1,16894827,9.35380773206552e-06,0.475458970395653,106,NA,NA,0.0119648652550952,NA,0.0119648652550952,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1220",1220,"NsiI.TP91546",11,10135,9.57773005858805e-06,0.196260445349627,106,NA,NA,0.0119648652550952,NA,0.0119648652550952,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1221",1221,"PstI.TP100020",11,817,1.15499036614106e-05,0.285813801285566,106,NA,NA,0.0128644982527075,NA,0.0128644982527074,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1222",1222,"GFSSContig16256_300",3,5453936,1.16315596138532e-05,0.149641220270759,106,NA,NA,0.0128644982527075,NA,0.0128644982527074,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1223",1223,"PstI.TP892247",3,57467578,1.18841339719014e-05,0.227237188011795,106,NA,NA,0.0128644982527075,NA,0.0128644982527074,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1224",1224,"NsiI.TP152677",3,602439,1.2259375479061e-05,0.120915032679739,106,NA,NA,0.0128644982527075,NA,0.0128644982527074,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1225",1225,"PstI.TP29028",6,45093133,1.35975359643066e-05,0.20320964146933,106,NA,NA,0.0137199137879853,NA,0.0137199137879854,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1226",1226,"PstI.TP849929",6,57879722,1.48988120981255e-05,0.241846948074906,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1227",1227,"NsiI.TP123778",1,60586278,1.63795784038045e-05,0.469758302310189,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1228",1228,"NsiI.TP690528",11,17631,1.73027881221541e-05,0.114771740054313,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1229",1229,"NsiI.TP426523",11,13953,1.75721758479271e-05,0.442255773734825,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1230",1230,"NsiI.TP722362",8,2701955,1.75871007003188e-05,0.246535085830905,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1231",1231,"NsiI.TP237545",10,5377137,1.80202809013347e-05,0.483612518930006,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1232",1232,"NsiI.TP623388",11,16852,1.80257299225933e-05,0.206089082185503,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1233",1233,"PstI.TP480563",11,3643,1.85493277588115e-05,0.122256582419101,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1234",1234,"NsiI.TP604461",11,16608,2.04008998339385e-05,0.153685985315824,106,NA,NA,0.0146362685316391,NA,0.0146362685316391,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1235",1235,"PstI.TP444619",3,2190567,2.0641018374561e-05,0.181699391148171,106,NA,NA,0.0146362685316391,NA,0.0146362685316391,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1236",1236,"PstI.TP348121",10,10315566,2.09203148116867e-05,0.129711270753638,106,NA,NA,0.0146362685316391,NA,0.0146362685316391,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1237",1237,"NsiI.TP318460",11,12617,2.16478972256073e-05,0.130794603708396,106,NA,NA,0.0146362685316391,NA,0.0146362685316391,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1238",1238,"NsiI.TP433359",10,6012505,2.22145088876138e-05,0.111578858593806,106,NA,NA,0.0146362685316391,NA,0.0146362685316391,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1239",1239,"PstI.TP685319",11,4739,2.23164878122118e-05,0.266232841771109,106,NA,NA,0.0146362685316391,NA,0.0146362685316391,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1240",1240,"PstI.TP135889",1,73564522,2.30197623241594e-05,0.12546799330754,106,NA,NA,0.0147292791417561,NA,0.014729279141756,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1241",1241,"NsiI.TP257521",11,12015,2.4984359382615e-05,0.316993464052288,106,NA,NA,0.0150449056460705,NA,0.0150449056460705,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1242",1242,"NsiI.TP208628",11,11458,2.59327125784726e-05,0.215932459372326,106,NA,NA,0.0150449056460705,NA,0.0150449056460705,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
"1243",1243,"NsiI.TP491655",2,61080220,2.67651201438141e-05,0.111514847321155,106,NA,NA,0.0150449056460705,NA,0.0150449056460705,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_50"
