"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"337",337,"PstI.TP1165702",11,8193,5.46384060748003e-09,0.0816993464052288,106,NA,NA,0.000143338394496631,NA,0.000143338394496631,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"338",338,"NsiI.TP152677",3,602439,1.14020081698477e-07,0.120915032679739,106,NA,NA,0.00149560141163892,NA,0.00149560141163892,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"339",339,"PstI.TP1204787",11,8502,4.85548278375802e-07,0.104141543299218,106,NA,NA,0.00424595784497026,NA,0.00424595784497026,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"340",340,"NsiI.TP652320",10,54138549,1.08263405912899e-06,0.10624418832576,106,NA,NA,0.00572055627212217,NA,0.00572055627212218,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"341",341,"PstI.TP1027140",11,7140,1.10667557407917e-06,0.100851625558023,106,NA,NA,0.00572055627212217,NA,0.00572055627212218,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"342",342,"PstI.TP989816",11,6875,1.30835319176386e-06,0.318695454361165,106,NA,NA,0.00572055627212217,NA,0.00572055627212218,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"343",343,"NsiI.TP689875",11,17622,1.53904827627349e-06,0.448546320993532,106,NA,NA,0.0057679132113941,NA,0.00576791321139411,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"344",344,"NsiI.TP491655",2,61080220,2.84663084529224e-06,0.111514847321155,106,NA,NA,0.00933481419942457,NA,0.00933481419942458,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"345",345,"NsiI.TP528762",1,76435180,3.22428516598863e-06,0.118933320063072,106,NA,NA,0.00939843300494952,NA,0.00939843300494952,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"346",346,"PstI.TP14467",10,3103147,4.46601426356222e-06,0.366898611747841,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"347",347,"NsiI.TP646964",6,53312727,5.02083743632857e-06,0.0937911613457536,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"348",348,"NsiI.TP288843",11,12324,5.54144192493118e-06,0.456010387925019,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"349",349,"NsiI.TP99767",9,51154417,5.60374593664837e-06,0.282840708027681,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"350",350,"NsiI.TP469911",1,72682614,5.92136188787355e-06,0.175570492412385,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"351",351,"PstI.TP1128716",3,65668248,6.89118087904674e-06,0.119305623498789,106,NA,NA,0.0120522159453941,NA,0.0120522159453941,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"352",352,"PstI.TP350264",8,2905610,7.94289340827516e-06,0.191475843907024,106,NA,NA,0.0130233666045432,NA,0.0130233666045432,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"353",353,"PstI.TP248137",11,2017,9.54515906755751e-06,0.149222996058172,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"354",354,"PstI.TP123922",11,1028,9.69402912365488e-06,0.127660943805328,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"355",355,"NsiI.TP731097",4,9434143,9.73629479988534e-06,0.447128714226458,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"356",356,"NsiI.TP318460",11,12617,1.5407733599916e-05,0.130794603708396,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
"357",357,"NsiI.TP684422",11,17565,1.61344605535675e-05,0.24193725178699,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FD_1"
