"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"2521",2521,"PstI.TP1165702",11,8193,1.27959879133586e-08,0.0816993464052288,106,NA,NA,0.000335689946919049,NA,0.00033568994691905,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2522",2522,"NsiI.TP689875",11,17622,4.80636555342958e-07,0.448546320993532,106,NA,NA,0.00445173571100199,NA,0.00445173571100199,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2523",2523,"NsiI.TP152677",3,602439,5.3789605930467e-07,0.120915032679739,106,NA,NA,0.00445173571100199,NA,0.00445173571100199,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2524",2524,"NsiI.TP652320",10,54138549,8.46932828283249e-07,0.10624418832576,106,NA,NA,0.00445173571100199,NA,0.00445173571100199,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2525",2525,"PstI.TP1027140",11,7140,8.48466819966835e-07,0.100851625558023,106,NA,NA,0.00445173571100199,NA,0.00445173571100199,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2526",2526,"PstI.TP989816",11,6875,1.2753484792602e-06,0.318695454361165,106,NA,NA,0.00497358694109736,NA,0.00497358694109736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2527",2527,"NsiI.TP491655",2,61080220,1.32709874924455e-06,0.111514847321155,106,NA,NA,0.00497358694109736,NA,0.00497358694109736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2528",2528,"PstI.TP1204787",11,8502,1.61684103870395e-06,0.104141543299218,106,NA,NA,0.00530202597616993,NA,0.00530202597616993,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2529",2529,"NsiI.TP646964",6,53312727,3.59900288676238e-06,0.0937911613457536,106,NA,NA,0.00946939954529892,NA,0.00946939954529892,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2530",2530,"NsiI.TP528762",1,76435180,3.60959043428334e-06,0.118933320063072,106,NA,NA,0.00946939954529892,NA,0.00946939954529892,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2531",2531,"PstI.TP350264",8,2905610,4.11319474127207e-06,0.191475843907024,106,NA,NA,0.00980959553113922,NA,0.00980959553113923,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2532",2532,"NsiI.TP99767",9,51154417,5.54149606978037e-06,0.282840708027681,106,NA,NA,0.0113786552273579,NA,0.011378655227358,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2533",2533,"NsiI.TP469911",1,72682614,5.63858039016747e-06,0.175570492412385,106,NA,NA,0.0113786552273579,NA,0.011378655227358,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2534",2534,"PstI.TP248137",11,2017,6.93617102864251e-06,0.149222996058172,106,NA,NA,0.0129973936261005,NA,0.0129973936261005,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2535",2535,"NsiI.TP731097",4,9434143,1.00952506851739e-05,0.447128714226458,106,NA,NA,0.0176559204316568,NA,0.0176559204316568,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2536",2536,"PstI.TP14467",10,3103147,1.17261499047808e-05,0.366898611747841,106,NA,NA,0.0192264885376262,NA,0.0192264885376262,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2537",2537,"PstI.TP474961",7,1691478,1.28091599906683e-05,0.186274509803922,106,NA,NA,0.0197667943055995,NA,0.0197667943055995,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2538",2538,"NsiI.TP318460",11,12617,1.49661204699965e-05,0.130794603708396,106,NA,NA,0.0210315919207047,NA,0.0210315919207046,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2539",2539,"PstI.TP1128716",3,65668248,1.52321508917202e-05,0.119305623498789,106,NA,NA,0.0210315919207047,NA,0.0210315919207046,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2540",2540,"NsiI.TP288843",11,12324,1.60700109066729e-05,0.456010387925019,106,NA,NA,0.0210790333062828,NA,0.0210790333062828,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2541",2541,"NsiI.TP684422",11,17565,2.15336987787623e-05,0.24193725178699,106,NA,NA,0.0266816640853151,NA,0.0266816640853152,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2542",2542,"PstI.TP6170",6,56702797,2.26260609822029e-05,0.350268235854705,106,NA,NA,0.0266816640853151,NA,0.0266816640853152,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2543",2543,"NsiI.TP510581",10,49892388,2.37102593596204e-05,0.199719489068371,106,NA,NA,0.0266816640853151,NA,0.0266816640853152,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2544",2544,"PstI.TP175806",11,1446,2.44095425039096e-05,0.380806360497827,106,NA,NA,0.0266816640853151,NA,0.0266816640853152,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2545",2545,"PstI.TP123922",11,1028,2.54473131218808e-05,0.127660943805328,106,NA,NA,0.0267033924975768,NA,0.0267033924975768,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2546",2546,"PstI.TP685319",11,4739,2.83932192473628e-05,0.266232841771109,106,NA,NA,0.0286487582205891,NA,0.0286487582205891,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2547",2547,"PstI.TP856852",1,1153760,3.28190159431637e-05,0.12264726238094,106,NA,NA,0.0309044355750029,NA,0.0309044355750029,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2548",2548,"NsiI.TP694893",11,17684,3.29848363230953e-05,0.0948315663685585,106,NA,NA,0.0309044355750029,NA,0.0309044355750029,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
"2549",2549,"NsiI.TP321836",10,43096218,3.51452446332549e-05,0.140823314214071,106,NA,NA,0.0317731192773738,NA,0.0317731192773738,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","HW_1"
