SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP620354,1,    2563,0.725650981918776,0.0304805507849011,106,NA,NA,0.948047480208363,NA
PstI.TP453248,1,    3988,0.386033819578107,0.0785848841689776,106,NA,NA,0.839228221743055,NA
GFSSContig17137_1860,1,   35412,0.00774566263819986,0.0478522853065718,106,NA,NA,0.39544548005152,NA
GFSSContig17137_940,1,   36536,0.0751307513158112,0.0522875816993464,106,NA,NA,0.609011355230233,NA
PstI.TP1112203,1,   63590,0.067433894662336,0.446396646729394,106,NA,NA,0.600548591492852,NA
PstI.TP506588,1,   80675,0.0945358718307947,0.454910063113128,106,NA,NA,0.633911521471744,NA
PstI.TP989644,1,   80828,0.676020992127268,0.0973380051171611,106,NA,NA,0.936885360379071,NA
PstI.TP312105,1,   81356,0.257885709708785,0.344025241160789,106,NA,NA,0.774735127057528,NA
NsiI.TP481742,1,  154583,0.0224394185380913,0.0425412598924102,106,NA,NA,0.514468816606824,NA
PstI.TP863331,1,  161269,0.407303963695898,0.280106166671024,106,NA,NA,0.848467414911633,NA
NsiI.TP71772,1,  180079,0.069355258660943,0.0361144124594949,106,NA,NA,0.602295558699735,NA
NsiI.TP611047,1,  185165,0.582631601266969,0.343332056460988,106,NA,NA,0.912706047945583,NA
NsiI.TP611046,1,  185173,0.954238916391693,0.362920876357722,106,NA,NA,0.993609504777352,NA
PstI.TP1169914,1,  194807,0.64072697157882,0.440283120419251,106,NA,NA,0.929171722759268,NA
NsiI.TP96063,1,  195779,0.952045474774428,0.337966385540691,106,NA,NA,0.993414504597019,NA
NsiI.TP521153,1,  258294,0.0296338848793084,0.284843040657433,106,NA,NA,0.533878507176698,NA
PstI.TP271714,1,  262844,0.451675005529822,0.248082731921141,106,NA,NA,0.866242507200678,NA
PstI.TP424788,1,  263370,0.680670177613007,0.386389475836977,106,NA,NA,0.937838205780032,NA
PstI.TP811380,1,  281841,0.570689167981754,0.303650351264135,106,NA,NA,0.909580810696392,NA
PstI.TP931820,1,  284314,0.288762466769632,0.152767050332588,106,NA,NA,0.796292068036415,NA
NsiI.TP426085,1,  284999,0.868546325060729,0.410201429481734,106,NA,NA,0.979047725021216,NA
NsiI.TP148773,1,  285352,0.331276475056565,0.238064637855741,106,NA,NA,0.816578140762423,NA
NsiI.TP148774,1,  285397,0.786514399025909,0.360032562455551,106,NA,NA,0.962781779495341,NA
PstI.TP301730,1,  298129,0.902487891658035,0.486648129442089,106,NA,NA,0.9861447066776,NA
PstI.TP710662,1,  335281,0.429492668233024,0.0656597038638697,106,NA,NA,0.857242811383331,NA
NsiI.TP579900,1,  335878,0.429774773712075,0.044794646003241,106,NA,NA,0.857367151013893,NA
NsiI.TP443857,1,  339059,0.287963739829136,0.0437454705185966,106,NA,NA,0.796292068036415,NA
PstI.TP1043924,1,  365760,0.0143290575885061,0.138040020043324,106,NA,NA,0.463348208697228,NA
PstI.TP1043926,1,  365816,0.33776076991511,0.209482748683138,106,NA,NA,0.819924809504915,NA
NsiI.TP414280,1,  378096,0.56110283251246,0.181811266096578,106,NA,NA,0.90654759337342,NA
NsiI.TP807695,1,  389941,0.42962227133168,0.159489371126316,106,NA,NA,0.857296573282703,NA
NsiI.TP687955,1,  398596,0.0955285300727495,0.468016230572526,106,NA,NA,0.636304501995355,NA
PstI.TP948856,1,  403321,0.379796769353856,0.472040932337234,106,NA,NA,0.836401160214923,NA
PstI.TP1037554,1,  403777,0.72886330379404,0.0481028851983876,106,NA,NA,0.948941241474124,NA
NsiI.TP122940,1,  430012,0.68035287702826,0.165447762850875,106,NA,NA,0.937744545185479,NA
NsiI.TP703893,1,  450123,0.118447614603747,0.221632673786887,106,NA,NA,0.660364207603898,NA
PstI.TP1026667,1,  480929,0.499316775137901,0.488118154745073,106,NA,NA,0.884885018288283,NA
NsiI.TP413787,1,  481003,0.265927776701152,0.171079957303948,106,NA,NA,0.779049411540662,NA
NsiI.TP591161,1,  512907,0.435459263927851,0.436085134828264,106,NA,NA,0.859445649343597,NA
NsiI.TP260303,1,  526218,0.470202167002532,0.233282963453804,106,NA,NA,0.873115146545024,NA
NsiI.TP160827,1,  542721,0.195809165245103,0.128353350744706,106,NA,NA,0.729016935454995,NA
PstI.TP425356,1,  569039,0.173027395519258,0.0615379390408124,106,NA,NA,0.712618931530317,NA
PstI.TP999740,1,  569491,0.435257120751511,0.386415229904582,106,NA,NA,0.859355536407012,NA
PstI.TP184304,1,  572620,0.309636009559288,0.126964348061209,106,NA,NA,0.807779416051081,NA
PstI.TP1132231,1,  588023,0.126689377365611,0.270307284798353,106,NA,NA,0.671148386370852,NA
PstI.TP536170,1,  662254,0.387948412503678,0.237345992662631,106,NA,NA,0.840504431196058,NA
PstI.TP854736,1,  683267,0.0515077724652356,0.0533643308308753,106,NA,NA,0.5718907224997,NA
NsiI.TP35313,1,  692280,0.342553275373082,0.268279749803546,106,NA,NA,0.821527993312835,NA
PstI.TP83381,1,  713539,0.428389459306051,0.29656763991901,106,NA,NA,0.856759160621088,NA
PstI.TP94792,1,  731905,0.255684406125651,0.309672721776601,106,NA,NA,0.773262035518142,NA
PstI.TP968891,1,  748410,0.537619613287683,0.240916045513981,106,NA,NA,0.898306167437999,NA
NsiI.TP802651,1,  754114,0.254969888571731,0.13155442613899,106,NA,NA,0.773262035518142,NA
PstI.TP1039014,1,  759496,0.246868775401484,0.367928532662187,106,NA,NA,0.767837190326277,NA
PstI.TP1248576,1,  760805,0.547793873738627,0.302734045588585,106,NA,NA,0.901408294901262,NA
NsiI.TP241552,1,  773227,0.521505421889693,0.129563762987373,106,NA,NA,0.892044328249702,NA
NsiI.TP241535,1,  773253,0.227126858007262,0.400059129089946,106,NA,NA,0.752123591471987,NA
NsiI.TP282375,1,  773642,0.459737758727335,0.396076492369137,106,NA,NA,0.870120530664231,NA
NsiI.TP559422,1,  781613,0.108158919308813,0.372687973889866,106,NA,NA,0.649674602700606,NA
PstI.TP579974,1,  783866,0.889749205032115,0.408154135092663,106,NA,NA,0.983796781966137,NA
PstI.TP1090052,1,  815564,0.519070390807214,0.238187395774176,106,NA,NA,0.891433706221004,NA
PstI.TP1216290,1,  817784,0.824653072620577,0.328654684119447,106,NA,NA,0.970748052572458,NA
NsiI.TP199750,1,  819727,0.982523721129444,0.17360787452543,106,NA,NA,0.997488580205594,NA
NsiI.TP619705,1,  820317,0.0323790749751052,0.0882109807785351,106,NA,NA,0.543592222354417,NA
PstI.TP537601,1,  822113,0.651015871711814,0.118015374647297,106,NA,NA,0.932102129537812,NA
NsiI.TP585976,1,  829048,0.174157916719949,0.0360191839847454,106,NA,NA,0.713006106199771,NA
NsiI.TP358960,1,  864806,0.989869435700254,0.407333942947855,106,NA,NA,0.998802615084509,NA
PstI.TP1152021,1,  865447,0.700303112661389,0.436420117167654,106,NA,NA,0.941175476207211,NA
PstI.TP139718,1,  866121,0.809891310332879,0.256808658518563,106,NA,NA,0.967741899842777,NA
NsiI.TP603024,1,  882892,0.375359455718228,0.378505595400774,106,NA,NA,0.835152565407608,NA
PstI.TP2218,1,  905152,0.490602033366449,0.163785171924213,106,NA,NA,0.881408183408594,NA
NsiI.TP410050,1,  907438,0.662485130781495,0.486935679419341,106,NA,NA,0.934590649296063,NA
NsiI.TP410051,1,  907440,0.271988168130737,0.345777902280863,106,NA,NA,0.78392372905535,NA
PstI.TP716618,1,  918921,0.995512305074555,0.139635294594782,106,NA,NA,0.999418866715152,NA
PstI.TP34534,1,  923689,0.143446013932061,0.118116561385931,106,NA,NA,0.685202887498499,NA
PstI.TP724910,1,  925871,0.280008948550485,0.373132610686053,106,NA,NA,0.790361759033746,NA
PstI.TP383349,1,  950724,0.108634151867713,0.375322158817903,106,NA,NA,0.650147474726705,NA
NsiI.TP809841,1,  955990,0.628796488750689,0.0727204296411211,106,NA,NA,0.925917170352357,NA
PstI.TP39577,1,  959521,0.660426683205941,0.235784869649908,106,NA,NA,0.934206575083725,NA
PstI.TP1246584,1, 1015480,0.541988932038411,0.0627322128080138,106,NA,NA,0.900229970976304,NA
NsiI.TP443042,1, 1033284,0.42950031236483,0.0974934192832501,106,NA,NA,0.857242811383331,NA
PstI.TP354591,1, 1050082,0.750615064360908,0.0590994891894169,106,NA,NA,0.953397730573852,NA
PstI.TP1060928,1, 1054924,0.29843758636197,0.274902487891017,106,NA,NA,0.801437626498976,NA
PstI.TP968458,1, 1145895,0.808525796335094,0.0556595000304337,106,NA,NA,0.967594401389775,NA
PstI.TP979329,1, 1145899,0.552283155532845,0.434295846766487,106,NA,NA,0.903143557504212,NA
PstI.TP856852,1, 1153760,0.0456116769615137,0.12264726238094,106,NA,NA,0.562939192266452,NA
PstI.TP1010387,1, 1174408,0.705459105166978,0.0603621612808614,106,NA,NA,0.943093345197091,NA
NsiI.TP379925,1, 1174994,0.747578374003458,0.199174708199262,106,NA,NA,0.953397730573852,NA
PstI.TP775725,1, 1175417,0.190180068905713,0.202973924453445,106,NA,NA,0.726005670873964,NA
PstI.TP885953,1, 1195721,0.57130523906065,0.244875581824088,106,NA,NA,0.909735898853159,NA
PstI.TP530416,1, 1196937,0.115097314020828,0.362040717617176,106,NA,NA,0.659738174773098,NA
NsiI.TP809990,1, 1199529,0.864927610065356,0.0655920531946392,106,NA,NA,0.978157560988479,NA
NsiI.TP621329,1, 1209175,0.748621241953153,0.0562161505742265,106,NA,NA,0.953397730573852,NA
PstI.TP136460,1, 1229717,0.344804071128933,0.0707446028361972,106,NA,NA,0.823241106113195,NA
NsiI.TP226174,1, 1247110,0.523710661660384,0.153764262835444,106,NA,NA,0.892557417113357,NA
NsiI.TP622,1, 1250740,0.237972379616132,0.455834639730555,106,NA,NA,0.761766921089817,NA
PstI.TP952646,1, 1257515,0.204071101702165,0.302256096359109,106,NA,NA,0.7357775591123,NA
NsiI.TP429501,1, 1266624,0.70592000074458,0.469935348359861,106,NA,NA,0.943233110800556,NA
PstI.TP112674,1, 1270544,0.0140842772880589,0.0883626721370043,106,NA,NA,0.461803256461189,NA
NsiI.TP321202,1, 1270981,0.323567066056049,0.48841132367259,106,NA,NA,0.812631261437437,NA
NsiI.TP321203,1, 1270985,0.176820087570978,0.329511188442047,106,NA,NA,0.714807137925558,NA
PstI.TP761288,1, 1274696,0.418460360348717,0.37919389519601,106,NA,NA,0.852797296172577,NA
NsiI.TP83302,1, 1275020,0.0945013409015848,0.186522872465839,106,NA,NA,0.633911521471744,NA
PstI.TP250182,1, 1293920,0.428464948596282,0.0282509554886596,106,NA,NA,0.856759160621088,NA
PstI.TP52331,1, 1328877,0.725069710258936,0.105313477175684,106,NA,NA,0.947737154152153,NA
NsiI.TP139486,1, 1336169,0.122333863507409,0.196548987870256,106,NA,NA,0.667289066846338,NA
PstI.TP219964,1, 1343660,0.0605131147002868,0.10508305240038,106,NA,NA,0.587372687573005,NA
NsiI.TP280619,1, 1353156,0.027955409771069,0.38148398687102,106,NA,NA,0.533715873566321,NA
NsiI.TP476134,1, 1354429,0.723992025627124,0.154633611545284,106,NA,NA,0.947304708645027,NA
PstI.TP919568,1, 1369588,0.124374835012762,0.0686647931019034,106,NA,NA,0.669675995658262,NA
PstI.TP949573,1, 1384375,0.712404952173073,0.404312431856985,106,NA,NA,0.945037004580315,NA
PstI.TP646654,1, 1399111,0.614119514989606,0.122613786672762,106,NA,NA,0.920898572963721,NA
NsiI.TP279368,1, 1408065,0.105592985088316,0.347005107430196,106,NA,NA,0.647725243511213,NA
NsiI.TP408020,1, 1421422,0.061171936220744,0.174325797900787,106,NA,NA,0.588692176715284,NA
NsiI.TP72077,1, 1422420,0.728314958448024,0.278473892674659,106,NA,NA,0.948588635812577,NA
GFSSContig11377_769,1, 1481480,0.995965818364938,0.268456242194889,106,NA,NA,0.999432969090116,NA
NsiI.TP707218,1, 1504041,0.000173578252990953,0.0292155354048369,106,NA,NA,0.193672472865099,NA
NsiI.TP229070,1, 1511230,0.835342584190125,0.208016974364967,106,NA,NA,0.973175310447937,NA
PstI.TP13650,1, 1521127,0.108133378990422,0.486233227261763,106,NA,NA,0.649674602700606,NA
PstI.TP329515,1, 1537490,0.538480403930658,0.0954558064111564,106,NA,NA,0.89866697382386,NA
PstI.TP1121399,1, 1542224,0.728951565522739,0.0992438908938742,106,NA,NA,0.94895112075701,NA
NsiI.TP735901,1, 1547162,0.0117646296787546,0.0524581779820498,106,NA,NA,0.439818582110947,NA
PstI.TP312988,1, 1615878,0.0118623322147438,0.0524350768476824,106,NA,NA,0.439818582110947,NA
PstI.TP115729,1, 1627848,0.964235775691293,0.281852412431463,106,NA,NA,0.995607228696492,NA
NsiI.TP287495,1, 1629591,0.300525536457878,0.343849292643357,106,NA,NA,0.802264596678103,NA
NsiI.TP830386,1, 1644699,0.0119420315838759,0.332231629267601,106,NA,NA,0.440658523311773,NA
PstI.TP1031399,1, 1661159,0.206840791006909,0.357101233991722,106,NA,NA,0.738232289772637,NA
PstI.TP1294494,1, 1663938,0.221227412757656,0.286428362637733,106,NA,NA,0.749203225924015,NA
PstI.TP394777,1, 1676644,0.0880501556656942,0.478982577662106,106,NA,NA,0.62210802624618,NA
PstI.TP455158,1, 1676669,0.738018185184094,0.0731835293829497,106,NA,NA,0.951624127390505,NA
NsiI.TP796534,1, 1682668,0.497434481972112,0.0879650248379525,106,NA,NA,0.883983037826594,NA
NsiI.TP709976,1, 1682685,0.976181000382199,0.103671302262744,106,NA,NA,0.997011941523541,NA
NsiI.TP595268,1, 1683111,0.581086316134812,0.0747775820029926,106,NA,NA,0.911749694637961,NA
PstI.TP340129,1, 1696284,0.424625434879475,0.430196407836495,106,NA,NA,0.855356880242681,NA
PstI.TP879262,1, 1711195,0.00301803595686242,0.203178756481491,106,NA,NA,0.309467704868876,NA
PstI.TP396517,1, 1727743,0.011561991657908,0.224210750981818,106,NA,NA,0.439818582110947,NA
PstI.TP362194,1, 1738428,0.173626769535791,0.187245603130197,106,NA,NA,0.712639602685922,NA
NsiI.TP257038,1, 1777966,0.926650995065603,0.497851907308704,106,NA,NA,0.989813123728969,NA
NsiI.TP331446,1, 1795203,0.48292005981379,0.154077871026289,106,NA,NA,0.878440258809525,NA
PstI.TP404971,1, 1802717,0.674220700634497,0.266883784346079,106,NA,NA,0.936502380269386,NA
PstI.TP752031,1, 1812794,0.0619023975828563,0.298432584113065,106,NA,NA,0.589077000396731,NA
PstI.TP1164925,1, 1823087,0.262643401196322,0.0714987708279173,106,NA,NA,0.7766694355604,NA
PstI.TP267190,1, 1826471,0.249577307810678,0.414354040965091,106,NA,NA,0.768690439896879,NA
PstI.TP358550,1, 1827875,0.069292322664036,0.0362437522979882,106,NA,NA,0.602295558699735,NA
PstI.TP162847,1, 1850794,0.0531709551284358,0.231997759598738,106,NA,NA,0.574157219830937,NA
PstI.TP973765,1, 1850824,0.409149447153997,0.294252881100696,106,NA,NA,0.849005986449084,NA
PstI.TP662746,1, 1875120,0.490410567031746,0.069553245018947,106,NA,NA,0.881291317924856,NA
NsiI.TP198999,1, 1902613,0.040983300467603,0.0785953985571147,106,NA,NA,0.554066240234157,NA
PstI.TP569202,1, 1913143,0.782475066286081,0.199849665457953,106,NA,NA,0.961416491312682,NA
PstI.TP193367,1, 1929457,0.897540703121436,0.271005267229833,106,NA,NA,0.985147971745712,NA
PstI.TP1004354,1, 1929463,0.699696841818041,0.479862494662111,106,NA,NA,0.941175476207211,NA
PstI.TP929619,1, 1952038,0.142557011486338,0.181061650048604,106,NA,NA,0.68412177939646,NA
NsiI.TP501075,1, 1970427,0.941059571410563,0.173464793568299,106,NA,NA,0.992288577872469,NA
NsiI.TP212267,1, 1974353,0.024318752522244,0.302478122174218,106,NA,NA,0.521759712973594,NA
PstI.TP1073657,1, 1992755,0.285279109932807,0.269200535725827,106,NA,NA,0.794171780214724,NA
NsiI.TP346928,1, 2007649,0.475627779321894,0.221267768087473,106,NA,NA,0.875428105025201,NA
NsiI.TP465382,1, 2030255,0.617555328828346,0.229511824926547,106,NA,NA,0.922340807247741,NA
PstI.TP417865,1, 2030761,0.740010290625237,0.284583392627419,106,NA,NA,0.951984171073497,NA
NsiI.TP666080,1, 2031570,0.56567996535644,0.481137869830392,106,NA,NA,0.907824902823106,NA
NsiI.TP76995,1, 2035657,0.276814999006503,0.446355344625195,106,NA,NA,0.786900329590129,NA
PstI.TP1108087,1, 2058532,0.976941090410575,0.12601066127328,106,NA,NA,0.997179712164402,NA
NsiI.TP520381,1, 2061408,0.215621680158521,0.113794771455788,106,NA,NA,0.745304221535923,NA
PstI.TP937968,1, 2082361,0.0368994646091519,0.124618905056745,106,NA,NA,0.551458257099778,NA
PstI.TP885267,1, 2084430,0.79179001506897,0.120215393851954,106,NA,NA,0.963792394759943,NA
NsiI.TP522007,1, 2084710,0.311669791554178,0.0881456799238569,106,NA,NA,0.808368376045438,NA
PstI.TP871791,1, 2088837,0.00424554264310623,0.184921857725868,106,NA,NA,0.352214121619351,NA
PstI.TP1172854,1, 2090281,0.622611077429997,0.364104821619402,106,NA,NA,0.923622647862226,NA
NsiI.TP412045,1, 2102732,0.0191752248654036,0.455532620520708,106,NA,NA,0.491125276751372,NA
NsiI.TP252447,1, 2106782,0.174312860895411,0.412891665006402,106,NA,NA,0.713006106199771,NA
PstI.TP194713,1, 2118577,0.502089067831123,0.212902861739797,106,NA,NA,0.886226491059892,NA
PstI.TP992189,1, 2128106,0.998370894907843,0.0558882037566037,106,NA,NA,1,NA
NsiI.TP224834,1, 2135892,0.690181722387971,0.305720889181267,106,NA,NA,0.939259295479942,NA
NsiI.TP812198,1, 2141115,0.489229948473359,0.371864828276972,106,NA,NA,0.880952528422542,NA
PstI.TP1074104,1, 2141726,0.232422600436524,0.459494603228751,106,NA,NA,0.757678655115121,NA
PstI.TP1161765,1, 2167489,0.214116108022495,0.250387127580557,106,NA,NA,0.743843780031163,NA
PstI.TP99836,1, 2167938,0.256826045706975,0.11836881913708,106,NA,NA,0.77389648860166,NA
PstI.TP127171,1, 2168030,0.793668783220047,0.114577262807121,106,NA,NA,0.964347334737709,NA
PstI.TP1142098,1, 2178144,0.305070073391787,0.0584779109578806,106,NA,NA,0.804959112223483,NA
NsiI.TP77014,1, 2184209,0.350410593443864,0.128813935465178,106,NA,NA,0.82637121691016,NA
PstI.TP291430,1, 2184590,0.849049946544094,0.277109883714821,106,NA,NA,0.975089607716057,NA
PstI.TP19978,1, 2238336,0.13319041754619,0.335941949149924,106,NA,NA,0.676646482908751,NA
PstI.TP627948,1, 2248757,0.780038297550319,0.157347767394267,106,NA,NA,0.961078520492414,NA
PstI.TP456950,1, 2253706,0.441656562174039,0.219263579338387,106,NA,NA,0.862472058901024,NA
NsiI.TP435455,1, 2255018,0.264573360022208,0.3007576521164,106,NA,NA,0.778088453791984,NA
GFSSContig18743_720,1, 2267526,0.207311703269988,0.0786331085180532,106,NA,NA,0.738347976389958,NA
PstI.TP1294018,1, 2280325,0.978382655110285,0.45958613752337,106,NA,NA,0.997232475756438,NA
NsiI.TP452359,1, 2295850,0.425415403785402,0.12842382323933,106,NA,NA,0.855449921388932,NA
