SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,116,0.997767046814497,NA,10.7181074181986
PstI.TP863331,1,  161269,116,0.34776192836384,NA,2.61714126475229
PstI.TP424788,1,  263370,116,0.39369576718627,NA,4.61722794912688
PstI.TP931820,1,  284314,116,-0.566137120364484,NA,-6.17470663910498
NsiI.TP148773,1,  285352,116,1.32219745333612,NA,7.4956117337613
PstI.TP1106845,1,  416796,116,-1.06169977754878,NA,-17.377903679309
PstI.TP999740,1,  569491,116,1.58542090622823,NA,10.6795824536304
PstI.TP1152021,1,  865447,116,2.0829876615188,NA,22.718591097636
PstI.TP716618,1,  918921,116,2.24457694550379,NA,26.3241931220523
PstI.TP1246584,1, 1015480,116,-2.90747996618684,NA,-9.51792735957211
PstI.TP354591,1, 1050082,116,-0.701396144952553,NA,-3.37457376900079
PstI.TP856852,1, 1153760,116,2.10757929551467,NA,11.2291512685693
PstI.TP775725,1, 1175417,116,0.831614096582265,NA,6.4322483970348
NsiI.TP72077,1, 1422420,116,-2.59425856496045,NA,-20.0203934264919
PstI.TP929619,1, 1952038,116,1.31160690535002,NA,15.3824058229833
PstI.TP417865,1, 2030761,116,-0.294588250801172,NA,-1.67587463203774
PstI.TP885267,1, 2084430,116,3.47348339156852,NA,25.4850380275638
PstI.TP56795,1, 2315051,116,-0.988719803232181,NA,-16.1833673414373
PstI.TP966432,1, 2596832,116,-0.22470352782464,NA,-2.18112519290921
PstI.TP441536,1, 2816855,116,-0.397773166492298,NA,-1.4216458132196
PstI.TP1085601,1, 2820903,116,-0.243283529860062,NA,-2.07383576375195
PstI.TP525202,1, 2884119,116,-2.62172502945183,NA,-17.3767870698011
PstI.TP1268585,1, 2988383,116,0.828863345401228,NA,4.90440332097616
PstI.TP59735,1, 3027630,116,-0.539846238176386,NA,-8.83620410124414
PstI.TP849876,1, 3050119,116,-0.38388185445812,NA,-2.19774973757052
PstI.TP209693,1, 3305106,116,-1.20027240398641,NA,-11.1038388516459
PstI.TP626124,1, 3342723,116,-3.55798080274431,NA,-29.2780724887666
PstI.TP1059573,1, 3357749,116,-1.49217945402956,NA,-8.28672432300319
NsiI.TP504485,1, 3381640,116,0.922614604989381,NA,8.17593256380672
PstI.TP1244443,1, 3397749,116,-0.169592532085299,NA,-0.973521390761128
PstI.TP1199997,1, 3471828,116,0.0715743983144005,NA,1.01901479937797
PstI.TP757375,1, 3471897,116,0.168769098629171,NA,1.72964430688834
PstI.TP726521,1, 3535515,116,3.08439735510474,NA,23.2121544555387
PstI.TP374511,1, 3576636,116,0.884560119772449,NA,4.31901449702896
PstI.TP1267977,1, 3576713,116,1.43538282997812,NA,8.92261935628507
PstI.TP1155202,1, 3620639,116,-2.15183286055978,NA,-19.9068188520998
PstI.TP961085,1, 3705536,116,0.774371424448877,NA,2.95276183995559
PstI.TP21889,1, 3705780,116,0.258961668435103,NA,1.15767011663553
PstI.TP1053336,1, 3955998,116,1.92361979413612,NA,10.3109555296672
NsiI.TP403662,1, 3957731,116,-0.542439451730851,NA,-2.84291543197638
PstI.TP891020,1, 4033768,116,1.05527806293941,NA,7.60221516609562
PstI.TP629259,1, 4276027,116,-1.41876609864334,NA,-5.24462221159247
PstI.TP629254,1, 4276045,116,-0.491875289588666,NA,-5.36475264910991
PstI.TP140451,1, 4460094,116,1.12184374112324,NA,5.84922217381335
PstI.TP403850,1, 4535788,116,-0.0305921734344443,NA,-0.435545086078136
NsiI.TP468762,1, 4620729,116,2.64162773484133,NA,17.4548609537865
PstI.TP307588,1, 4762662,116,-1.90526050593555,NA,-13.4020469812003
PstI.TP920636,1, 4777048,116,-1.4984564089307,NA,-9.44795556017714
PstI.TP947391,1, 4891496,116,2.66987565049835,NA,23.2675658851085
PstI.TP683907,1, 4900973,116,0.556116072044217,NA,2.73265426905955
PstI.TP402429,1, 4990016,116,-1.0773758358819,NA,-7.9047345422976
PstI.TP1126882,1, 5115206,116,-0.952739368535438,NA,-9.76422957828663
PstI.TP684655,1, 5379329,116,0.526081294758025,NA,1.91110697952856
NsiI.TP556033,1, 5459542,116,-0.0455040374520738,NA,-0.216450756801268
NsiI.TP367540,1, 5460609,116,-1.17053536546188,NA,-16.6650770204375
PstI.TP928135,1, 5502147,116,1.86142562538048,NA,16.9402103186577
PstI.TP476949,1, 5536792,116,0.807769962052003,NA,2.55025011811866
PstI.TP677745,1, 5751851,116,-2.62649679531344,NA,-10.1305122334286
PstI.TP739422,1, 5776555,116,1.17289552610353,NA,19.197955871836
PstI.TP705967,1, 5858828,116,1.88527736412533,NA,11.4427426160965
PstI.TP1252197,1, 5912854,116,3.14124038872053,NA,21.6100244395959
PstI.TP116123,1, 5967108,116,2.46814223617606,NA,19.3230073959078
PstI.TP804275,1, 5979740,116,-0.14133957283155,NA,-1.65761758288532
PstI.TP523933,1, 6018181,116,-1.82351285512055,NA,-6.858951107328
PstI.TP722242,1, 6187691,116,1.89901570398968,NA,22.2714824875003
NsiI.TP488601,1, 6409370,116,2.20865384199442,NA,8.11192982195824
PstI.TP1015835,1, 6514843,116,0.980358424494582,NA,5.22333516442029
PstI.TP547229,1, 6574881,116,-1.17529722019649,NA,-9.67133863741411
PstI.TP272307,1, 6679965,116,1.60951336159628,NA,7.01838168057867
PstI.TP841428,1, 6731433,116,-1.10630981858759,NA,-15.7506888550552
PstI.TP1136661,1, 6752030,116,-0.882709544874502,NA,-10.3523368073889
PstI.TP444825,1, 6930877,116,-3.55798080274431,NA,-29.2780724887666
NsiI.TP350497,1, 6933742,116,0.663602881523044,NA,9.44780777913705
NsiI.TP800074,1, 6979429,116,1.83164638034739,NA,15.0723341329539
PstI.TP806450,1, 7007771,116,2.17833282098777,NA,6.86843869836144
PstI.TP443586,1, 7215893,116,-0.420571306354288,NA,-1.4976518635421
PstI.TP488378,1, 7260223,116,2.80116013482168,NA,35.8276992528257
NsiI.TP375218,1, 7321465,116,2.06168113182434,NA,12.3376572486225
PstI.TP712786,1, 7449325,116,0.158180837000297,NA,1.06578643729645
PstI.TP1173447,1, 7571007,116,-2.78861032074422,NA,-18.1370778286482
PstI.TP614866,1, 7824409,116,2.26780752309423,NA,22.012881458408
PstI.TP973605,1, 7933170,116,2.18545423949532,NA,12.8633477813753
PstI.TP972953,1, 7984963,116,2.36090866726139,NA,8.28752422158477
PstI.TP36329,1, 8029204,116,-1.41497654688186,NA,-16.5947155244137
PstI.TP308053,1, 8330660,116,-3.46392598799485,NA,-18.4190128425466
PstI.TP424566,1, 8533790,116,2.32720140738091,NA,11.404210428355
PstI.TP302093,1, 8923298,116,2.06016020700371,NA,13.8808900554641
PstI.TP461927,1, 9014162,116,0.600782814355917,NA,3.78801098084888
PstI.TP443245,1, 9039678,116,-2.87766981932477,NA,-18.6693845349359
PstI.TP550784,1, 9140137,116,0.724198874223811,NA,7.42201309380968
