SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP457393,1,60097068,0.000798142311485536,NA,0.248,125
PstI.TP1071296,11,7466,0.00118219771155853,NA,0.148,125
PstI.TP745785,6,45615805,0.00157971266270566,NA,0.42,125
PstI.TP789647,3,69354547,0.00193511229832118,NA,0.36,125
PstI.TP777320,4,3534524,0.00198012045174078,NA,0.036,125
PstI.TP339945,11,2686,0.00230789098338729,NA,0.064,125
PstI.TP1019197,11,7072,0.00297032863472722,NA,0.032,125
PstI.TP55941,6,51146867,0.00335103127154775,NA,0.244,125
PstI.TP1025634,2,71277610,0.00381425631872608,NA,0.068,125
PstI.TP1000478,2,72314995,0.00497396455950115,NA,0.024,125
PstI.TP411848,11,3188,0.00506008543999529,NA,0.436,125
PstI.TP476886,2,55394288,0.00525126675903743,NA,0.208,125
PstI.TP738082,10,6556740,0.00547062177768854,NA,0.012,125
PstI.TP152056,5,64031521,0.00657360278373766,NA,0.076,125
PstI.TP110898,10,9880843,0.00789785209885538,NA,0.052,125
PstI.TP178843,10,51681279,0.00829327544718757,NA,0.088,125
PstI.TP209642,2,67215455,0.00892206647721719,NA,0.028,125
PstI.TP219830,2,76708479,0.00920599293026189,NA,0.036,125
PstI.TP890801,2,72613106,0.00962280594020671,NA,0.08,125
PstI.TP459121,1,78162835,0.00962865041517155,NA,0.068,125
PstI.TP1200270,2,13518060,0.00980525822896562,NA,0.108,125
PstI.TP548667,1,53141843,0.00990590689382336,NA,0.012,125
PstI.TP292777,7,64227793,0.0106252162298716,NA,0.052,125
PstI.TP834454,11,5776,0.0106435215959686,NA,0.076,125
PstI.TP647611,4,59195320,0.0107105458738203,NA,0.14,125
PstI.TP797083,3,58432596,0.0113488679188959,NA,0.096,125
PstI.TP156037,11,1285,0.0116231925534876,NA,0.012,125
PstI.TP588767,10,43265382,0.0130184755510421,NA,0.024,125
PstI.TP31817,11,252,0.0131365037121143,NA,0.268,125
PstI.TP770895,1,13263569,0.0142109529789612,NA,0.12,125
NsiI.TP375399,11,13278,0.0148829030735428,NA,0.012,125
PstI.TP815977,8,47698137,0.0153280065756962,NA,0.328,125
PstI.TP1193013,6,60825902,0.015348839523603,NA,0.1,125
PstI.TP790069,2,699673,0.0153743400432171,NA,0.26,125
PstI.TP328085,1,23102616,0.015514669735006,NA,0.012,125
PstI.TP731868,3,62811145,0.0155331353035016,NA,0.428,125
PstI.TP1178902,5,2776062,0.0156627376838406,NA,0.028,125
PstI.TP855559,11,5958,0.0158634041109628,NA,0.248,125
